office-name,title,ocd_division,description,homepage,phone,email,street,dirs,city,state,zip,start_time,end_time,start_date,end_date,subject_to_change,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/4/16,FALSE,,1170,"219 Lincoln Way West, Mishawaka, IN 46601",,08:00 AM - 04:30 PM,,ho4118824,FALSE,TRUE,,,,poll24585115
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,,1171,"219 Lincoln Way West, Mishawaka, IN 46601",,08:00 AM - 04:00 PM,,ho4118824,FALSE,TRUE,,,,poll24585115
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,1172,"219 Lincoln Way West, Mishawaka, IN 46601",,08:00 AM - 12:00 PM,,ho4118824,FALSE,TRUE,,,,poll24585115
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/12/16,10/14/16,TRUE,AC called clerk 9/22 & 9/23 LM to confirm if ,1173,"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/12/16,10/14/16,TRUE,evening hours & Sat hours. Waiting,1174,"Courthouse, 53 East Washington Street, Knox, IN 46534",,01:00 PM - 04:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/21/16,TRUE,,1175,"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,TRUE,,1176,"Courthouse, 53 East Washington Street, Knox, IN 46534",,01:00 PM - 04:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/26/16,TRUE,,1177,"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/26/16,TRUE,,1178,"Courthouse, 53 East Washington Street, Knox, IN 46534",,01:00 PM - 04:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/27/16,10/27/16,TRUE,,1179,"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,TRUE,,1180,"Courthouse, 53 East Washington Street, Knox, IN 46534",,01:00 PM - 07:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/28/16,10/29/16,TRUE,,1181,"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/28/16,10/29/16,TRUE,,1182,"Courthouse, 53 East Washington Street, Knox, IN 46534",,01:00 PM - 04:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/2/16,TRUE,,1183,"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/2/16,TRUE,,1184,"Courthouse, 53 East Washington Street, Knox, IN 46534",,01:00 PM - 04:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,11/3/16,11/3/16,TRUE,,1185,"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,11/3/16,11/3/16,TRUE,,1186,"Courthouse, 53 East Washington Street, Knox, IN 46534",,01:00 PM - 04:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 06:00,12:00:00 - 06:00,11/4/16,11/5/16,TRUE,,1187,"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,11/4/16,11/5/16,TRUE,,1188,"Courthouse, 53 East Washington Street, Knox, IN 46534",,01:00 PM - 04:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,TRUE,,1189,"Courthouse, 53 East Washington Street, Knox, IN 46534",,08:00 AM - 12:00 PM,,ho54827012,FALSE,TRUE,,,,poll2197720
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,12:00:00 - 04:00,10/12/16,10/14/16,FALSE,"Oct 12 - Nov 7, m-F 8-4:30, closed from 12-1; Oct 29th and Nov 5th, 8-3pm, Nov 7th 8-noon",1190,"55 South Public Square, Angola, IN 46703",,08:00 AM - 12:00 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,13:00:00 - 04:00,16:30:00 - 04:00,10/12/16,10/14/16,FALSE,,1191,"55 South Public Square, Angola, IN 46703",,01:00 PM - 04:30 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,12:00:00 - 04:00,10/17/16,10/21/16,FALSE,,1192,"55 South Public Square, Angola, IN 46703",,08:00 AM - 12:00 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,13:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,FALSE,,1193,"55 South Public Square, Angola, IN 46703",,01:00 PM - 04:30 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,12:00:00 - 04:00,10/24/16,10/28/16,FALSE,,1194,"55 South Public Square, Angola, IN 46703",,08:00 AM - 12:00 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,13:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,FALSE,,1195,"55 South Public Square, Angola, IN 46703",,01:00 PM - 04:30 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,,1196,"55 South Public Square, Angola, IN 46703",,08:00 AM - 03:00 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,12:00:00 - 04:00,10/31/16,11/4/16,FALSE,,1197,"55 South Public Square, Angola, IN 46703",,08:00 AM - 12:00 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,13:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/4/16,FALSE,,1198,"55 South Public Square, Angola, IN 46703",,01:00 PM - 04:30 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,,1199,"55 South Public Square, Angola, IN 46703",,08:00 AM - 03:00 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,1200,"55 South Public Square, Angola, IN 46703",,08:00 AM - 12:00 PM,,ho68335478,FALSE,TRUE,,,,poll76092450
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,,1201,"100 Courthouse Square, Room 370, Sullivan, IN 47882",,08:00 AM - 04:00 PM,,ho77029528,FALSE,TRUE,,,,poll51170258
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,,1202,"100 Courthouse Square, Room 370, Sullivan, IN 47882",,08:00 AM - 04:00 PM,,ho77029528,FALSE,TRUE,,,,poll51170258
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,,1203,"100 Courthouse Square, Room 370, Sullivan, IN 47882",,08:00 AM - 04:00 PM,,ho77029528,FALSE,TRUE,,,,poll51170258
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,12:00:00 - 04:00,10/29/16,10/29/16,FALSE,,1204,"100 Courthouse Square, Room 370, Sullivan, IN 47882",,08:00 AM - 12:00 PM,,ho77029528,FALSE,TRUE,,,,poll51170258
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,,1205,"100 Courthouse Square, Room 370, Sullivan, IN 47882",,08:00 AM - 04:00 PM,,ho77029528,FALSE,TRUE,,,,poll51170258
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,12:00:00 - 04:00,11/5/16,11/5/16,FALSE,,1206,"100 Courthouse Square, Room 370, Sullivan, IN 47882",,08:00 AM - 12:00 PM,,ho77029528,FALSE,TRUE,,,,poll51170258
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,1207,"100 Courthouse Square, Room 370, Sullivan, IN 47882",,08:00 AM - 12:00 PM,,ho77029528,FALSE,TRUE,,,,poll51170258
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/12/16,10/12/16,FALSE,,1208,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/12/16,10/12/16,FALSE,,1209,"212 West Main St., Vevay, IN 47043",,01:00 PM - 03:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,11:30:00 - 04:00,10/13/16,10/13/16,FALSE,,1210,"212 West Main St., Vevay, IN 47043",,08:00 AM - 11:30 AM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/14/16,10/14/16,FALSE,,1211,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/14/16,10/14/16,FALSE,,1212,"212 West Main St., Vevay, IN 47043",,01:00 PM - 03:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/17/16,10/19/16,FALSE,,1213,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/17/16,10/19/16,FALSE,,1214,"212 West Main St., Vevay, IN 47043",,01:00 PM - 03:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,11:30:00 - 04:00,10/20/16,10/20/16,FALSE,,1215,"212 West Main St., Vevay, IN 47043",,08:00 AM - 11:30 AM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/21/16,10/21/16,FALSE,,1216,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/21/16,10/21/16,FALSE,,1217,"212 West Main St., Vevay, IN 47043",,01:00 PM - 03:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/24/16,10/26/16,FALSE,,1218,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/24/16,10/26/16,FALSE,,1219,"212 West Main St., Vevay, IN 47043",,01:00 PM - 03:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,11:30:00 - 04:00,10/27/16,10/27/16,FALSE,,1220,"212 West Main St., Vevay, IN 47043",,08:00 AM - 11:30 AM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/28/16,10/28/16,FALSE,,1221,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/28/16,10/28/16,FALSE,,1222,"212 West Main St., Vevay, IN 47043",,01:00 PM - 03:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/29/16,10/29/16,FALSE,,1223,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/31/16,11/2/16,FALSE,,1224,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/31/16,11/2/16,FALSE,,1225,"212 West Main St., Vevay, IN 47043",,01:00 PM - 03:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,11:30:00 - 04:00,11/3/16,11/3/16,FALSE,,1226,"212 West Main St., Vevay, IN 47043",,08:00 AM - 11:30 AM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,11/4/16,11/4/16,FALSE,,1227,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,11/4/16,11/4/16,FALSE,,1228,"212 West Main St., Vevay, IN 47043",,01:00 PM - 03:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,11/5/16,11/5/16,FALSE,,1229,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,,1230,"212 West Main St., Vevay, IN 47043",,08:00 AM - 12:00 PM,,ho62389363,FALSE,TRUE,,,,poll65017297
