office-name,official-title,types,ocd-division,division-description,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date
Johnson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:johnson,Johnson County NE,http://www.co.johnson.ne.us/clerk.html,(402) 335-6300,clerk@johnson.nacone.org,351 Broadway,Tecumseh,NE,68450,13:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Johnson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:johnson,Johnson County NE,http://www.co.johnson.ne.us/clerk.html,(402) 335-6300,clerk@johnson.nacone.org,351 Broadway,Tecumseh,NE,68450,08:00:00 - 05:00,12:30:00 - 05:00,10/24/16,10/28/16
Johnson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:johnson,Johnson County NE,http://www.co.johnson.ne.us/clerk.html,(402) 335-6300,clerk@johnson.nacone.org,351 Broadway,Tecumseh,NE,68450,13:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Johnson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:johnson,Johnson County NE,http://www.co.johnson.ne.us/clerk.html,(402) 335-6300,clerk@johnson.nacone.org,351 Broadway,Tecumseh,NE,68450,08:00:00 - 05:00,12:30:00 - 05:00,10/31/16,11/4/16
Johnson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:johnson,Johnson County NE,http://www.co.johnson.ne.us/clerk.html,(402) 335-6300,clerk@johnson.nacone.org,351 Broadway,Tecumseh,NE,68450,13:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Johnson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:johnson,Johnson County NE,http://www.co.johnson.ne.us/clerk.html,(402) 335-6300,clerk@johnson.nacone.org,351 Broadway,Tecumseh,NE,68450,08:00:00 - 06:00,12:30:00 - 06:00,11/7/16,11/7/16
Johnson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:johnson,Johnson County NE,http://www.co.johnson.ne.us/clerk.html,(402) 335-6300,clerk@johnson.nacone.org,351 Broadway,Tecumseh,NE,68450,13:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Kearney County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kearney,Kearney County NE,http://www.kearneycounty.ne.gov/webpages/clerk/clerk.html,(308) 832-2723,clerk@kearney.nacone.org,424 N Colorado Ave.,Minden,NE,68959,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Kearney County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kearney,Kearney County NE,http://www.kearneycounty.ne.gov/webpages/clerk/clerk.html,(308) 832-2723,clerk@kearney.nacone.org,424 N Colorado Ave.,Minden,NE,68959,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Kearney County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kearney,Kearney County NE,http://www.kearneycounty.ne.gov/webpages/clerk/clerk.html,(308) 832-2723,clerk@kearney.nacone.org,424 N Colorado Ave.,Minden,NE,68959,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Kearney County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kearney,Kearney County NE,http://www.kearneycounty.ne.gov/webpages/clerk/clerk.html,(308) 832-2723,clerk@kearney.nacone.org,424 N Colorado Ave.,Minden,NE,68959,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Kearney County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kearney,Kearney County NE,http://www.kearneycounty.ne.gov/webpages/clerk/clerk.html,(308) 832-2723,clerk@kearney.nacone.org,424 N Colorado Ave.,Minden,NE,68959,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Keith County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keith,Keith County NE,http://www.keithcountyne.gov/residents/election.php,(308) 284-4726,clerk@keithcountyne.gov,"511 N. Spruce, Ste 102",Ogallala,NE,69153,08:00:00 - 06:00,16:00:00 - 06:00,10/11/16,10/14/16
Keith County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keith,Keith County NE,http://www.keithcountyne.gov/residents/election.php,(308) 284-4726,clerk@keithcountyne.gov,"511 N. Spruce, Ste 102",Ogallala,NE,69153,08:00:00 - 06:00,16:00:00 - 06:00,10/17/16,10/21/16
Keith County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keith,Keith County NE,http://www.keithcountyne.gov/residents/election.php,(308) 284-4726,clerk@keithcountyne.gov,"511 N. Spruce, Ste 102",Ogallala,NE,69153,08:00:00 - 06:00,16:00:00 - 06:00,10/24/16,10/28/16
Keith County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keith,Keith County NE,http://www.keithcountyne.gov/residents/election.php,(308) 284-4726,clerk@keithcountyne.gov,"511 N. Spruce, Ste 102",Ogallala,NE,69153,08:00:00 - 06:00,16:00:00 - 06:00,10/31/16,11/4/16
Keith County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keith,Keith County NE,http://www.keithcountyne.gov/residents/election.php,(308) 284-4726,clerk@keithcountyne.gov,"511 N. Spruce, Ste 102",Ogallala,NE,69153,08:00:00 - 07:00,16:00:00 - 07:00,11/7/16,11/7/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,08:00:00 - 05:00,12:00:00 - 05:00,10/11/16,10/14/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,13:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/21/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,13:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,08:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,08:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16
Keya Paha County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:keya_paha,Keya Paha County NE,http://www.co.keya-paha.ne.us/election.html,(402) 497-3791,clerk@keyapaha.nacone.org,310 Courthouse Drive,Springview,NE,68778,13:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Kimball County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kimball,Kimball County NE,http://www.co.kimball.ne.us/election.html,(308) 235-2241,clerk@kimball.nacone.org,"114 E Third St., Ste 6",Kimball,NE,69145,08:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16
Kimball County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kimball,Kimball County NE,http://www.co.kimball.ne.us/election.html,(308) 235-2241,clerk@kimball.nacone.org,"114 E Third St., Ste 6",Kimball,NE,69145,08:00:00 - 06:00,16:00:00 - 06:00,10/15/16,10/15/16
Kimball County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kimball,Kimball County NE,http://www.co.kimball.ne.us/election.html,(308) 235-2241,clerk@kimball.nacone.org,"114 E Third St., Ste 6",Kimball,NE,69145,08:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/20/16
Kimball County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kimball,Kimball County NE,http://www.co.kimball.ne.us/election.html,(308) 235-2241,clerk@kimball.nacone.org,"114 E Third St., Ste 6",Kimball,NE,69145,08:00:00 - 06:00,16:00:00 - 06:00,10/21/16,10/21/16
Kimball County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kimball,Kimball County NE,http://www.co.kimball.ne.us/election.html,(308) 235-2241,clerk@kimball.nacone.org,"114 E Third St., Ste 6",Kimball,NE,69145,08:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/27/16
Kimball County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kimball,Kimball County NE,http://www.co.kimball.ne.us/election.html,(308) 235-2241,clerk@kimball.nacone.org,"114 E Third St., Ste 6",Kimball,NE,69145,08:00:00 - 06:00,16:00:00 - 06:00,10/28/16,10/28/16
Kimball County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kimball,Kimball County NE,http://www.co.kimball.ne.us/election.html,(308) 235-2241,clerk@kimball.nacone.org,"114 E Third St., Ste 6",Kimball,NE,69145,08:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/3/16
Kimball County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kimball,Kimball County NE,http://www.co.kimball.ne.us/election.html,(308) 235-2241,clerk@kimball.nacone.org,"114 E Third St., Ste 6",Kimball,NE,69145,08:00:00 - 06:00,16:00:00 - 06:00,11/4/16,11/4/16
Kimball County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:kimball,Kimball County NE,http://www.co.kimball.ne.us/election.html,(308) 235-2241,clerk@kimball.nacone.org,"114 E Third St., Ste 6",Kimball,NE,69145,08:00:00 - 07:00,17:00:00 - 07:00,11/7/16,11/7/16
Knox County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:knox,Knox County NE,http://www.co.knox.ne.us/election.html,(402) 288-5604,clerk@knox.nacone.org,206 Main St,Center,NE,68724,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Knox County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:knox,Knox County NE,http://www.co.knox.ne.us/election.html,(402) 288-5604,clerk@knox.nacone.org,206 Main St,Center,NE,68724,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Knox County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:knox,Knox County NE,http://www.co.knox.ne.us/election.html,(402) 288-5604,clerk@knox.nacone.org,206 Main St,Center,NE,68724,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Knox County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:knox,Knox County NE,http://www.co.knox.ne.us/election.html,(402) 288-5604,clerk@knox.nacone.org,206 Main St,Center,NE,68724,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Knox County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:knox,Knox County NE,http://www.co.knox.ne.us/election.html,(402) 288-5604,clerk@knox.nacone.org,206 Main St,Center,NE,68724,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Lancaster County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:lancaster,Lancaster County NE,http://lancaster.ne.gov/election/,(402) 441-7311,dshively@lancaster.ne.gov,601 N. 46th Street,Lincoln,NE,68503,08:00:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
Lancaster County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:lancaster,Lancaster County NE,http://lancaster.ne.gov/election/,(402) 441-7311,dshively@lancaster.ne.gov,601 N. 46th Street,Lincoln,NE,68503,08:00:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
Lancaster County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:lancaster,Lancaster County NE,http://lancaster.ne.gov/election/,(402) 441-7311,dshively@lancaster.ne.gov,601 N. 46th Street,Lincoln,NE,68503,08:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
Lancaster County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:lancaster,Lancaster County NE,http://lancaster.ne.gov/election/,(402) 441-7311,dshively@lancaster.ne.gov,601 N. 46th Street,Lincoln,NE,68503,08:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
Lancaster County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:lancaster,Lancaster County NE,http://lancaster.ne.gov/election/,(402) 441-7311,dshively@lancaster.ne.gov,601 N. 46th Street,Lincoln,NE,68503,08:00:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Lincoln County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:lincoln,Lincoln County NE,http://co.lincoln.ne.us/electioncomm,"(308) 534-4350, ext. 110",clerk@co.lincoln.ne.us,"301 N Jeffers, Room 101",North Platte,NE,69101,09:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Lincoln County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:lincoln,Lincoln County NE,http://co.lincoln.ne.us/electioncomm,"(308) 534-4350, ext. 110",clerk@co.lincoln.ne.us,"301 N Jeffers, Room 101",North Platte,NE,69101,09:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Lincoln County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:lincoln,Lincoln County NE,http://co.lincoln.ne.us/electioncomm,"(308) 534-4350, ext. 110",clerk@co.lincoln.ne.us,"301 N Jeffers, Room 101",North Platte,NE,69101,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Lincoln County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:lincoln,Lincoln County NE,http://co.lincoln.ne.us/electioncomm,"(308) 534-4350, ext. 110",clerk@co.lincoln.ne.us,"301 N Jeffers, Room 101",North Platte,NE,69101,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Lincoln County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:lincoln,Lincoln County NE,http://co.lincoln.ne.us/electioncomm,"(308) 534-4350, ext. 110",clerk@co.lincoln.ne.us,"301 N Jeffers, Room 101",North Platte,NE,69101,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,08:00:00 - 05:00,12:00:00 - 05:00,10/11/16,10/14/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,13:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/14/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/21/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,08:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,08:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16
Logan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:logan,Logan County NE,http://www.stapleton-ne.com/logan-county-courthouse,(308) 636-2311,clerk@logan.nacone.org,317 Main St.,Stapleton,NE,69163,13:00:00 - 06:00,16:00:00 - 06:00,11/7/16,11/7/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,08:30:00 - 05:00,12:00:00 - 05:00,10/11/16,10/13/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,13:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/13/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,08:30:00 - 05:00,12:00:00 - 05:00,10/14/16,10/14/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,08:30:00 - 05:00,12:00:00 - 05:00,10/17/16,10/20/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,13:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/20/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,08:30:00 - 05:00,12:00:00 - 05:00,10/21/16,10/21/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,08:30:00 - 05:00,12:00:00 - 05:00,10/24/16,10/24/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,13:00:00 - 05:00,17:00:00 - 05:00,10/27/16,10/27/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,08:30:00 - 05:00,12:00:00 - 05:00,10/28/16,10/28/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,13:00:00 - 05:00,18:00:00 - 05:00,10/28/16,10/28/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/3/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,08:30:00 - 05:00,12:00:00 - 05:00,10/31/16,11/3/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,08:30:00 - 05:00,12:00:00 - 05:00,11/4/16,11/4/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,08:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16
Loup County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:loup,Loup County NE,http://www.co.loup.ne.us/election.html,(308) 942-3135,clerk@loup.nacone.org,408 4th St.,Taylor,NE,68879,13:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Madison County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:madison,Madison County NE,http://www.madisoncountyne.com/county-offices/elections/,"(402) 454-3311, ext.  136",clerk@madisoncountyne.com,1313 N Main St.,Madison,NE,68748,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16
McPherson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:mcpherson,McPherson County NE,http://www.county-clerk.net/countyclerk.asp?state=Nebraska&county=McPherson,(308) 587-2363,clerk@mcpherson.nacone.org,1500 Anderson,Tryon,NE,69167,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16
Merrick County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:merrick,Merrick County NE,http://www.merrickcounty.ne.gov/webpages/election/election.html,(308) 946-2881,clerk@merrick.nacone.org,1510 18th St.,Central City,NE,68826,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16
Morrill County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:morrill,Morrill County NE,http://www.morrillcounty.ne.gov/election.html,(308) 262-0860,clerk@morrill.nacone.org,6th and L Street,Bridgeport,NE,69336,08:30:00 - 06:00,16:30:00 - 06:00,10/11/16,10/14/16
