office-name,ocd-division,division-description,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date
Lyon County,ocd-division/country:us/state:nv/county:lyon,Lyon County NV,http://www.lyon-county.org/index.aspx?nid=16,(775) 463-6501,nbryan@lyon-county.org,2945 Fort Churchill St.,Silver Springs,NV,89429,12:00:00 - 07:00,16:00:00 - 07:00,10/26/16,10/27/16
Lyon County,ocd-division/country:us/state:nv/county:lyon,Lyon County NV,http://www.lyon-county.org/index.aspx?nid=16,(775) 463-6501,nbryan@lyon-county.org,2945 Fort Churchill St.,Silver Springs,NV,89429,12:00:00 - 07:00,16:00:00 - 07:00,11/2/16,11/3/16
Lyon County,ocd-division/country:us/state:nv/county:lyon,Lyon County NV,http://www.lyon-county.org/index.aspx?nid=16,(775) 463-6501,nbryan@lyon-county.org,22 Day Lane,Smith,NV,89430,15:00:00 - 07:00,18:00:00 - 07:00,10/26/16,10/26/16
Lyon County,ocd-division/country:us/state:nv/county:lyon,Lyon County NV,http://www.lyon-county.org/index.aspx?nid=16,(775) 463-6501,nbryan@lyon-county.org,22 Day Lane,Smith,NV,89430,15:00:00 - 07:00,18:00:00 - 07:00,11/2/16,11/2/16
Mineral County,ocd-division/country:us/state:nv/county:mineral,Mineral County NV,http://www.mineralcountynv.us/,(775) 945-2446,clerk-treasurer@mineralcountynv.org,"105 South ""A"" Street, Suite 1",Hawthorne,NV,89415-0400,10:00:00 - 07:00,14:00:00 - 07:00,10/22/16,10/22/16
Mineral County,ocd-division/country:us/state:nv/county:mineral,Mineral County NV,http://www.mineralcountynv.us/,(775) 945-2446,clerk-treasurer@mineralcountynv.org,"105 South ""A"" Street, Suite 1",Hawthorne,NV,89415-0400,08:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Mineral County,ocd-division/country:us/state:nv/county:mineral,Mineral County NV,http://www.mineralcountynv.us/,(775) 945-2446,clerk-treasurer@mineralcountynv.org,"105 South ""A"" Street, Suite 1",Hawthorne,NV,89415-0400,10:00:00 - 07:00,14:00:00 - 07:00,10/29/16,10/29/16
Mineral County,ocd-division/country:us/state:nv/county:mineral,Mineral County NV,http://www.mineralcountynv.us/,(775) 945-2446,clerk-treasurer@mineralcountynv.org,"105 South ""A"" Street, Suite 1",Hawthorne,NV,89415-0400,08:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
Nye County,ocd-division/country:us/state:nv/county:nye,Nye County NV,http://www.nyecounty.net/index.aspx?NID=232,(775) 482-8127,smerlino@co.nye.nv.us,101 Radar Road,Tonopah,NV,89049-1031,10:00:00 - 07:00,14:00:00 - 07:00,10/22/16,10/22/16
Nye County,ocd-division/country:us/state:nv/county:nye,Nye County NV,http://www.nyecounty.net/index.aspx?NID=232,(775) 482-8127,smerlino@co.nye.nv.us,101 Radar Road,Tonopah,NV,89049-1031,08:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Nye County,ocd-division/country:us/state:nv/county:nye,Nye County NV,http://www.nyecounty.net/index.aspx?NID=232,(775) 482-8127,smerlino@co.nye.nv.us,101 Radar Road,Tonopah,NV,89049-1031,10:00:00 - 07:00,14:00:00 - 07:00,10/29/16,10/29/16
Nye County,ocd-division/country:us/state:nv/county:nye,Nye County NV,http://www.nyecounty.net/index.aspx?NID=232,(775) 482-8127,smerlino@co.nye.nv.us,101 Radar Road,Tonopah,NV,89049-1031,08:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
Nye County,ocd-division/country:us/state:nv/county:nye,Nye County NV,http://www.nyecounty.net/index.aspx?NID=232,(775) 482-8127,smerlino@co.nye.nv.us,1520 East Basin Ave,Pahrump,NV,89060,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Nye County,ocd-division/country:us/state:nv/county:nye,Nye County NV,http://www.nyecounty.net/index.aspx?NID=232,(775) 482-8127,smerlino@co.nye.nv.us,1520 East Basin Ave,Pahrump,NV,89060,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Nye County,ocd-division/country:us/state:nv/county:nye,Nye County NV,http://www.nyecounty.net/index.aspx?NID=232,(775) 482-8127,smerlino@co.nye.nv.us,1520 East Basin Ave,Pahrump,NV,89060,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Nye County,ocd-division/country:us/state:nv/county:nye,Nye County NV,http://www.nyecounty.net/index.aspx?NID=232,(775) 482-8127,smerlino@co.nye.nv.us,1520 East Basin Ave,Pahrump,NV,89060,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
Pershing County,ocd-division/country:us/state:nv/county:pershing,Pershing County NV,http://pershingcounty.net/index.php/Clerk-Treasurer/clerk-and-treasurer-office.html,(775) 273-2208,ldonaldson@pershingcounty.net,398 Main Street,Lovelock,NV,89419-0820,08:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Pershing County,ocd-division/country:us/state:nv/county:pershing,Pershing County NV,http://pershingcounty.net/index.php/Clerk-Treasurer/clerk-and-treasurer-office.html,(775) 273-2208,ldonaldson@pershingcounty.net,398 Main Street,Lovelock,NV,89419-0820,08:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/29/16
Pershing County,ocd-division/country:us/state:nv/county:pershing,Pershing County NV,http://pershingcounty.net/index.php/Clerk-Treasurer/clerk-and-treasurer-office.html,(775) 273-2208,ldonaldson@pershingcounty.net,398 Main Street,Lovelock,NV,89419-0820,08:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
Storey County,ocd-division/country:us/state:nv/county:storey,Storey County NV,http://www.storeycounty.org/174/Clerk,(775) 847-0969,clerk@storeycounty.org,"26 S. ""B"" Street",Virginia City,NV,89440-0139,10:00:00 - 07:00,14:00:00 - 07:00,10/22/16,10/22/16
Storey County,ocd-division/country:us/state:nv/county:storey,Storey County NV,http://www.storeycounty.org/174/Clerk,(775) 847-0969,clerk@storeycounty.org,"26 S. ""B"" Street",Virginia City,NV,89440-0139,08:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Storey County,ocd-division/country:us/state:nv/county:storey,Storey County NV,http://www.storeycounty.org/174/Clerk,(775) 847-0969,clerk@storeycounty.org,"26 S. ""B"" Street",Virginia City,NV,89440-0139,10:00:00 - 07:00,14:00:00 - 07:00,10/29/16,10/29/16
Storey County,ocd-division/country:us/state:nv/county:storey,Storey County NV,http://www.storeycounty.org/174/Clerk,(775) 847-0969,clerk@storeycounty.org,"26 S. ""B"" Street",Virginia City,NV,89440-0139,08:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
Storey County,ocd-division/country:us/state:nv/county:storey,Storey County NV,http://www.storeycounty.org/174/Clerk,(775) 847-0969,clerk@storeycounty.org,800 Perry Ranch Road,Lockwood,NV,89434,10:00:00 - 07:00,14:00:00 - 07:00,10/22/16,10/22/16
Storey County,ocd-division/country:us/state:nv/county:storey,Storey County NV,http://www.storeycounty.org/174/Clerk,(775) 847-0969,clerk@storeycounty.org,800 Perry Ranch Road,Lockwood,NV,89434,10:00:00 - 07:00,14:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us","1001 E. Ninth Street, Room A135",Reno,NV,89512,10:00:00 - 07:00,14:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us","1001 E. Ninth Street, Room A135",Reno,NV,89512,08:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/27/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us","1001 E. Ninth Street, Room A135",Reno,NV,89512,10:00:00 - 07:00,14:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us","1001 E. Ninth Street, Room A135",Reno,NV,89512,08:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",301 S. Center St., Reno,NV,89501,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",301 S. Center St., Reno,NV,89501,11:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/26/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",301 S. Center St., Reno,NV,89501,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",301 S. Center St., Reno,NV,89501,11:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/3/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",845 Alder Ave,Incline Village,NV,89451,11:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",845 Alder Ave,Incline Village,NV,89451,11:00:00 - 07:00,18:00:00 - 07:00,10/25/16,10/27/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",845 Alder Ave,Incline Village,NV,89451,11:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",845 Alder Ave,Incline Village,NV,89451,11:00:00 - 07:00,18:00:00 - 07:00,11/1/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1310 Scheels Drive,#B107 Sparks,NV,89434,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1310 Scheels Drive,#B107 Sparks,NV,89434,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1310 Scheels Drive #B107,Sparks,NV,89434,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1310 Scheels Drive #B107,Sparks,NV,89434,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1310 Scheels Drive #B107,Sparks,NV,89434,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1310 Scheels Drive #B107,Sparks,NV,89434,09:00:00 - 07:00,14:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1075 North Hills Blvd #340 , Reno,NV,89506,11:00:00 - 07:00,16:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1075 North Hills Blvd #340 ,Reno,NV,89506,11:00:00 - 07:00,18:00:00 - 07:00,10/25/16,10/27/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1075 North Hills Blvd #340 ,Reno,NV,89506,11:00:00 - 07:00,16:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1075 North Hills Blvd #340 ,Reno,NV,89506,11:00:00 - 07:00,18:00:00 - 07:00,11/1/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2325 Robb Dr,Reno,NV,89523,11:00:00 - 07:00,16:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2325 Robb Dr,Reno,NV,89523,11:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/27/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2325 Robb Dr,Reno,NV,89523,11:00:00 - 07:00,16:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2325 Robb Dr,Reno,NV,89523,11:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2895 N. McCarran Blvd,Sparks,NV,89431,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2895 N. McCarran Blvd,Sparks,NV,89431,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2895 N. McCarran Blvd,Sparks,NV,89431,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1630 Robb Dr,Reno,NV,89523,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1630 Robb Dr,Reno,NV,89523,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1630 Robb Dr,Reno,NV,89523,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1630 Robb Dr,Reno,NV,89523,11:00:00 - 07:00,16:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1630 Robb Dr,Reno,NV,89523,11:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",701 Keystone Ave,Reno,NV,89503,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",701 Keystone Ave,Reno,NV,89503,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",701 Keystone Ave,Reno,NV,89503,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",701 Keystone Ave,Reno,NV,89503,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",701 Keystone Ave,Reno,NV,89503,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",701 Keystone Ave,Reno,NV,89503,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",701 Keystone Ave,Reno,NV,89503,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",18144 Wedge Pkwy,Reno,NV,89511,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",18144 Wedge Pkwy,Reno,NV,89511,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",18144 Wedge Pkwy,Reno,NV,89511,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",18144 Wedge Pkwy,Reno,NV,89511,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",18144 Wedge Pkwy,Reno,NV,89511,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",18144 Wedge Pkwy,Reno,NV,89511,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",18144 Wedge Pkwy,Reno,NV,89511,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2389 Wingfield Hills Rd,Sparks,NV,89436,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2389 Wingfield Hills Rd,Sparks,NV,89436,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2389 Wingfield Hills Rd,Sparks,NV,89436,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2389 Wingfield Hills Rd,Sparks,NV,89436,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2389 Wingfield Hills Rd,Sparks,NV,89436,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2389 Wingfield Hills Rd,Sparks,NV,89436,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",2389 Wingfield Hills Rd,Sparks,NV,89436,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4001 S. Virginia Street,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4001 S. Virginia Street,Reno,NV,89502,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4001 S. Virginia Street,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4001 S. Virginia Street,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4001 S. Virginia Street,Reno,NV,89502,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4001 S. Virginia Street,Reno,NV,89502,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",4001 S. Virginia Street,Reno,NV,89502,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1901 Silverada Blvd,Reno,NV,89512,10:00:00 - 07:00,18:00:00 - 07:00,10/22/16,10/22/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1901 Silverada Blvd,Reno,NV,89512,11:00:00 - 07:00,16:00:00 - 07:00,10/23/16,10/23/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1901 Silverada Blvd,Reno,NV,89512,10:00:00 - 07:00,18:00:00 - 07:00,10/24/16,10/28/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1901 Silverada Blvd,Reno,NV,89512,10:00:00 - 07:00,18:00:00 - 07:00,10/29/16,10/29/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1901 Silverada Blvd,Reno,NV,89512,11:00:00 - 07:00,16:00:00 - 07:00,10/30/16,10/30/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1901 Silverada Blvd,Reno,NV,89512,10:00:00 - 07:00,18:00:00 - 07:00,10/31/16,11/2/16
Washoe County,ocd-division/country:us/state:nv/county:washoe,Washoe County NV,http://www.co.washoe.nv.us/voters,(775) 328-3670,"dburk@washoecounty.us, electionsdepartment@washoecounty.us",1901 Silverada Blvd,Reno,NV,89512,09:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/4/16
