ocd_division,email,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,False,False,False,False,559,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll57348404
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,False,False,False,False,560,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll88326917
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,False,False,False,False,561,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll57348404
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,False,False,False,False,562,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll88326917
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/10/16,10/14/16,False,False,False,False,563,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll57348404
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/11/16,10/14/16,False,False,False,False,564,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll88326917
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,False,False,False,False,565,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll57348404
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,False,False,False,False,566,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll88326917
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,False,False,False,False,567,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll57348404
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,False,False,False,False,568,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll88326917
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,False,False,False,False,569,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll57348404
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,False,False,False,False,570,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll88326917
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,False,False,False,False,571,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll57348404
ocd-division/country:us/state:sd/county:shannon,sue.ganje@state.sd.us,Shannon County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,False,False,False,False,572,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll88326917
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,9/23/16,9/23/16,False,False,False,False,573,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,9/26/16,9/30/16,False,False,False,False,574,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/3/16,10/7/16,False,False,False,False,575,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/10/16,10/14/16,False,False,False,False,576,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/17/16,10/21/16,False,False,False,False,577,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/24/16,10/28/16,False,False,False,False,578,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10/31/16,11/4/16,False,False,False,False,579,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,False,False,False,False,580,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,9/23/16,9/23/16,False,False,False,False,581,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,9/26/16,9/29/16,False,False,False,False,582,"100 East Main Street, Bison, SD 57620",,07:30 AM-05:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,9/30/16,9/30/16,False,False,False,False,583,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/3/16,10/6/16,False,False,False,False,584,"100 East Main Street, Bison, SD 57620",,07:30 AM-05:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10/7/16,10/7/16,False,False,False,False,585,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/10/16,10/13/16,False,False,False,False,586,"100 East Main Street, Bison, SD 57620",,07:30 AM-05:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10/14/16,10/14/16,False,False,False,False,587,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/17/16,10/20/16,False,False,False,False,588,"100 East Main Street, Bison, SD 57620",,07:30 AM-05:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10/21/16,10/21/16,False,False,False,False,589,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/24/16,10/27/16,False,False,False,False,590,"100 East Main Street, Bison, SD 57620",,07:30 AM-05:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10/28/16,10/28/16,False,False,False,False,591,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,10/31/16,11/3/16,False,False,False,False,592,"100 East Main Street, Bison, SD 57620",,07:30 AM-05:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,17:00:00 - 6:00,11/4/16,11/4/16,False,False,False,False,593,"100 East Main Street, Bison, SD 57620",,07:30 AM-05:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 7:00,17:00:00 - 7:00,11/7/16,11/7/16,False,False,False,False,594,"100 East Main Street, Bison, SD 57620",,07:30 AM-05:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,595,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,9/26/16,9/29/16,False,False,False,False,596,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,9/26/16,9/29/16,False,False,False,False,597,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,9/30/16,9/30/16,False,False,False,False,598,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/3/16,10/6/16,False,False,False,False,599,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/3/16,10/6/16,False,False,False,False,600,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/7/16,10/7/16,False,False,False,False,601,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/11/16,10/13/16,False,False,False,False,602,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/11/16,10/13/16,False,False,False,False,603,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/14/16,10/14/16,False,False,False,False,604,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/17/16,10/20/16,False,False,False,False,605,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/17/16,10/20/16,False,False,False,False,606,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/21/16,10/21/16,False,False,False,False,607,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/24/16,10/27/16,False,False,False,False,608,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/24/16,10/27/16,False,False,False,False,609,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/28/16,10/28/16,False,False,False,False,610,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10/31/16,11/3/16,False,False,False,False,611,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10/31/16,11/3/16,False,False,False,False,612,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,11/4/16,11/4/16,False,False,False,False,613,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 6:00,12:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,614,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,615,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,616,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,617,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/11/16,10/14/16,False,False,False,False,618,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,619,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,620,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10/31/16,11/4/16,False,False,False,False,621,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 6:00,17:00:00 - 6:00,11/7/16,11/7/16,False,False,False,False,622,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,9/23/16,9/23/16,False,False,False,False,623,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,9/26/16,9/30/16,False,False,False,False,624,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/3/16,10/7/16,False,False,False,False,625,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/10/16,10/14/16,False,False,False,False,626,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/17/16,10/21/16,False,False,False,False,627,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/24/16,10/28/16,False,False,False,False,628,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10/31/16,11/4/16,False,False,False,False,629,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 6:00,16:30:00 - 6:00,11/7/16,11/7/16,False,False,False,False,630,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,9/23/16,9/23/16,False,False,False,False,631,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,9/26/16,9/30/16,False,False,False,False,632,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10/3/16,10/7/16,False,False,False,False,633,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10/10/16,10/14/16,False,False,False,False,634,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10/17/16,10/21/16,False,False,False,False,635,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10/24/16,10/28/16,False,False,False,False,636,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
