county,ocd_division,homepage_url,phone,email,street,city,state,zip_code,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,9:00:00 - 07:00,19:00:00 - 07:00,11-03-16,11-03-16,192,"Mohave County Library, 1770 N McCulloch Blvd, Room A, Lake Havasu City, AZ 86403",,09:00 AM-07:00 PM,,ho50250481,false,AZ,,,,poll77118093
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1770 N McCulloch Blvd, Room A",Lake Havasu City,AZ,86403,10:00:00 - 07:00,15:00:00 - 07:00,10-29-16,10-29-16,193,"Mohave County Library, 1770 N McCulloch Blvd, Room A, Lake Havasu City, AZ 86403",,10:00 AM-03:00 PM,,ho50250481,false,AZ,,,,poll77118093
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,14:00:00 - 07:00,10-12-16,10-14-16,194,"Mohave County Library, 1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-02:00 PM,,ho86191714,false,AZ,,,,poll51797922
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,14:00:00 - 07:00,10-17-16,10-21-16,195,"Mohave County Library, 1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-02:00 PM,,ho86191714,false,AZ,,,,poll51797922
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-28-16,196,"Mohave County Library, 1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-04:00 PM,,ho86191714,false,AZ,,,,poll51797922
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,10-31-16,10-31-16,197,"Mohave County Library, 1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-04:00 PM,,ho86191714,false,AZ,,,,poll51797922
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,11-02-16,11-02-16,198,"Mohave County Library, 1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-04:00 PM,,ho86191714,false,AZ,,,,poll51797922
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,11-04-16,11-04-16,199,"Mohave County Library, 1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-04:00 PM,,ho86191714,false,AZ,,,,poll51797922
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,19:00:00 - 07:00,11-01-16,11-01-16,200,"Mohave County Library, 1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-07:00 PM,,ho86191714,false,AZ,,,,poll51797922
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,9:00:00 - 07:00,19:00:00 - 07:00,11-03-16,11-03-16,201,"Mohave County Library, 1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-07:00 PM,,ho86191714,false,AZ,,,,poll51797922
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Mohave County Library, 1170 E Hancock Rd",Bullhead City,AZ,86442,10:00:00 - 07:00,15:00:00 - 07:00,10-29-16,10-29-16,202,"Mohave County Library, 1170 E Hancock Rd, Bullhead City, AZ 86442",,10:00 AM-03:00 PM,,ho86191714,false,AZ,,,,poll51797922
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,9:00:00 - 07:00,14:00:00 - 07:00,10-12-16,10-14-16,203,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B, Kingman, AZ 86401",,09:00 AM-02:00 PM,,ho67808486,false,AZ,,,,poll19667733
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,9:00:00 - 07:00,14:00:00 - 07:00,10-17-16,10-21-16,204,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B, Kingman, AZ 86401",,09:00 AM-02:00 PM,,ho67808486,false,AZ,,,,poll19667733
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,9:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-28-16,205,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B, Kingman, AZ 86401",,09:00 AM-04:00 PM,,ho67808486,false,AZ,,,,poll19667733
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,9:00:00 - 07:00,16:00:00 - 07:00,10-31-16,11-04-16,206,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B, Kingman, AZ 86401",,09:00 AM-04:00 PM,,ho67808486,false,AZ,,,,poll19667733
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B",Kingman,AZ,86401,10:00:00 - 07:00,15:00:00 - 07:00,10-29-16,10-29-16,207,"Kathryn Heidenreich Senior Center, 1776 Airway, Suite B, Kingman, AZ 86401",,10:00 AM-03:00 PM,,ho67808486,false,AZ,,,,poll19667733
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"100 East Code Talkers Drive, South Hwy 77",Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,208,"100 East Code Talkers Drive, South Hwy 77, Holbrook, AZ 86025",,08:00 AM-05:00 PM,,ho84832474,false,AZ,,,,poll90912197
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"100 East Code Talkers Drive, South Hwy 77",Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,209,"100 East Code Talkers Drive, South Hwy 77, Holbrook, AZ 86025",,08:00 AM-05:00 PM,,ho84832474,false,AZ,,,,poll90912197
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"100 East Code Talkers Drive, South Hwy 77",Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,210,"100 East Code Talkers Drive, South Hwy 77, Holbrook, AZ 86025",,08:00 AM-05:00 PM,,ho84832474,false,AZ,,,,poll90912197
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"100 East Code Talkers Drive, South Hwy 77",Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,211,"100 East Code Talkers Drive, South Hwy 77, Holbrook, AZ 86025",,08:00 AM-05:00 PM,,ho84832474,false,AZ,,,,poll90912197
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,180 N. 9th St.,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-12-16,212,"180 N. 9th St., Show Low, AZ 85901",,08:00 AM-05:00 PM,,ho20447930,false,AZ,,,,poll48331996
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,180 N. 9th St.,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-19-16,213,"180 N. 9th St., Show Low, AZ 85901",,08:00 AM-05:00 PM,,ho20447930,false,AZ,,,,poll48331996
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,180 N. 9th St.,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-26-16,214,"180 N. 9th St., Show Low, AZ 85901",,08:00 AM-05:00 PM,,ho20447930,false,AZ,,,,poll48331996
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,180 N. 9th St.,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-02-16,215,"180 N. 9th St., Show Low, AZ 85901",,08:00 AM-05:00 PM,,ho20447930,false,AZ,,,,poll48331996
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Polacca Circle M Store, AZ-264",Polacca,AZ,86042,11:00:00 - 07:00,18:00:00 - 07:00,10-28-16,10-28-16,216,"Polacca Circle M Store, AZ-264, Polacca, AZ 86042",,11:00 AM-06:00 PM,,ho11406515,false,AZ,,,,poll42933576
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Dilkon Shopping Center, Bashas, NEC NAVAJO RTE 15 AND 60",Dilkon,AZ,86047,11:00:00 - 07:00,18:00:00 - 07:00,10-26-16,10-26-16,217,"Dilkon Shopping Center, Bashas, NEC NAVAJO RTE 15 AND 60, Dilkon, AZ 86047",,11:00 AM-06:00 PM,,ho22357530,false,AZ,,,,poll96348761
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Kayenta Shopping Center Area, Bashas Grocery Store, Hwy 160 & Hwy 163",Kayenta,AZ,86033,10:00:00 - 07:00,18:00:00 - 07:00,10-21-16,10-21-16,218,"Kayenta Shopping Center Area, Bashas Grocery Store, Hwy 160 & Hwy 163, Kayenta, AZ 86033",,10:00 AM-06:00 PM,,ho81036313,false,AZ,,,,poll57581047
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Social Services Building, Lobby ",Whiteriver,AZ,85941,11:00:00 - 07:00,18:00:00 - 07:00,10-19-16,10-19-16,219,"Social Services Building, Lobby, Whiteriver, AZ 85941",,11:00 AM-06:00 PM,,ho2944996,false,AZ,,,,poll63238067
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Kayenta Shopping Center Area, Bashas' Grocery Store, Hwy 160 & Hwy 163",Kayenta,AZ,86033,10:00:00 - 07:00,18:00:00 - 07:00,10-14-16,10-14-16,220,"Kayenta Shopping Center Area, Bashas' Grocery Store, Hwy 160 & Hwy 163, Kayenta, AZ 86033",,10:00 AM-06:00 PM,,ho43667081,false,AZ,,,,poll67013743
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,"Pinon Shopping Center, Bashas Grocery Store, BIA Route 4 & BIA Route 41",Pinon,AZ,86510,10:00:00 - 07:00,18:00:00 - 07:00,10-12-16,10-12-16,221,"Pinon Shopping Center, Bashas Grocery Store, BIA Route 4 & BIA Route 41, Pinon, AZ 86510",,10:00 AM-06:00 PM,,ho26054758,false,AZ,,,,poll27693831
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,222,"County Public Service Center, Recorder s Main Office, 240 North Stone Avenue, Tucson, AZ 85701",,08:00 AM-05:00 PM,,ho66214235,false,AZ,,,,poll58830494
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,223,"County Public Service Center, Recorder s Main Office, 240 North Stone Avenue, Tucson, AZ 85701",,08:00 AM-05:00 PM,,ho66214235,false,AZ,,,,poll58830494
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,224,"County Public Service Center, Recorder s Main Office, 240 North Stone Avenue, Tucson, AZ 85701",,08:00 AM-05:00 PM,,ho66214235,false,AZ,,,,poll58830494
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,225,"County Public Service Center, Recorder s Main Office, 240 North Stone Avenue, Tucson, AZ 85701",,08:00 AM-05:00 PM,,ho66214235,false,AZ,,,,poll58830494
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,9:00:00 - 07:00,14:00:00 - 07:00,11-05-16,11-05-16,226,"County Public Service Center, Recorder s Main Office, 240 North Stone Avenue, Tucson, AZ 85701",,09:00 AM-02:00 PM,,ho66214235,false,AZ,,,,poll58830494
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"County Public Service Center, Recorder’s Main Office, 240 North Stone Avenue",Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,11-07-16,11-07-16,227,"County Public Service Center, Recorder s Main Office, 240 North Stone Avenue, Tucson, AZ 85701",,08:00 AM-05:00 PM,,ho66214235,false,AZ,,,,poll58830494
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,228,"Recorder s East Side Annex, Suite D, 6920 East Broadway Boulevard, Tucson, AZ 85710",,08:00 AM-05:00 PM,,ho37801021,false,AZ,,,,poll41429617
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,229,"Recorder s East Side Annex, Suite D, 6920 East Broadway Boulevard, Tucson, AZ 85710",,08:00 AM-05:00 PM,,ho37801021,false,AZ,,,,poll41429617
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,230,"Recorder s East Side Annex, Suite D, 6920 East Broadway Boulevard, Tucson, AZ 85710",,08:00 AM-05:00 PM,,ho37801021,false,AZ,,,,poll41429617
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,231,"Recorder s East Side Annex, Suite D, 6920 East Broadway Boulevard, Tucson, AZ 85710",,08:00 AM-05:00 PM,,ho37801021,false,AZ,,,,poll41429617
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,9:00:00 - 07:00,14:00:00 - 07:00,11-05-16,11-05-16,232,"Recorder s East Side Annex, Suite D, 6920 East Broadway Boulevard, Tucson, AZ 85710",,09:00 AM-02:00 PM,,ho37801021,false,AZ,,,,poll41429617
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Recorder’s East Side Annex, Suite D, 6920 East Broadway Boulevard",Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,11-07-16,11-07-16,233,"Recorder s East Side Annex, Suite D, 6920 East Broadway Boulevard, Tucson, AZ 85710",,08:00 AM-05:00 PM,,ho37801021,false,AZ,,,,poll41429617
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,234,"Pima County Recorder s Office Annex, 6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho61864101,false,AZ,,,,poll89479077
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,235,"Pima County Recorder s Office Annex, 6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho61864101,false,AZ,,,,poll89479077
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,236,"Pima County Recorder s Office Annex, 6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho61864101,false,AZ,,,,poll89479077
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,237,"Pima County Recorder s Office Annex, 6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho61864101,false,AZ,,,,poll89479077
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,9:00:00 - 07:00,14:00:00 - 07:00,11-05-16,11-05-16,238,"Pima County Recorder s Office Annex, 6550 South Country Club Rd, Tucson, AZ 85756",,09:00 AM-02:00 PM,,ho61864101,false,AZ,,,,poll89479077
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pima County Recorder’s Office Annex, 6550 South Country Club Rd",Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,11-07-16,11-07-16,239,"Pima County Recorder s Office Annex, 6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho61864101,false,AZ,,,,poll89479077
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Ascension Lutheran Church and School, 1220 W. Magee Road",Tucson,AZ,85704,9:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,240,"Ascension Lutheran Church and School, 1220 W. Magee Road, Tucson, AZ 85704",,09:00 AM-05:00 PM,,ho73106167,false,AZ,,,,poll25024751
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Ascension Lutheran Church and School, 1220 W. Magee Road",Tucson,AZ,85704,9:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,241,"Ascension Lutheran Church and School, 1220 W. Magee Road, Tucson, AZ 85704",,09:00 AM-05:00 PM,,ho73106167,false,AZ,,,,poll25024751
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Ascension Lutheran Church and School, 1220 W. Magee Road",Tucson,AZ,85704,9:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,242,"Ascension Lutheran Church and School, 1220 W. Magee Road, Tucson, AZ 85704",,09:00 AM-05:00 PM,,ho73106167,false,AZ,,,,poll25024751
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Sahuarita Town Hall, 375 West Sahuarita Center Way",Sahuarita,AZ,85629,9:00:00 - 07:00,16:30:00 - 07:00,10-17-16,10-21-16,243,"Sahuarita Town Hall, 375 West Sahuarita Center Way, Sahuarita, AZ 85629",,09:00 AM-04:30 PM,,ho46637946,false,AZ,,,,poll82521662
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Sahuarita Town Hall, 375 West Sahuarita Center Way",Sahuarita,AZ,85629,9:00:00 - 07:00,16:30:00 - 07:00,10-24-16,10-28-16,244,"Sahuarita Town Hall, 375 West Sahuarita Center Way, Sahuarita, AZ 85629",,09:00 AM-04:30 PM,,ho46637946,false,AZ,,,,poll82521662
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Sahuarita Town Hall, 375 West Sahuarita Center Way",Sahuarita,AZ,85629,9:00:00 - 07:00,16:30:00 - 07:00,10-31-16,11-04-16,245,"Sahuarita Town Hall, 375 West Sahuarita Center Way, Sahuarita, AZ 85629",,09:00 AM-04:30 PM,,ho46637946,false,AZ,,,,poll82521662
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"ASUA Administration Office, Conference Room, 3rd floor of the Student Union Memorial Building",Tucson,AZ,85721,9:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,246,"ASUA Administration Office, Conference Room, 3rd floor of the Student Union Memorial Building, Tucson, AZ 85721",,09:00 AM-05:00 PM,,ho32382615,false,AZ,,,,poll6580196
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"ASUA Administration Office, Conference Room, 3rd floor of the Student Union Memorial Building",Tucson,AZ,85721,9:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,247,"ASUA Administration Office, Conference Room, 3rd floor of the Student Union Memorial Building, Tucson, AZ 85721",,09:00 AM-05:00 PM,,ho32382615,false,AZ,,,,poll6580196
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"ASUA Administration Office, Conference Room, 3rd floor of the Student Union Memorial Building",Tucson,AZ,85721,9:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,248,"ASUA Administration Office, Conference Room, 3rd floor of the Student Union Memorial Building, Tucson, AZ 85721",,09:00 AM-05:00 PM,,ho32382615,false,AZ,,,,poll6580196
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Salazar-Ajo Library Conference Room, 33 Plaza Street",Ajo,AZ,85321,9:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,249,"Salazar-Ajo Library Conference Room, 33 Plaza Street, Ajo, AZ 85321",,09:00 AM-05:00 PM,,ho73231760,false,AZ,,,,poll86354605
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Pascua Yaqui Tribe Radio Station, 7474 South Camino de Oeste",Tucson,AZ,85746,9:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-03-16,250,"Pascua Yaqui Tribe Radio Station, 7474 South Camino de Oeste, Tucson, AZ 85746",,09:00 AM-05:00 PM,,ho53067318,false,AZ,,,,poll92767620
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Tohono O’odham High School, Music Room State Rt 86, Mile Marker 74",Sells,AZ,85634,9:00:00 - 07:00,16:00:00 - 07:00,10-24-16,10-25-16,251,"Tohono O odham High School, Music Room State Rt 86, Mile Marker 74, Sells, AZ 85634",,09:00 AM-04:00 PM,,ho68280623,false,AZ,,,,poll91584295
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,"Gu Achi District Santa Rosa Multi-Purpose Building, Santa Rosa Community",Sells,AZ,85634,9:00:00 - 07:00,16:00:00 - 07:00,10-26-16,10-26-16,252,"Gu Achi District Santa Rosa Multi-Purpose Building, Santa Rosa Community, Sells, AZ 85634",,09:00 AM-04:00 PM,,ho13652222,false,AZ,,,,poll61672395
