office-name,ocd-division,homepage-url,phone,email,DIRECTIONS,name,address1,address2,city,state,zip,start_time,end_time,start_date,end_date,is_subject_to_change,notes
Jasper County,ocd-division/country:us/state:tx/county:jasper,http://www.co.jasper.tx.us/default.aspx?Jasper_County/County.Clerk,(409) 384-2632,chrysti.billingsley@co.jasper.tx.us,,St Raymonds Catholic Church,283 FM 1007,,San Rayburn,TX,,08:00:00 - 05:00,17:00:00 - 05:00,10-27-2016,10-29-2016,,
Karnes County,ocd-division/country:us/state:tx/county:karnes,http://www.co.karnes.tx.us/default.aspx?Karnes_County/Elections,(830) 780-2246,karen.opiela@co.karnes.tx.us,,,210 W. Calvert St,,Karnes City,TX,78118,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Karnes County,ocd-division/country:us/state:tx/county:karnes,http://www.co.karnes.tx.us/default.aspx?Karnes_County/Elections,(830) 780-2246,karen.opiela@co.karnes.tx.us,,,210 W. Calvert St,,Karnes City,TX,78118,09:00:00 - 05:00,16:00:00 - 05:00,10-29-2016,10-29-2016,,
Karnes County,ocd-division/country:us/state:tx/county:karnes,http://www.co.karnes.tx.us/default.aspx?Karnes_County/Elections,(830) 780-2246,karen.opiela@co.karnes.tx.us,,,210 W. Calvert St,,Karnes City,TX,78118,13:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Karnes County,ocd-division/country:us/state:tx/county:karnes,http://www.co.karnes.tx.us/default.aspx?Karnes_County/Elections,(830) 780-2246,karen.opiela@co.karnes.tx.us,,,210 W. Calvert St,,Karnes City,TX,78118,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-02-2016,,
Karnes County,ocd-division/country:us/state:tx/county:karnes,http://www.co.karnes.tx.us/default.aspx?Karnes_County/Elections,(830) 780-2246,karen.opiela@co.karnes.tx.us,,,210 W. Calvert St,,Karnes City,TX,78118,07:00:00 - 05:00,19:00:00 - 05:00,11-03-2016,11-04-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Courhouse,100 N. Washington St,,Kaufman,TX,75142,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,"Oct 24 - Oct 28 8-5, Oct 29, 7-7 pm, Oct 30 1-6pm, Oct 31 - Nov 4 7-7pm",
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Courhouse,100 N. Washington St,,Kaufman,TX,75142,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Courhouse,100 N. Washington St,,Kaufman,TX,75142,13:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Courhouse,100 N. Washington St,,Kaufman,TX,75142,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Sub-Courthouse,200 E Main St,,Forney,TX,75126-4008,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Sub-Courthouse,200 E Main St,,Forney,TX,75126-4008,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Sub-Courthouse,200 E Main St,,Forney,TX,75126-4008,13:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Sub-Courthouse,200 E Main St,,Forney,TX,75126-4008,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Sub-Courthouse,408 E. College St,,Terrell,TX,75160,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Sub-Courthouse,408 E. College St,,Terrell,TX,75160,07:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Sub-Courthouse,408 E. College St,,Terrell,TX,75160,13:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Kaufman County Sub-Courthouse,408 E. College St,,Terrell,TX,75160,07:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Crandall Municipal Court House,103 N Main St ,,Kemp,TX,75114,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Crandall Municipal Court House,103 N Main St ,,Kemp,TX,75114,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Crandall Municipal Court House,103 N Main St ,,Kemp,TX,75114,13:00:00 - 05:00,18:00:00 - 05:00,10-30-2016,10-30-2016,,
Kaufman County,ocd-division/country:us/state:tx/county:kaufman,http://www.kaufmancounty.net/elc.html,(972) 932-0290,posteen@kaufmancounty.net,,Crandall Municipal Court House,103 N Main St ,,Kemp,TX,75114,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Live Oak County,ocd-division/country:us/state:tx/county:live_oak,http://www.co.live-oak.tx.us/default.aspx?Live-Oak_County/County.Clerk,(361) 449-2733,elections@co.live-oak.tx.us,,,"301 Houston St., Annex, Room 8",,George West,TX,78022,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,"Oct 24 - Nov 4, 8-5 M-F",
Live Oak County,ocd-division/country:us/state:tx/county:live_oak,http://www.co.live-oak.tx.us/default.aspx?Live-Oak_County/County.Clerk,(361) 449-2733,elections@co.live-oak.tx.us,,,"301 Houston St., Annex, Room 8",,George West,TX,78022,08:00:00 - 05:00,17:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,NUECES COUNTY COURTHOUSE,901 Leopard St.,,Corpus Christi,TX,78401,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,"Oct 24 - 28, 8-5 oct 29 7-7, oct 30 12-5 oct 31 - nov 4 7-7pm http://www.co.nueces.tx.us/countyclerk/elections/clerks/01%20-%20ELECTION%20INFORMATION/02%20-%20Early%20Voting%20Locations%20and%20Times.pdf",
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,NUECES COUNTY COURTHOUSE,901 Leopard St.,,Corpus Christi,TX,78401,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,NUECES COUNTY COURTHOUSE,901 Leopard St.,,Corpus Christi,TX,78401,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,NUECES COUNTY COURTHOUSE,901 Leopard St.,,Corpus Christi,TX,78401,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,BISHOP COMMUNITY CENTER,102 W. Joyce St.,,Bishop,TX,78343,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,BISHOP COMMUNITY CENTER,102 W. Joyce St.,,Bishop,TX,78343,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,BISHOP COMMUNITY CENTER,102 W. Joyce St.,,Bishop,TX,78343,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,BISHOP COMMUNITY CENTER,102 W. Joyce St.,,Bishop,TX,78343,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,CALALLEN ISD,4205 Wildcat Dr.,,Corpus Christi,TX,78410-5108,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,CALALLEN ISD,4205 Wildcat Dr.,,Corpus Christi,TX,78410-5108,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,CALALLEN ISD,4205 Wildcat Dr.,,Corpus Christi,TX,78410-5108,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,CORPUS CHRISTI CITY HALL,"1201 Leopard St., 1st Floor",,Corpus Christi,TX,78401,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,CORPUS CHRISTI CITY HALL,"1201 Leopard St., 1st Floor",,Corpus Christi,TX,78401,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,CORPUS CHRISTI ISD,801 Leopard St,,Corpus Christi,TX,78401,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,CORPUS CHRISTI ISD,801 Leopard St,,Corpus Christi,TX,78401,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DEAF AND HARD OF HEARING CENTER,5151 McArdle Rd.,,Corpus Christi,TX,78411,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DEAF AND HARD OF HEARING CENTER,5151 McArdle Rd.,,Corpus Christi,TX,78411,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DEAF AND HARD OF HEARING CENTER,5151 McArdle Rd.,,Corpus Christi,TX,78411,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DEAF AND HARD OF HEARING CENTER,5151 McArdle Rd.,,Corpus Christi,TX,78411,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DEL MAR COLLEGE,101 Baldwin Blvd,,Corpus Christi,TX,78404,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DEL MAR COLLEGE,101 Baldwin Blvd,,Corpus Christi,TX,78404,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DEL MAR COLLEGE,101 Baldwin Blvd,,Corpus Christi,TX,78404,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,DEL MAR COLLEGE,101 Baldwin Blvd,,Corpus Christi,TX,78404,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,ETHEL EYERLY SENIOR CENTER,654 Graham Rd.,,Corpus Christi,TX,78418,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,ETHEL EYERLY SENIOR CENTER,654 Graham Rd.,,Corpus Christi,TX,78418,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,ETHEL EYERLY SENIOR CENTER,654 Graham Rd.,,Corpus Christi,TX,78418,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,ETHEL EYERLY SENIOR CENTER,654 Graham Rd.,,Corpus Christi,TX,78418,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,FLOUR BLUFF ISD,2510 Waldron Rd.,,Corpus Christi,TX,78418,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,FLOUR BLUFF ISD,2510 Waldron Rd.,,Corpus Christi,TX,78418,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,GREENWOOD SENIOR CITIZENS CENTER,4040 Greenwood Dr.,,Corpus Christi,TX,78416,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,GREENWOOD SENIOR CITIZENS CENTER,4040 Greenwood Dr.,,Corpus Christi,TX,78416,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,GREENWOOD SENIOR CITIZENS CENTER,4040 Greenwood Dr.,,Corpus Christi,TX,78416,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,GREENWOOD SENIOR CITIZENS CENTER,4040 Greenwood Dr.,,Corpus Christi,TX,78416,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,HILLTOP COMMUNITY CENTER,11425 Leopard St.,,Corpus Christi,TX,78410,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,HILLTOP COMMUNITY CENTER,11425 Leopard St.,,Corpus Christi,TX,78410,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,HILLTOP COMMUNITY CENTER,11425 Leopard St.,,Corpus Christi,TX,78410,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,HILLTOP COMMUNITY CENTER,11425 Leopard St.,,Corpus Christi,TX,78410,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,JOHNNY S. CALDERON COUNTY BUILDING,710 E. Main St.,,Robstown,TX,78380,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,JOHNNY S. CALDERON COUNTY BUILDING,710 E. Main St.,,Robstown,TX,78380,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,JOHNNY S. CALDERON COUNTY BUILDING,710 E. Main St.,,Robstown,TX,78380,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,JOHNNY S. CALDERON COUNTY BUILDING,710 E. Main St.,,Robstown,TX,78380,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,PETRONILA ELEMENTARY,2391 Co Road 67,,Robstown,TX,78380,08:00:00 - 05:00,17:00:00 - 05:00,10-27-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,PETRONILA ELEMENTARY,2391 Co Road 67,,Robstown,TX,78380,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,PETRONILA ELEMENTARY,2391 Co Road 67,,Robstown,TX,78380,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,PORT ARANSAS COMMUNITY CENTER,408 N. Alister St,,Port Aransas,TX,78373,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,PORT ARANSAS COMMUNITY CENTER,408 N. Alister St,,Port Aransas,TX,78373,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,PORT ARANSAS COMMUNITY CENTER,408 N. Alister St,,Port Aransas,TX,78373,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,PORT ARANSAS COMMUNITY CENTER,408 N. Alister St,,Port Aransas,TX,78373,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,ROBSTOWN CITY HALL,101 East Main St,,Robstown,TX,78380,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,ROBSTOWN CITY HALL,101 East Main St,,Robstown,TX,78380,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,ROBSTOWN CITY HALL,101 East Main St,,Robstown,TX,78380,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,ROBSTOWN ISD,801 N. First St.,,Robstown,TX,78380,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,ROBSTOWN ISD,801 N. First St.,,Robstown,TX,78380,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,SCHLITTERBAHN,14353 Commodores Dr,,Corpus Christi,TX,78418,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,SCHLITTERBAHN,14353 Commodores Dr,,Corpus Christi,TX,78418,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,SCHLITTERBAHN,14353 Commodores Dr,,Corpus Christi,TX,78418,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,SCHLITTERBAHN,14353 Commodores Dr,,Corpus Christi,TX,78418,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,VALENCIA HALL,6110 Ayers St.,,Corpus Christi,TX,78415,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,VALENCIA HALL,6110 Ayers St.,,Corpus Christi,TX,78415,7:00:00 - 05:00,19:00:00 - 05:00,10-29-2016,10-29-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,VALENCIA HALL,6110 Ayers St.,,Corpus Christi,TX,78415,12:00:00 - 05:00,17:00:00 - 05:00,10-30-2016,10-30-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,VALENCIA HALL,6110 Ayers St.,,Corpus Christi,TX,78415,7:00:00 - 05:00,19:00:00 - 05:00,10-31-2016,11-04-2016,,
Nueces County,ocd-division/country:us/state:tx/county:nueces,http://www.co.nueces.tx.us/countyclerk/elections/,(361) 888-0580,nueces.countyelections@nuecesco.com,,VETERANS MEMORIAL HIGH SCHOOL,3750 Cimarron Blvd.,,Corpus Christi,TX,78414,08:00:00 - 05:00,17:00:00 - 05:00,10-24-2016,10-28-2016,,
