office-name,ocd-division,homepage-url,phone,email,location name,address1,address2,city,state,zip,start_time,end_time,start_date,end_date,notes
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,820 E Cottonwood Ln, Ste A-2,Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10/17/16,10/21/16,Pinal County Recorder‰Ûªs Office ‰ÛÒ Casa Grande
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,820 E Cottonwood Ln, Ste A-2,Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10/24/16,10/28/16,"820 E Cottonwood Ln, Ste A-2"
Pinal County,ocd-division/country:us/state:az/county:pinal,http://pinalcountyaz.gov/Recorder/Pages/home.aspx,(520) 866-6830,virginia.ross@pinalcountyaz.gov,,820 E Cottonwood Ln, Ste A-2,Casa Grande,AZ,85122,8:00:00 - 07:00,16:30:00 - 07:00,10/31/16,11/4/16,"Mon ‰ÛÒ Fri, 8:00 am ‰ÛÒ 4:30 pm"
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,2150 N. Congress Drive, Suite 119,Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"2150 N Congress (main office) from Oct 12 to Nov 4, M-F 8-5 // Tubac Community Center, 50 Bridge Rd, Tubac, Oct 22 9-1 // Nogales Pub Wks, Oct 22 2-5 275 Rio Rico Dr., Rio Rico, AZ // Patagonia Town Hall, 310 McKeown Ave, Patagonia, AZ 85624 Oct 29 9-12 // Sonoita Fire House [3173 State Highway 83, Sonoita, AZ 85637], Oct 29 2-5åÊ"
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,2150 N. Congress Drive, Suite 119,Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,2150 N. Congress Drive, Suite 119,Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,2150 N. Congress Drive, Suite 119,Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,275 Rio Rico Dr.,,Rio Rico,AZ,85648,14:00:00 - 07:00,17:00:00 - 07:00,10/22/16,10/22/16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,310 McKeown Avenue ,,Patagonia,AZ,85264,09:00:00 - 07:00,12:00:00 - 07:00,10/29/16,10/29/16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,50 Bridge Rd ,,Tubac,AZ,85646,09:00:00 - 07:00,12:00:00 - 07:00,10/22/16,10/22/16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,1450 N Hohokam Dr,,Nogales,AZ,85621,14:00:00 - 07:00,17:00:00 - 07:00,10/22/16,10/22/16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,310 McKeown Ave,,Patagonia,AZ,85624,09:00:00 - 07:00,13:00:00 - 07:00,10/29/16,10/29/16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,,3173 State Highway 83,,Sonoita,AZ,85637,14:00:00 - 07:00,17:00:00 - 07:00,10/29/16,10/29/16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,1015 Fair St., Room #228,Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"Oct 12 - Nov 4 8 - 5 at our offices at 1015 Fair 
St, Room 228 in Prescott or 10 S 6th St in Cottonwood for Vote Center elections."
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,1015 Fair St., Room #228,Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,1015 Fair St., Room #228,Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,1015 Fair St., Room #228,Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,10 S 6th St,,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,10 S 6th St,,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,10 S 6th St,,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,,10 S 6th St,,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,,410 S. Maiden Lane, #b,Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"Oct 12-Nov 4, M-F 8-5 // no other locations ""we're the only one in Yuma"""
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,,410 S. Maiden Lane, #b,Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,,410 S. Maiden Lane, #b,Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,,410 S. Maiden Lane, #b,Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/22/16,10/22/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/29/16,10/29/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder/Election Office, Mesa",222 East Javelina,,Mesa,AZ,85210,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder's/Election Office, MCTEC",510 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder's/Election Office, MCTEC",510 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder's/Election Office, MCTEC",510 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/22/16,10/22/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder's/Election Office, MCTEC",510 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder's/Election Office, MCTEC",510 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/29/16,10/29/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,"Recorder's/Election Office, MCTEC",510 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,,111 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,,111 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,,111 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/22/16,10/22/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,,111 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,,111 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/29/16,10/29/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,,111 South 3rd Avenue,,Phoenix,AZ,85003,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,,5025 E Washington St,"Ability360 Center, Computer Lab Room, 2nd Floor,",Phoenix,AZ,85034,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,,5025 E Washington St,"Ability360 Center, Computer Lab Room, 2nd Floor,",Phoenix,AZ,85034,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,
Maricopa County,ocd-division/country:us/state:az/county:maricopa,http://recorder.maricopa.gov/,(602) 506-1511,voterinfo@risc.maricopa.gov,,5025 E Washington St,"Ability360 Center, Computer Lab Room, 2nd Floor,",Phoenix,AZ,85034,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,
