office-name,ocd-division,homepage-url,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,notes
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,"2150 N. Congress Drive, Suite 119",Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,"2150 N. Congress Drive, Suite 119",Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,"2150 N. Congress Drive, Suite 119",Nogales,AZ,85621,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,50 Bridge Rd ,Tubac,AZ,85646,09:00:00 - 07:00,13:00:00 - 07:00,10-22-16,10-22-16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,1450 N Hohokam Dr,Nogales,AZ,85621,14:00:00 - 07:00,17:00:00 - 07:00,10-22-16,10-22-16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,310 McKeown Ave,Patagonia,AZ,85624,09:00:00 - 07:00,13:00:00 - 07:00,10-29-16,10-29-16,
Santa Cruz County,ocd-division/country:us/state:az/county:santa_cruz,http://az-santacruzcounty.civicplus.com/287/Recorder,(520) 375-7990,ssainz@santacruzcountyaz.gov,3173 State Highway 83,Sonoita,AZ,85637,14:00:00 - 07:00,17:00:00 - 07:00,10-29-16,10-29-16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,"1015 Fair St., Room #228",Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,"Oct 12 - Nov 4 8 - 5 at our offices at 1015 Fair 
St, Room 228 in Prescott or 10 S 6th St in Cottonwood for Vote Center elections. 
"
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,"1015 Fair St., Room #228",Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,"1015 Fair St., Room #228",Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,"1015 Fair St., Room #228",Prescott,AZ,86305,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,10 S 6th St,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,10 S 6th St,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,10 S 6th St,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Yavapai County,ocd-division/country:us/state:az/county:yavapai,http://www.yavapai.us/recorder/,(928) 771-3250,web.voter.registration@yavapai.us,10 S 6th St,Cottonwood,AZ,86326,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,"410 S. Maiden Lane, #b",Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10-12-16,10-14-16,"Oct 12-Nov 4, M-F 8-5 // no other locations ""we're the only one in Yuma"""
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,"410 S. Maiden Lane, #b",Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10-17-16,10-21-16,
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,"410 S. Maiden Lane, #b",Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10-24-16,10-28-16,
Yuma County,ocd-division/country:us/state:az/county:yuma,http://www.co.yuma.az.us/government/recorder,(928) 373-6034,robyn.pouquette@yumacountyaz.gov,"410 S. Maiden Lane, #b",Yuma,AZ,85364,8:00:00 - 07:00,17:00:00 - 07:00,10-31-16,11-04-16,
