office-name,official-title,ocd-division,division-description,homepage-url,phone,email,street,dirs,city,state,zip,start_time,end_time,start_date,end_date,is_subject_to_change,notes
Spencer County,County Voter Registration,ocd-division/country:us/state:in/county:spencer,Spencer County IN,http://spencercounty.in.gov/pages.cfm?Departmentid=416,(812) 649-6029,spcoelections@spencercounty.in.gov or spcoelections@psci.net,"200 Main Street, Room 5",,Rockport,IN,47635,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,FALSE,
St. Joseph County,County Board of Voter Registration,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,"227 West Jefferson Blvd, 4th Floor",,South Bend,IN,46601,08:00:00 - 04:00,16:30:00 - 04:00,10/12/16,10/14/16,FALSE,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htmåÊåÊ//åÊ 8-12 1st &3rd Sat // 8-4 2nd & 4th Sat // Nov 5: 8-4
St. Joseph County,County Board of Voter Registration,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,"227 West Jefferson Blvd, 4th Floor",,South Bend,IN,46601,08:00:00 - 04:00,12:00:00 - 04:00,10/15/16,10/15/16,FALSE,1
St. Joseph County,County Board of Voter Registration,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,"227 West Jefferson Blvd, 4th Floor",,South Bend,IN,46601,08:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,FALSE,
St. Joseph County,County Board of Voter Registration,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,"227 West Jefferson Blvd, 4th Floor",,South Bend,IN,46601,08:00:00 - 04:00,16:00:00 - 04:00,10/22/16,10/22/16,FALSE,
St. Joseph County,County Board of Voter Registration,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,"227 West Jefferson Blvd, 4th Floor",,South Bend,IN,46601,08:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,FALSE,
St. Joseph County,County Board of Voter Registration,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,"227 West Jefferson Blvd, 4th Floor",,South Bend,IN,46601,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/4/16,FALSE,
St. Joseph County,County Board of Voter Registration,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,"227 West Jefferson Blvd, 4th Floor",,South Bend,IN,46601,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,
St. Joseph County,County Board of Voter Registration,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,"227 West Jefferson Blvd, 4th Floor",,South Bend,IN,46601,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 04:00,16:30:00 - 04:00,10/12/16,10/14/16,FALSE,
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 04:00,12:00:00 - 04:00,10/15/16,10/15/16,FALSE,
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,FALSE,
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 04:00,16:00:00 - 04:00,10/22/16,10/22/16,FALSE,
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,FALSE,
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/4/16,FALSE,
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,
St. Joseph County,County Services Annex,ocd-division/country:us/state:in/county:st_joseph,St. Joseph County IN,http://www.stjosephcountyindiana.com/departments/Clerks/voting_elections.htm,(574) 235-9521/9520,,219 Lincoln Way West,,Mishawaka,IN,46601,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/12/16,10/14/16,TRUE,AC called clerk 9/22 & 9/23 LM to confirm if 
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/12/16,10/14/16,TRUE,evening hours & Sat hours. Waiting
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/21/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/17/16,10/21/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/26/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/26/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/27/16,10/27/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/28/16,10/29/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/28/16,10/29/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/2/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/2/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 05:00,12:00:00 - 05:00,11/3/16,11/3/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,11/3/16,11/3/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 06:00,12:00:00 - 06:00,11/4/16,11/5/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,13:00:00 - 05:00,16:00:00 - 05:00,11/4/16,11/5/16,TRUE,
Starke County,County Election,ocd-division/country:us/state:in/county:starke,Starke County IN,http://www.co.starke.in.us/circuit-court/clerk/,(574) 772-9160,clerk75@co.starke.in.us,"Courthouse, 53 East Washington Street",,Knox,IN,46534,08:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,TRUE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,12:00:00 - 04:00,10/12/16,10/14/16,FALSE,"Oct 12 - Nov 7, m-F 8-4:30, closed from 12-1; Oct 29th and Nov 5th, 8-3pm, Nov 7th 8-noon"
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,13:00:00 - 04:00,16:30:00 - 04:00,10/12/16,10/14/16,FALSE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,12:00:00 - 04:00,10/17/16,10/21/16,FALSE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,13:00:00 - 04:00,16:30:00 - 04:00,10/17/16,10/21/16,FALSE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,12:00:00 - 04:00,10/24/16,10/28/16,FALSE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,13:00:00 - 04:00,16:30:00 - 04:00,10/24/16,10/28/16,FALSE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,15:00:00 - 04:00,10/29/16,10/29/16,FALSE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,12:00:00 - 04:00,10/31/16,11/4/16,FALSE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,13:00:00 - 04:00,16:30:00 - 04:00,10/31/16,11/4/16,FALSE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 04:00,15:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Steuben County,Circuit Court Clerk,ocd-division/country:us/state:in/county:steuben,Steuben County IN,http://www.co.steuben.in.us/departments/clerk/voter_registration.php,"(260) 668-1000, ext. 2220",sherbert@co.steuben.in.us,55 South Public Square,,Angola,IN,46703,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,16:00:00 - 04:00,10/12/16,10/14/16,FALSE,
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,16:00:00 - 04:00,10/17/16,10/21/16,FALSE,
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,16:00:00 - 04:00,10/24/16,10/28/16,FALSE,
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,12:00:00 - 04:00,10/29/16,10/29/16,FALSE,
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,16:00:00 - 04:00,10/31/16,11/4/16,FALSE,
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 04:00,12:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Sullivan County,Circuit Court Clerk,ocd-division/country:us/state:in/county:sullivan,Sullivan County IN,,(812) 268-4657,,"100 Courthouse Square, Room 370",,Sullivan,IN,47882,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/12/16,10/12/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/12/16,10/12/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,11:30:00 - 04:00,10/13/16,10/13/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/14/16,10/14/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/14/16,10/14/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/17/16,10/19/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/17/16,10/19/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,11:30:00 - 04:00,10/20/16,10/20/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/21/16,10/21/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/21/16,10/21/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/24/16,10/26/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/24/16,10/26/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,11:30:00 - 04:00,10/27/16,10/27/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/28/16,10/28/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/28/16,10/28/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/29/16,10/29/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,10/31/16,11/2/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,10/31/16,11/2/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,11:30:00 - 04:00,11/3/16,11/3/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,11/4/16,11/4/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,13:00:00 - 04:00,15:00:00 - 04:00,11/4/16,11/4/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 04:00,12:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Switzerland County,Circuit Court Clerk,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,212 West Main St.,,Vevay,IN,47043-1180,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,
Switzerland County,Moorefield Fire House,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,8124 IN-129,,Vevay,IN,47403,08:00:00 - 04:00,12:00:00 - 04:00,10/27/16,10/27/16,FALSE,
Switzerland County,Moorefield Fire House,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,8124 IN-129,,Vevay,IN,47403,14:00:00 - 04:00,18:00:00 - 04:00,10/28/16,10/28/16,FALSE,
Switzerland County,East Enterprise Fire House,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,13091 State Road 56,,East Enterprise,IN,47019,08:00:00 - 04:00,12:00:00 - 04:00,10/29/16,10/29/16,FALSE,
Switzerland County,East Enterprise Fire House,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,13091 State Road 56,,East Enterprise,IN,47019,14:00:00 - 04:00,18:00:00 - 04:00,10/31/16,10/31/16,FALSE,
Switzerland County,Patriot Town Hall,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,352 3rd S,,Patriot,IN,47038,08:00:00 - 04:00,12:00:00 - 04:00,11/1/16,11/1/16,FALSE,
Switzerland County,Patriot Town Hall,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,352 3rd S,,Patriot,IN,47038,14:00:00 - 04:00,18:00:00 - 04:00,11/2/16,11/2/16,FALSE,
Switzerland County,Florence Fire House,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,15337 Hill Rd.,,Florence,IN,47020,08:00:00 - 04:00,12:00:00 - 04:00,11/3/16,11/3/16,FALSE,
Switzerland County,Florence Fire House,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,15337 Hill Rd.,,Florence,IN,47020,14:00:00 - 04:00,18:00:00 - 04:00,11/4/16,11/4/16,FALSE,
Switzerland County,Switzerland Co. Tech Building,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,708 W. SEMINARY ST.,,Vevay,IN,47403,08:00:00 - 04:00,16:00:00 - 04:00,11/5/16,11/5/16,FALSE,
Switzerland County,Switzerland Co. Tech Building,ocd-division/country:us/state:in/county:switzerland,Switzerland County IN,http://www.switzerland-county.com/circuit-court-clerk/,(812) 427-4415,clerk@switzerlandcountycourthouse.org,708 W. SEMINARY ST.,,Vevay,IN,47403,08:00:00 - 05:00,12:00:00 - 05:00,11/7/16,11/7/16,FALSE,
