office_name,office_title,ocd_division,description,homepage,phone,email,loc_name,address_one,address_two,city,state,zip,start_time,end_time,start_date,end_date,appointment_one,appointment_two,appointment_three,subject_to_change,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Owyhee County,County Clerk,ocd-division/country:us/state:id/county:owyhee,Owyhee County ID,http://www.owyheecounty.net,(208) 495-2421,brussell@co.owyhee.id.us,,20381 State Hwy 78,,Murphy,ID,83650,8:30:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,192,,"20381 State Hwy 78, Murphy, ID 83650",,08:30 AM - 05:00 PM,,ho84782096,false,true,,,,poll94184568
Owyhee County,County Clerk,ocd-division/country:us/state:id/county:owyhee,Owyhee County ID,http://www.owyheecounty.net,(208) 495-2421,brussell@co.owyhee.id.us,,20381 State Hwy 78,,Murphy,ID,83650,8:30:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,193,,"20381 State Hwy 78, Murphy, ID 83650",,08:30 AM - 05:00 PM,,ho84782096,false,true,,,,poll94184568
Payette County,County Clerk,ocd-division/country:us/state:id/county:payette,Payette County ID,http://www.payettecounty.org/,(208) 642-6000,bdressen@payettecounty.org,,1130 3rd Ave N,Room 104,Payette,ID,83661-2473,9:00:00 - 06:00,17:00:00 - 06:00,9/26/16,9/30/16,no,no,,,194,,"1130 3rd Ave N, Room 104, Payette, ID 83661",,09:00 AM - 05:00 PM,,ho7684001,false,true,,,,poll56693623
Payette County,County Clerk,ocd-division/country:us/state:id/county:payette,Payette County ID,http://www.payettecounty.org/,(208) 642-6000,bdressen@payettecounty.org,,1130 3rd Ave N,Room 104,Payette,ID,83661-2473,9:00:00 - 06:00,17:00:00 - 06:00,10/3/16,10/7/16,no,no,,,195,,"1130 3rd Ave N, Room 104, Payette, ID 83661",,09:00 AM - 05:00 PM,,ho7684001,false,true,,,,poll56693623
Payette County,County Clerk,ocd-division/country:us/state:id/county:payette,Payette County ID,http://www.payettecounty.org/,(208) 642-6000,bdressen@payettecounty.org,,1130 3rd Ave N,Room 104,Payette,ID,83661-2473,9:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,196,,"1130 3rd Ave N, Room 104, Payette, ID 83661",,09:00 AM - 05:00 PM,,ho7684001,false,true,,,,poll56693623
Payette County,County Clerk,ocd-division/country:us/state:id/county:payette,Payette County ID,http://www.payettecounty.org/,(208) 642-6000,bdressen@payettecounty.org,,1130 3rd Ave N,Room 104,Payette,ID,83661-2473,9:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,197,,"1130 3rd Ave N, Room 104, Payette, ID 83661",,09:00 AM - 05:00 PM,,ho7684001,false,true,,,,poll56693623
Payette County,County Clerk,ocd-division/country:us/state:id/county:payette,Payette County ID,http://www.payettecounty.org/,(208) 642-6000,bdressen@payettecounty.org,,1130 3rd Ave N,Room 104,Payette,ID,83661-2473,9:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,198,,"1130 3rd Ave N, Room 104, Payette, ID 83661",,09:00 AM - 05:00 PM,,ho7684001,false,true,,,,poll56693623
Payette County,County Clerk,ocd-division/country:us/state:id/county:payette,Payette County ID,http://www.payettecounty.org/,(208) 642-6000,bdressen@payettecounty.org,,1130 3rd Ave N,Room 104,Payette,ID,83661-2473,9:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,199,,"1130 3rd Ave N, Room 104, Payette, ID 83661",,09:00 AM - 05:00 PM,,ho7684001,false,true,,,,poll56693623
Shoshone County,County Clerk,ocd-division/country:us/state:id/county:shoshone,Shoshone County ID,,(208) 752-1264,jshiner@co.shoshone.id.us,Shoshone County Courthouse,700 Bank Street,Ste 120,Wallace,ID,83873-2348,9:00:00 - 07:00,17:00:00 - 07:00,10/3/16,10/7/16,no,no,,,200,Shoshone County Courthouse,"700 Bank Street, Ste 120, Wallace, ID 83873",,09:00 AM - 05:00 PM,,ho88160955,false,true,,,,poll33732822
Shoshone County,County Clerk,ocd-division/country:us/state:id/county:shoshone,Shoshone County ID,,(208) 752-1264,jshiner@co.shoshone.id.us,Shoshone County Courthouse,700 Bank Street,Ste 120,Wallace,ID,83873-2348,9:00:00 - 07:00,17:00:00 - 07:00,10/10/16,10/14/16,no,no,,,201,Shoshone County Courthouse,"700 Bank Street, Ste 120, Wallace, ID 83873",,09:00 AM - 05:00 PM,,ho88160955,false,true,,,,poll33732822
Shoshone County,County Clerk,ocd-division/country:us/state:id/county:shoshone,Shoshone County ID,,(208) 752-1264,jshiner@co.shoshone.id.us,Shoshone County Courthouse,700 Bank Street,Ste 120,Wallace,ID,83873-2348,9:00:00 - 07:00,17:00:00 - 07:00,10/17/16,11/4/16,no,no,,,202,Shoshone County Courthouse,"700 Bank Street, Ste 120, Wallace, ID 83873",,09:00 AM - 05:00 PM,,ho88160955,false,true,,,,poll33732822
Shoshone County,County Clerk,ocd-division/country:us/state:id/county:shoshone,Shoshone County ID,,(208) 752-1264,jshiner@co.shoshone.id.us,Shoshone County Courthouse,700 Bank Street,Ste 120,Wallace,ID,83873-2348,9:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,no,no,,,203,Shoshone County Courthouse,"700 Bank Street, Ste 120, Wallace, ID 83873",,09:00 AM - 05:00 PM,,ho88160955,false,true,,,,poll33732822
Shoshone County,County Clerk,ocd-division/country:us/state:id/county:shoshone,Shoshone County ID,,(208) 752-1264,jshiner@co.shoshone.id.us,Shoshone County Courthouse,700 Bank Street,Ste 120,Wallace,ID,83873-2348,9:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,no,no,,,204,Shoshone County Courthouse,"700 Bank Street, Ste 120, Wallace, ID 83873",,09:00 AM - 05:00 PM,,ho88160955,false,true,,,,poll33732822
Teton County,County Clerk,ocd-division/country:us/state:id/county:teton,Teton County ID,http://tetoncountyidaho.gov/,(208) 354-8780,clerk@co.teton.id.us,Teton County Recorder,150 Courthouse Drive,#208,Driggs,ID,83422,9:00:00 - 06:00,17:00:00 - 06:00,9/26/16,9/30/16,no,no,,,205,Teton County Recorder,"150 Courthouse Drive, #208, Driggs, ID 83422",,09:00 AM - 05:00 PM,,ho44677157,false,true,,,,poll62489535
Teton County,County Clerk,ocd-division/country:us/state:id/county:teton,Teton County ID,http://tetoncountyidaho.gov/,(208) 354-8780,clerk@co.teton.id.us,Teton County Recorder,150 Courthouse Drive,#208,Driggs,ID,83422,9:00:00 - 06:00,17:00:00 - 06:00,10/3/16,10/7/16,no,no,,,206,Teton County Recorder,"150 Courthouse Drive, #208, Driggs, ID 83422",,09:00 AM - 05:00 PM,,ho44677157,false,true,,,,poll62489535
Teton County,County Clerk,ocd-division/country:us/state:id/county:teton,Teton County ID,http://tetoncountyidaho.gov/,(208) 354-8780,clerk@co.teton.id.us,Teton County Recorder,150 Courthouse Drive,#208,Driggs,ID,83422,9:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,207,Teton County Recorder,"150 Courthouse Drive, #208, Driggs, ID 83422",,09:00 AM - 05:00 PM,,ho44677157,false,true,,,,poll62489535
Teton County,County Clerk,ocd-division/country:us/state:id/county:teton,Teton County ID,http://tetoncountyidaho.gov/,(208) 354-8780,clerk@co.teton.id.us,Teton County Recorder,150 Courthouse Drive,#208,Driggs,ID,83422,9:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,208,Teton County Recorder,"150 Courthouse Drive, #208, Driggs, ID 83422",,09:00 AM - 05:00 PM,,ho44677157,false,true,,,,poll62489535
Teton County,County Clerk,ocd-division/country:us/state:id/county:teton,Teton County ID,http://tetoncountyidaho.gov/,(208) 354-8780,clerk@co.teton.id.us,Teton County Recorder,150 Courthouse Drive,#208,Driggs,ID,83422,9:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,209,Teton County Recorder,"150 Courthouse Drive, #208, Driggs, ID 83422",,09:00 AM - 05:00 PM,,ho44677157,false,true,,,,poll62489535
Teton County,County Clerk,ocd-division/country:us/state:id/county:teton,Teton County ID,http://tetoncountyidaho.gov/,(208) 354-8780,clerk@co.teton.id.us,Teton County Recorder,150 Courthouse Drive,#208,Driggs,ID,83422,9:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,210,Teton County Recorder,"150 Courthouse Drive, #208, Driggs, ID 83422",,09:00 AM - 05:00 PM,,ho44677157,false,true,,,,poll62489535
Twin Falls County,County Clerk,ocd-division/country:us/state:id/county:twin_falls,Twin Falls County ID,http://twinfallscounty.org/,(208) 736-4004,valerie.varadi@co.twin-falls.id.us,Twin Falls County Recorder,630 Addison Ave W,,Twin Falls,ID,83301,8:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,211,Twin Falls County Recorder,"630 Addison Ave W, Twin Falls, ID 83301",,08:00 AM - 05:00 PM,,ho58819684,false,true,,,,poll46795207
Twin Falls County,County Clerk,ocd-division/country:us/state:id/county:twin_falls,Twin Falls County ID,http://twinfallscounty.org/,(208) 736-4004,valerie.varadi@co.twin-falls.id.us,Twin Falls County Recorder,630 Addison Ave W,,Twin Falls,ID,83301,8:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,212,Twin Falls County Recorder,"630 Addison Ave W, Twin Falls, ID 83301",,08:00 AM - 05:00 PM,,ho58819684,false,true,,,,poll46795207
Twin Falls County,County Clerk,ocd-division/country:us/state:id/county:twin_falls,Twin Falls County ID,http://twinfallscounty.org/,(208) 736-4004,valerie.varadi@co.twin-falls.id.us,Twin Falls County Recorder,630 Addison Ave W,,Twin Falls,ID,83301,8:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,213,Twin Falls County Recorder,"630 Addison Ave W, Twin Falls, ID 83301",,08:00 AM - 05:00 PM,,ho58819684,false,true,,,,poll46795207
Valley County,County Clerk,ocd-division/country:us/state:id/county:valley,Valley County ID,http://www.co.valley.id.us/,(208) 382-7100,amorrison@co.valley.id.us,Valley County Clerk,219 N. Main St.,,Cascade,ID,83611,8:00:00 - 06:00,17:00:00 - 06:00,9/23/16,9/23/16,no,no,,,214,Valley County Clerk,"219 N. Main St., Cascade, ID 83611",,08:00 AM - 05:00 PM,,ho36176437,false,true,,,,poll23359148
Valley County,County Clerk,ocd-division/country:us/state:id/county:valley,Valley County ID,http://www.co.valley.id.us/,(208) 382-7100,amorrison@co.valley.id.us,Valley County Clerk,219 N. Main St.,,Cascade,ID,83611,8:00:00 - 06:00,17:00:00 - 06:00,9/26/16,9/30/16,no,no,,,215,Valley County Clerk,"219 N. Main St., Cascade, ID 83611",,08:00 AM - 05:00 PM,,ho36176437,false,true,,,,poll23359148
Valley County,County Clerk,ocd-division/country:us/state:id/county:valley,Valley County ID,http://www.co.valley.id.us/,(208) 382-7100,amorrison@co.valley.id.us,Valley County Clerk,219 N. Main St.,,Cascade,ID,83611,8:00:00 - 06:00,17:00:00 - 06:00,10/3/16,10/7/16,no,no,,,216,Valley County Clerk,"219 N. Main St., Cascade, ID 83611",,08:00 AM - 05:00 PM,,ho36176437,false,true,,,,poll23359148
Valley County,County Clerk,ocd-division/country:us/state:id/county:valley,Valley County ID,http://www.co.valley.id.us/,(208) 382-7100,amorrison@co.valley.id.us,Valley County Clerk,219 N. Main St.,,Cascade,ID,83611,8:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,217,Valley County Clerk,"219 N. Main St., Cascade, ID 83611",,08:00 AM - 05:00 PM,,ho36176437,false,true,,,,poll23359148
Valley County,County Clerk,ocd-division/country:us/state:id/county:valley,Valley County ID,http://www.co.valley.id.us/,(208) 382-7100,amorrison@co.valley.id.us,Valley County Clerk,219 N. Main St.,,Cascade,ID,83611,8:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,218,Valley County Clerk,"219 N. Main St., Cascade, ID 83611",,08:00 AM - 05:00 PM,,ho36176437,false,true,,,,poll23359148
Valley County,County Clerk,ocd-division/country:us/state:id/county:valley,Valley County ID,http://www.co.valley.id.us/,(208) 382-7100,amorrison@co.valley.id.us,Valley County Clerk,219 N. Main St.,,Cascade,ID,83611,8:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,219,Valley County Clerk,"219 N. Main St., Cascade, ID 83611",,08:00 AM - 05:00 PM,,ho36176437,false,true,,,,poll23359148
Valley County,County Clerk,ocd-division/country:us/state:id/county:valley,Valley County ID,http://www.co.valley.id.us/,(208) 382-7100,amorrison@co.valley.id.us,Valley County Clerk,219 N. Main St.,,Cascade,ID,83611,8:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,220,Valley County Clerk,"219 N. Main St., Cascade, ID 83611",,08:00 AM - 05:00 PM,,ho36176437,false,true,,,,poll23359148
Washington County,County Clerk,ocd-division/country:us/state:id/county:washington,Washington County ID,http://www.co.washington.id.us/,(208) 414-2092,wcclerk@co.washington.id.us,,256 East Court Street,,Weiser,ID,83672-0670,8:30:00 - 06:00,17:00:00 - 06:00,9/23/16,9/23/16,no,no,,,221,,"256 East Court Street, Weiser, ID 83672",,08:30 AM - 05:00 PM,,ho58390323,false,true,,,,poll57282728
Washington County,County Clerk,ocd-division/country:us/state:id/county:washington,Washington County ID,http://www.co.washington.id.us/,(208) 414-2092,wcclerk@co.washington.id.us,,256 East Court Street,,Weiser,ID,83672-0670,8:30:00 - 06:00,17:00:00 - 06:00,9/26/16,9/30/16,no,no,,,222,,"256 East Court Street, Weiser, ID 83672",,08:30 AM - 05:00 PM,,ho58390323,false,true,,,,poll57282728
Washington County,County Clerk,ocd-division/country:us/state:id/county:washington,Washington County ID,http://www.co.washington.id.us/,(208) 414-2092,wcclerk@co.washington.id.us,,256 East Court Street,,Weiser,ID,83672-0670,8:30:00 - 06:00,17:00:00 - 06:00,10/3/16,10/7/16,no,no,,,223,,"256 East Court Street, Weiser, ID 83672",,08:30 AM - 05:00 PM,,ho58390323,false,true,,,,poll57282728
Washington County,County Clerk,ocd-division/country:us/state:id/county:washington,Washington County ID,http://www.co.washington.id.us/,(208) 414-2092,wcclerk@co.washington.id.us,,256 East Court Street,,Weiser,ID,83672-0670,8:30:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,224,,"256 East Court Street, Weiser, ID 83672",,08:30 AM - 05:00 PM,,ho58390323,false,true,,,,poll57282728
Washington County,County Clerk,ocd-division/country:us/state:id/county:washington,Washington County ID,http://www.co.washington.id.us/,(208) 414-2092,wcclerk@co.washington.id.us,,256 East Court Street,,Weiser,ID,83672-0670,8:30:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,225,,"256 East Court Street, Weiser, ID 83672",,08:30 AM - 05:00 PM,,ho58390323,false,true,,,,poll57282728
Washington County,County Clerk,ocd-division/country:us/state:id/county:washington,Washington County ID,http://www.co.washington.id.us/,(208) 414-2092,wcclerk@co.washington.id.us,,256 East Court Street,,Weiser,ID,83672-0670,8:30:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,226,,"256 East Court Street, Weiser, ID 83672",,08:30 AM - 05:00 PM,,ho58390323,false,true,,,,poll57282728
Washington County,County Clerk,ocd-division/country:us/state:id/county:washington,Washington County ID,http://www.co.washington.id.us/,(208) 414-2092,wcclerk@co.washington.id.us,,256 East Court Street,,Weiser,ID,83672-0670,8:30:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,227,,"256 East Court Street, Weiser, ID 83672",,08:30 AM - 05:00 PM,,ho58390323,false,true,,,,poll57282728
Power County,County Clerk,ocd-division/country:us/state:id/county:power,Power County ID,http://www.co.power.id.us/,(208) 226-7611,ssprague@co.power.id.us,,543 Bannock Ave,,American Falls,ID,83211-1200,9:00:00 - 06:00,5:00:00 - 06:00,9/23/16,9/23/16,no,no,,no,228,,"543 Bannock Ave, American Falls, ID 83211",,09:00 AM - 05:00 AM,,ho34591158,false,true,,,,poll17087806
Power County,County Clerk,ocd-division/country:us/state:id/county:power,Power County ID,http://www.co.power.id.us/,(208) 226-7611,ssprague@co.power.id.us,,543 Bannock Ave,,American Falls,ID,83211-1200,9:00:00 - 06:00,5:00:00 - 06:00,9/26/16,9/30/16,no,no,,,229,,"543 Bannock Ave, American Falls, ID 83211",,09:00 AM - 05:00 AM,,ho34591158,false,true,,,,poll17087806
Power County,County Clerk,ocd-division/country:us/state:id/county:power,Power County ID,http://www.co.power.id.us/,(208) 226-7611,ssprague@co.power.id.us,,543 Bannock Ave,,American Falls,ID,83211-1200,9:00:00 - 06:00,5:00:00 - 06:00,10/3/16,10/7/16,no,no,,,230,,"543 Bannock Ave, American Falls, ID 83211",,09:00 AM - 05:00 AM,,ho34591158,false,true,,,,poll17087806
Power County,County Clerk,ocd-division/country:us/state:id/county:power,Power County ID,http://www.co.power.id.us/,(208) 226-7611,ssprague@co.power.id.us,,543 Bannock Ave,,American Falls,ID,83211-1200,9:00:00 - 06:00,5:00:00 - 06:00,10/11/16,10/14/16,no,no,,,231,,"543 Bannock Ave, American Falls, ID 83211",,09:00 AM - 05:00 AM,,ho34591158,false,true,,,,poll17087806
Power County,County Clerk,ocd-division/country:us/state:id/county:power,Power County ID,http://www.co.power.id.us/,(208) 226-7611,ssprague@co.power.id.us,,543 Bannock Ave,,American Falls,ID,83211-1200,9:00:00 - 06:00,5:00:00 - 06:00,10/17/16,10/21/16,no,no,,,232,,"543 Bannock Ave, American Falls, ID 83211",,09:00 AM - 05:00 AM,,ho34591158,false,true,,,,poll17087806
Power County,County Clerk,ocd-division/country:us/state:id/county:power,Power County ID,http://www.co.power.id.us/,(208) 226-7611,ssprague@co.power.id.us,,543 Bannock Ave,,American Falls,ID,83211-1200,9:00:00 - 06:00,5:00:00 - 06:00,10/24/16,10/28/16,no,no,,,233,,"543 Bannock Ave, American Falls, ID 83211",,09:00 AM - 05:00 AM,,ho34591158,false,true,,,,poll17087806
Power County,County Clerk,ocd-division/country:us/state:id/county:power,Power County ID,http://www.co.power.id.us/,(208) 226-7611,ssprague@co.power.id.us,,543 Bannock Ave,,American Falls,ID,83211-1200,9:00:00 - 06:00,5:00:00 - 06:00,10/31/16,11/4/16,no,no,,,234,,"543 Bannock Ave, American Falls, ID 83211",,09:00 AM - 05:00 AM,,ho34591158,false,true,,,,poll17087806
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,9:00:00 - 06:00,12:00:00 - 06:00,9/19/16,9/23/16,no,no,,no,235,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,09:00 AM - 12:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,13:00:00 - 06:00,17:00:00 - 06:00,9/19/16,9/23/16,no,no,,no,236,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,01:00 PM - 05:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,9:00:00 - 06:00,12:00:00 - 06:00,9/26/16,9/30/16,,,,,237,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,09:00 AM - 12:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,13:00:00 - 06:00,17:00:00 - 06:00,9/26/16,9/30/16,,,,,238,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,01:00 PM - 05:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,9:00:00 - 06:00,12:00:00 - 06:00,10/3/16,10/7/16,,,,,239,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,09:00 AM - 12:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,13:00:00 - 06:00,17:00:00 - 06:00,10/3/16,10/7/16,,,,,240,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,01:00 PM - 05:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,9:00:00 - 06:00,12:00:00 - 06:00,10/11/16,10/14/16,,,,,241,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,09:00 AM - 12:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,13:00:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,,,,,242,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,01:00 PM - 05:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,9:00:00 - 06:00,12:00:00 - 06:00,10/17/16,10/21/16,,,,,243,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,09:00 AM - 12:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,13:00:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,,,,,244,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,01:00 PM - 05:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,9:00:00 - 06:00,12:00:00 - 06:00,10/24/16,10/28/16,,,,,245,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,09:00 AM - 12:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,13:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,,,,,246,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,01:00 PM - 05:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,9:00:00 - 06:00,12:00:00 - 06:00,10/31/16,11/4/16,,,,,247,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,09:00 AM - 12:00 PM,,ho20105729,false,true,,,,poll43782962
Butte County,County Clerk,ocd-division/country:us/state:id/county:butte,Butte County ID,,(208) 527-3021,butteclerk@atcnet.net,Butte County Courthouse,241 W Grand Ave,,Arco,ID,83213-0737,13:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,,,,,248,Butte County Courthouse,"241 W Grand Ave, Arco, ID 83213",,01:00 PM - 05:00 PM,,ho20105729,false,true,,,,poll43782962
Lincoln County,County Clerk,ocd-division/country:us/state:id/county:lincoln,Lincoln County ID,http://www.lincolncountyid.us/,(208) 886-7641,elections@lincolncountyid.us,,111 West B Street,Suite C,Shoshone,ID,83352-5364,8:30:00 - 06:00,17:00:00 - 06:00,10/5/16,10/7/16,no,no,,,249,,"111 West B Street, Suite C, Shoshone, ID 83352",,08:30 AM - 05:00 PM,,ho66785420,false,true,,,,poll74329757
Lincoln County,County Clerk,ocd-division/country:us/state:id/county:lincoln,Lincoln County ID,http://www.lincolncountyid.us/,(208) 886-7641,elections@lincolncountyid.us,,111 West B Street,Suite C,Shoshone,ID,83352-5364,8:30:00 - 06:00,17:00:00 - 06:00,10/11/16,10/14/16,no,no,,,250,,"111 West B Street, Suite C, Shoshone, ID 83352",,08:30 AM - 05:00 PM,,ho66785420,false,true,,,,poll74329757
Lincoln County,County Clerk,ocd-division/country:us/state:id/county:lincoln,Lincoln County ID,http://www.lincolncountyid.us/,(208) 886-7641,elections@lincolncountyid.us,,111 West B Street,Suite C,Shoshone,ID,83352-5364,8:30:00 - 06:00,17:00:00 - 06:00,10/17/16,10/21/16,no,no,,,251,,"111 West B Street, Suite C, Shoshone, ID 83352",,08:30 AM - 05:00 PM,,ho66785420,false,true,,,,poll74329757
Lincoln County,County Clerk,ocd-division/country:us/state:id/county:lincoln,Lincoln County ID,http://www.lincolncountyid.us/,(208) 886-7641,elections@lincolncountyid.us,,111 West B Street,Suite C,Shoshone,ID,83352-5364,8:30:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,no,no,,,252,,"111 West B Street, Suite C, Shoshone, ID 83352",,08:30 AM - 05:00 PM,,ho66785420,false,true,,,,poll74329757
Lincoln County,County Clerk,ocd-division/country:us/state:id/county:lincoln,Lincoln County ID,http://www.lincolncountyid.us/,(208) 886-7641,elections@lincolncountyid.us,,111 West B Street,Suite C,Shoshone,ID,83352-5364,8:30:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,no,no,,,253,,"111 West B Street, Suite C, Shoshone, ID 83352",,08:30 AM - 05:00 PM,,ho66785420,false,true,,,,poll74329757
Lewis County,County Clerk,ocd-division/country:us/state:id/county:lewis,Lewis County ID,http://lewiscounty.id.us/,(208) 937-2661,awinner@lewiscountyid.org,,510 Oak Street,Room 1,Nezperce,ID,83543-5065,9:00:00 - 07:00,17:00:00 - 07:00,9/26/16,9/30/16,,,,no,254,,"510 Oak Street, Room 1, Nezperce, ID 83543",,09:00 AM - 05:00 PM,,ho90932659,false,true,,,,poll93208515
Lewis County,County Clerk,ocd-division/country:us/state:id/county:lewis,Lewis County ID,http://lewiscounty.id.us/,(208) 937-2661,awinner@lewiscountyid.org,,510 Oak Street,Room 1,Nezperce,ID,83543-5065,9:00:00 - 07:00,17:00:00 - 07:00,10/3/16,10/7/16,,,,,255,,"510 Oak Street, Room 1, Nezperce, ID 83543",,09:00 AM - 05:00 PM,,ho90932659,false,true,,,,poll93208515
Lewis County,County Clerk,ocd-division/country:us/state:id/county:lewis,Lewis County ID,http://lewiscounty.id.us/,(208) 937-2661,awinner@lewiscountyid.org,,510 Oak Street,Room 1,Nezperce,ID,83543-5065,9:00:00 - 07:00,17:00:00 - 07:00,10/11/16,10/14/16,,,,,256,,"510 Oak Street, Room 1, Nezperce, ID 83543",,09:00 AM - 05:00 PM,,ho90932659,false,true,,,,poll93208515
