office_name,office_title,types,ocd_division,description,homepage,phone,email,street,city,state,zip,start_time,end_time,start_date,end_date,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,433,"1700 Stone Street, Falls City, NE 68355",,08:30 AM - 05:00 PM,,ho30456081,false,true,,,,poll98527748
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,434,"1700 Stone Street, Falls City, NE 68355",,08:30 AM - 05:00 PM,,ho30456081,false,true,,,,poll98527748
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,435,"1700 Stone Street, Falls City, NE 68355",,08:30 AM - 05:00 PM,,ho30456081,false,true,,,,poll98527748
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,436,"1700 Stone Street, Falls City, NE 68355",,08:30 AM - 05:00 PM,,ho30456081,false,true,,,,poll98527748
Richardson County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:richardson,Richardson County NE,http://www.co.richardson.ne.us/webpages/election/election.html,(402) 245-2911,clerk@richardson.nacone.org,1700 Stone Street,Falls City,NE,68355,08:30:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,437,"1700 Stone Street, Falls City, NE 68355",,08:30 AM - 05:00 PM,,ho30456081,false,true,,,,poll98527748
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,438,"400 S State St., Bassett, NE 68714",,09:00 AM - 05:00 PM,,ho3143083,false,true,,,,poll50081414
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,439,"400 S State St., Bassett, NE 68714",,09:00 AM - 05:00 PM,,ho3143083,false,true,,,,poll50081414
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,440,"400 S State St., Bassett, NE 68714",,09:00 AM - 05:00 PM,,ho3143083,false,true,,,,poll50081414
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,441,"400 S State St., Bassett, NE 68714",,09:00 AM - 05:00 PM,,ho3143083,false,true,,,,poll50081414
Rock County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:rock,Rock County NE,http://rockcountynebraska.org/government/county_clerk1.php,(402) 684-3933,clerk@rock.nacone.org,400 S State St.,Bassett,NE,68714,09:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,442,"400 S State St., Bassett, NE 68714",,09:00 AM - 05:00 PM,,ho3143083,false,true,,,,poll50081414
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,443,"215 S Court St., Wilber, NE 68465",,08:00 AM - 05:00 PM,,ho59679636,false,true,,,,poll61314089
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,444,"215 S Court St., Wilber, NE 68465",,08:00 AM - 05:00 PM,,ho59679636,false,true,,,,poll61314089
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,445,"215 S Court St., Wilber, NE 68465",,08:00 AM - 05:00 PM,,ho59679636,false,true,,,,poll61314089
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,446,"215 S Court St., Wilber, NE 68465",,08:00 AM - 05:00 PM,,ho59679636,false,true,,,,poll61314089
Saline County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saline,Saline County NE,http://www.co.saline.ne.us/webpages/clerk/clerk.html,(402) 821-2374,clerk@saline.nacone.org,215 S Court St.,Wilber,NE,68465,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,447,"215 S Court St., Wilber, NE 68465",,08:00 AM - 05:00 PM,,ho59679636,false,true,,,,poll61314089
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 05:00,16:45:00 - 05:00,10/11/16,10/14/16,448,"501 Olson Dr., Ste 4, Papillion, NE 68046",,08:00 AM - 04:45 PM,,ho11352412,false,true,,,,poll58511469
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 05:00,16:45:00 - 05:00,10/17/16,10/21/16,449,"501 Olson Dr., Ste 4, Papillion, NE 68046",,08:00 AM - 04:45 PM,,ho11352412,false,true,,,,poll58511469
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 05:00,16:45:00 - 05:00,10/24/16,10/28/16,450,"501 Olson Dr., Ste 4, Papillion, NE 68046",,08:00 AM - 04:45 PM,,ho11352412,false,true,,,,poll58511469
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 05:00,16:45:00 - 05:00,10/31/16,11/4/16,451,"501 Olson Dr., Ste 4, Papillion, NE 68046",,08:00 AM - 04:45 PM,,ho11352412,false,true,,,,poll58511469
Sarpy County,Election Commissioner,":election,:registration",ocd-division/country:us/state:ne/county:sarpy,Sarpy County NE,http://www.sarpy.com/election/,(402) 593-2167,wbena@sarpy.com,"501 Olson Dr., Ste 4",Papillion,NE,68046,08:00:00 - 06:00,16:45:00 - 06:00,11/7/16,11/7/16,452,"501 Olson Dr., Ste 4, Papillion, NE 68046",,08:00 AM - 04:45 PM,,ho11352412,false,true,,,,poll58511469
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,453,"433 N Chestnut St., Ste 300, Wahoo, NE 68066",,08:00 AM - 05:00 PM,,ho7390327,false,true,,,,poll94634100
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,454,"433 N Chestnut St., Ste 300, Wahoo, NE 68066",,08:00 AM - 05:00 PM,,ho7390327,false,true,,,,poll94634100
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,455,"433 N Chestnut St., Ste 300, Wahoo, NE 68066",,08:00 AM - 05:00 PM,,ho7390327,false,true,,,,poll94634100
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,456,"433 N Chestnut St., Ste 300, Wahoo, NE 68066",,08:00 AM - 05:00 PM,,ho7390327,false,true,,,,poll94634100
Saunders County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:saunders,Saunders County NE,http://www.saunderscounty.ne.gov/webpages/election/election.html,(402) 443-8101,countyclerk@co.saunders.ne.us,"433 N Chestnut St., Ste 300",Wahoo,NE,68066,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,457,"433 N Chestnut St., Ste 300, Wahoo, NE 68066",,08:00 AM - 05:00 PM,,ho7390327,false,true,,,,poll94634100
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 06:00,16:30:00 - 06:00,10/11/16,10/14/16,458,"1825 10th Street, Gering, NE 69341",,08:00 AM - 04:30 PM,,ho69515326,false,true,,,,poll67649008
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16,459,"1825 10th Street, Gering, NE 69341",,08:00 AM - 04:30 PM,,ho69515326,false,true,,,,poll67649008
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16,460,"1825 10th Street, Gering, NE 69341",,08:00 AM - 04:30 PM,,ho69515326,false,true,,,,poll67649008
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16,461,"1825 10th Street, Gering, NE 69341",,08:00 AM - 04:30 PM,,ho69515326,false,true,,,,poll67649008
Scotts Bluff County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:scotts_bluff,Scotts Bluff County NE,http://www.scottsbluffcounty.org/election/election.html,(308) 436-6653,vdulaney@scottsbluffcounty.org,1825 10th Street,Gering,NE,69341,08:00:00 - 07:00,16:30:00 - 07:00,11/7/16,11/7/16,462,"1825 10th Street, Gering, NE 69341",,08:00 AM - 04:30 PM,,ho69515326,false,true,,,,poll67649008
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 05:00,17:00:00 - 05:00,10/11/16,10/14/16,463,"529 Seward St., Seward, NE 68434",,08:00 AM - 05:00 PM,,ho32969283,false,true,,,,poll49380865
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 05:00,17:00:00 - 05:00,10/17/16,10/21/16,464,"529 Seward St., Seward, NE 68434",,08:00 AM - 05:00 PM,,ho32969283,false,true,,,,poll49380865
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,465,"529 Seward St., Seward, NE 68434",,08:00 AM - 05:00 PM,,ho32969283,false,true,,,,poll49380865
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,466,"529 Seward St., Seward, NE 68434",,08:00 AM - 05:00 PM,,ho32969283,false,true,,,,poll49380865
Seward County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:seward,Seward County NE,http://www2.connectseward.org/cgov/clerk.htm,(402) 643-2883,sschweitzer@windstream.net,529 Seward St.,Seward,NE,68434,08:00:00 - 06:00,17:00:00 - 06:00,11/7/16,11/7/16,467,"529 Seward St., Seward, NE 68434",,08:00 AM - 05:00 PM,,ho32969283,false,true,,,,poll49380865
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 06:00,16:30:00 - 06:00,10/11/16,10/14/16,468,"301 E 2nd St., Rushville, NE 69360",,08:30 AM - 04:30 PM,,ho8712809,false,true,,,,poll95442135
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16,469,"301 E 2nd St., Rushville, NE 69360",,08:30 AM - 04:30 PM,,ho8712809,false,true,,,,poll95442135
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16,470,"301 E 2nd St., Rushville, NE 69360",,08:30 AM - 04:30 PM,,ho8712809,false,true,,,,poll95442135
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16,471,"301 E 2nd St., Rushville, NE 69360",,08:30 AM - 04:30 PM,,ho8712809,false,true,,,,poll95442135
Sheridan County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sheridan,Sheridan County NE,http://www.sheridancountyne.com/clerk.php,(308) 327-5650,clerk@sheridan.nacone.org,301 E 2nd St.,Rushville,NE,69360,08:30:00 - 07:00,16:30:00 - 07:00,11/7/16,11/7/16,472,"301 E 2nd St., Rushville, NE 69360",,08:30 AM - 04:30 PM,,ho8712809,false,true,,,,poll95442135
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,473,"630 O St., Loup City, NE 68853",,08:30 AM - 04:30 PM,,ho19350478,false,true,,,,poll58350346
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,474,"630 O St., Loup City, NE 68853",,08:30 AM - 04:30 PM,,ho19350478,false,true,,,,poll58350346
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,475,"630 O St., Loup City, NE 68853",,08:30 AM - 04:30 PM,,ho19350478,false,true,,,,poll58350346
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,476,"630 O St., Loup City, NE 68853",,08:30 AM - 04:30 PM,,ho19350478,false,true,,,,poll58350346
Sherman County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sherman,Sherman County NE,http://www.co.sherman.ne.us/clerk.html,"(308) 745-1513, ext. 100",clerk@sherman.nacone.org,630 O St.,Loup City,NE,68853,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,477,"630 O St., Loup City, NE 68853",,08:30 AM - 04:30 PM,,ho19350478,false,true,,,,poll58350346
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 06:00,16:30:00 - 06:00,10/11/16,10/14/16,478,"325 Main St., Harrison, NE 69346",,08:00 AM - 04:30 PM,,ho76712529,false,true,,,,poll68305608
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 06:00,16:30:00 - 06:00,10/17/16,10/21/16,479,"325 Main St., Harrison, NE 69346",,08:00 AM - 04:30 PM,,ho76712529,false,true,,,,poll68305608
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 06:00,16:30:00 - 06:00,10/24/16,10/28/16,480,"325 Main St., Harrison, NE 69346",,08:00 AM - 04:30 PM,,ho76712529,false,true,,,,poll68305608
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 06:00,16:30:00 - 06:00,10/31/16,11/4/16,481,"325 Main St., Harrison, NE 69346",,08:00 AM - 04:30 PM,,ho76712529,false,true,,,,poll68305608
Sioux County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:sioux,Sioux County NE,http://www.co.sioux.ne.us/webpages/clerk/clerk.html,(308) 668-2443,mzimmerman@sioux.nacone.org,325 Main St.,Harrison,NE,69346,08:00:00 - 07:00,16:30:00 - 07:00,11/7/16,11/7/16,482,"325 Main St., Harrison, NE 69346",,08:00 AM - 04:30 PM,,ho76712529,false,true,,,,poll68305608
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,483,"804 Ivy St., Stanton, NE 68779",,08:30 AM - 04:30 PM,,ho93836859,false,true,,,,poll35127021
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,484,"804 Ivy St., Stanton, NE 68779",,08:30 AM - 04:30 PM,,ho93836859,false,true,,,,poll35127021
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,485,"804 Ivy St., Stanton, NE 68779",,08:30 AM - 04:30 PM,,ho93836859,false,true,,,,poll35127021
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,486,"804 Ivy St., Stanton, NE 68779",,08:30 AM - 04:30 PM,,ho93836859,false,true,,,,poll35127021
Stanton County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:stanton,Stanton County NE,http://www.co.stanton.ne.us/election.html,(402) 439-2222,clerk@stanton.nacone.org,804 Ivy St.,Stanton,NE,68779,08:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,487,"804 Ivy St., Stanton, NE 68779",,08:30 AM - 04:30 PM,,ho93836859,false,true,,,,poll35127021
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/11/16,10/14/16,488,"225 N. Fourth St., Room 201, Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho11647079,false,true,,,,poll12895939
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/17/16,10/21/16,489,"225 N. Fourth St., Room 201, Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho11647079,false,true,,,,poll12895939
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,490,"225 N. Fourth St., Room 201, Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho11647079,false,true,,,,poll12895939
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,491,"225 N. Fourth St., Room 201, Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho11647079,false,true,,,,poll12895939
Thayer County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thayer,Thayer County NE,http://thayercountyne.gov/office/clerk.html,(402) 768-6126,clerk@thayer.nacone.org,"225 N. Fourth St., Room 201",Hebron,NE,68370,07:30:00 - 06:00,16:30:00 - 06:00,11/7/16,11/7/16,492,"225 N. Fourth St., Room 201, Hebron, NE 68370",,07:30 AM - 04:30 PM,,ho11647079,false,true,,,,poll12895939
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/11/16,10/13/16,493,"503 Main St., Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho43889731,false,true,,,,poll70983667
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,16:00:00 - 05:00,10/11/16,10/13/16,494,"503 Main St., Thedford, NE 69166",,01:00 PM - 04:00 PM,,ho43889731,false,true,,,,poll70983667
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/14/16,10/14/16,495,"503 Main St., Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho43889731,false,true,,,,poll70983667
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,13:00:00 - 05:00,15:00:00 - 05:00,10/14/16,10/14/16,496,"503 Main St., Thedford, NE 69166",,01:00 PM - 03:00 PM,,ho43889731,false,true,,,,poll70983667
Thomas County,County Clerk,":election,:registration",ocd-division/country:us/state:ne/county:thomas,Thomas County NE,http://www.thomascountynebraska.us/webpages/clerk/clerk.html,(308) 645-2261,clerk@thomas.nacone.org,503 Main St.,Thedford,NE,69166,08:00:00 - 05:00,12:00:00 - 05:00,10/17/16,10/20/16,497,"503 Main St., Thedford, NE 69166",,08:00 AM - 12:00 PM,,ho43889731,false,true,,,,poll70983667
