county,officer,email,blank,phone,fax,address_one,address_two,dirs,city,state,zip,start_time,end_time,start_date,end_date,time_zone,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
KIOWA,Kristi Cooper,kristi.cooper@kiowacountyks.org,,6207233366,6207233234.0,211 East Florida Avenue,,,Greensburg,KS,67054,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,,242,"211 East Florida Avenue, Greensburg, KS 67054",,08:00 AM - 12:00 PM,,ho24892030,false,true,,,,poll24892030
KIOWA,Kristi Cooper,kristi.cooper@kiowacountyks.org,,6207233366,6207233234.0,211 East Florida Avenue,,,Greensburg,KS,67054,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,243,"211 East Florida Avenue, Greensburg, KS 67054",,01:00 PM - 05:00 PM,,ho24892030,false,true,,,,poll24892030
KIOWA,Kristi Cooper,kristi.cooper@kiowacountyks.org,,6207233366,6207233234.0,211 East Florida Avenue,,,Greensburg,KS,67054,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,,244,"211 East Florida Avenue, Greensburg, KS 67054",,08:00 AM - 12:00 PM,,ho24892030,false,true,,,,poll24892030
KIOWA,Kristi Cooper,kristi.cooper@kiowacountyks.org,,6207233366,6207233234.0,211 East Florida Avenue,,,Greensburg,KS,67054,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,245,"211 East Florida Avenue, Greensburg, KS 67054",,08:00 AM - 12:00 PM,,ho24892030,false,true,,,,poll24892030
LABETTE,Peggy Minor,pminor@labettecounty.com,,6207952138,6207952928.0,501 Merchant St #9,,,Oswego,KS,67356,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,800 - 5. Start 10/19 and run through noon on nov 7 ,246,"501 Merchant St #9, Oswego, KS 67356",,08:00 AM - 05:00 PM,,ho87186618,false,true,,,,poll87186618
LABETTE,Peggy Minor,pminor@labettecounty.com,,6207952138,6207952928.0,501 Merchant St #9,,,Oswego,KS,67356,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,247,"501 Merchant St #9, Oswego, KS 67356",,08:00 AM - 05:00 PM,,ho87186618,false,true,,,,poll87186618
LABETTE,Peggy Minor,pminor@labettecounty.com,,6207952138,6207952928.0,501 Merchant St #9,,,Oswego,KS,67356,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,248,"501 Merchant St #9, Oswego, KS 67356",,08:00 AM - 05:00 PM,,ho87186618,false,true,,,,poll87186618
LABETTE,Peggy Minor,pminor@labettecounty.com,,6207952138,6207952928.0,501 Merchant St #9,,,Oswego,KS,67356,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,249,"501 Merchant St #9, Oswego, KS 67356",,08:00 AM - 12:00 PM,,ho87186618,false,true,,,,poll87186618
LANE,Stephanie M. Benzel,LE_county_clerk@wan.kdor.state.ks.us,,6203975356,6203975419.0,144 S Lane St,,,Dighton,KS,67839,9:00:00 - 05:00,16:00:00 - 05:00,10/19/16,10/21/16,central,,250,"144 S Lane St, Dighton, KS 67839",,09:00 AM - 04:00 PM,,ho25637587,false,true,,,,poll25637587
LANE,Stephanie M. Benzel,LE_county_clerk@wan.kdor.state.ks.us,,6203975356,6203975419.0,144 S Lane St,,,Dighton,KS,67839,9:00:00 - 05:00,16:00:00 - 05:00,10/24/16,10/28/16,central,,251,"144 S Lane St, Dighton, KS 67839",,09:00 AM - 04:00 PM,,ho25637587,false,true,,,,poll25637587
LANE,Stephanie M. Benzel,LE_county_clerk@wan.kdor.state.ks.us,,6203975356,6203975419.0,144 S Lane St,,,Dighton,KS,67839,9:00:00 - 05:00,16:00:00 - 05:00,10/31/16,11/4/16,central,,252,"144 S Lane St, Dighton, KS 67839",,09:00 AM - 04:00 PM,,ho25637587,false,true,,,,poll25637587
LANE,Stephanie M. Benzel,LE_county_clerk@wan.kdor.state.ks.us,,6203975356,6203975419.0,144 S Lane St,,,Dighton,KS,67839,9:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,253,"144 S Lane St, Dighton, KS 67839",,09:00 AM - 12:00 PM,,ho25637587,false,true,,,,poll25637587
LEAVENWORTH,Janet Klasinski,jklasinski@leavenworthcounty.org,,9136840422,9136801489.0,300 Walnut,,,Leavenworth,KS,66048,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,begin: 10-19-2016 8 - 5. Close at noon on the 7th ,254,"300 Walnut, Leavenworth, KS 66048",,08:00 AM - 05:00 PM,,ho99781800,false,true,,,,poll99781800
LEAVENWORTH,Janet Klasinski,jklasinski@leavenworthcounty.org,,9136840422,9136801489.0,300 Walnut,,,Leavenworth,KS,66048,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,255,"300 Walnut, Leavenworth, KS 66048",,08:00 AM - 05:00 PM,,ho99781800,false,true,,,,poll99781800
LEAVENWORTH,Janet Klasinski,jklasinski@leavenworthcounty.org,,9136840422,9136801489.0,300 Walnut,,,Leavenworth,KS,66048,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,256,"300 Walnut, Leavenworth, KS 66048",,08:00 AM - 05:00 PM,,ho99781800,false,true,,,,poll99781800
LEAVENWORTH,Janet Klasinski,jklasinski@leavenworthcounty.org,,9136840422,9136801489.0,300 Walnut,,,Leavenworth,KS,66048,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,257,"300 Walnut, Leavenworth, KS 66048",,08:00 AM - 12:00 PM,,ho99781800,false,true,,,,poll99781800
LINCOLN,Dawn Harlow,lcclerk@lincolncoks.org,,7855244757,7855245008.0,216 E Lincoln Ave,,,Lincoln,KS,67455,8:00:00 - 05:00,16:30:00 - 05:00,10/19/16,10/21/16,central,,258,"216 E Lincoln Ave, Lincoln, KS 67455",,08:00 AM - 04:30 PM,,ho10791726,false,true,,,,poll10791726
LINCOLN,Dawn Harlow,lcclerk@lincolncoks.org,,7855244757,7855245008.0,216 E Lincoln Ave,,,Lincoln,KS,67455,8:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,central,,259,"216 E Lincoln Ave, Lincoln, KS 67455",,08:00 AM - 04:30 PM,,ho10791726,false,true,,,,poll10791726
LINCOLN,Dawn Harlow,lcclerk@lincolncoks.org,,7855244757,7855245008.0,216 E Lincoln Ave,,,Lincoln,KS,67455,8:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,central,,260,"216 E Lincoln Ave, Lincoln, KS 67455",,08:00 AM - 04:30 PM,,ho10791726,false,true,,,,poll10791726
LINCOLN,Dawn Harlow,lcclerk@lincolncoks.org,,7855244757,7855245008.0,216 E Lincoln Ave,,,Lincoln,KS,67455,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,261,"216 E Lincoln Ave, Lincoln, KS 67455",,08:00 AM - 12:00 PM,,ho10791726,false,true,,,,poll10791726
LINN,David L. Lamb,dlamb@linncountyks.com,,9137952668,9137952889.0,315 Main St,,,Mound City,KS,66056,8:00:00 - 05:00,16:30:00 - 05:00,10/21/16,10/21/16,central,,262,"315 Main St, Mound City, KS 66056",,08:00 AM - 04:30 PM,,ho53208996,false,true,,,,poll53208996
LINN,David L. Lamb,dlamb@linncountyks.com,,9137952668,9137952889.0,315 Main St,,,Mound City,KS,66056,8:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,central,,263,"315 Main St, Mound City, KS 66056",,08:00 AM - 04:30 PM,,ho53208996,false,true,,,,poll53208996
LINN,David L. Lamb,dlamb@linncountyks.com,,9137952668,9137952889.0,315 Main St,,,Mound City,KS,66056,8:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,central,,264,"315 Main St, Mound City, KS 66056",,08:00 AM - 04:30 PM,,ho53208996,false,true,,,,poll53208996
LINN,David L. Lamb,dlamb@linncountyks.com,,9137952668,9137952889.0,315 Main St,,,Mound City,KS,66056,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,265,"315 Main St, Mound City, KS 66056",,08:00 AM - 12:00 PM,,ho53208996,false,true,,,,poll53208996
LOGAN,Crystal Rucker,LG_County_Clerk@wan.kdor.state.ks.us,,7856714244,7856713341.0,710 W 2nd,,,Oakley,KS,67748,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,Start: 10-19-2016 8 - 5. Close at noon on the 7th ,266,"710 W 2nd, Oakley, KS 67748",,08:00 AM - 05:00 PM,,ho35937091,false,true,,,,poll35937091
LOGAN,Crystal Rucker,LG_County_Clerk@wan.kdor.state.ks.us,,7856714244,7856713341.0,710 W 2nd,,,Oakley,KS,67748,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,267,"710 W 2nd, Oakley, KS 67748",,08:00 AM - 05:00 PM,,ho35937091,false,true,,,,poll35937091
LOGAN,Crystal Rucker,LG_County_Clerk@wan.kdor.state.ks.us,,7856714244,7856713341.0,710 W 2nd,,,Oakley,KS,67748,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,268,"710 W 2nd, Oakley, KS 67748",,08:00 AM - 05:00 PM,,ho35937091,false,true,,,,poll35937091
LOGAN,Crystal Rucker,LG_County_Clerk@wan.kdor.state.ks.us,,7856714244,7856713341.0,710 W 2nd,,,Oakley,KS,67748,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,269,"710 W 2nd, Oakley, KS 67748",,08:00 AM - 12:00 PM,,ho35937091,false,true,,,,poll35937091
LYON,Tammy Vopat,lyclerk@lyoncounty.org,,6203413245,6203413415.0,430 Commercial,,,Emporia,KS,66801,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,10-24-2016 8 - 5 . close at noon on the 7th. ,270,"430 Commercial, Emporia, KS 66801",,08:00 AM - 05:00 PM,,ho91932231,false,true,,,,poll91932231
LYON,Tammy Vopat,lyclerk@lyoncounty.org,,6203413245,6203413415.0,430 Commercial,,,Emporia,KS,66801,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,271,"430 Commercial, Emporia, KS 66801",,08:00 AM - 05:00 PM,,ho91932231,false,true,,,,poll91932231
LYON,Tammy Vopat,lyclerk@lyoncounty.org,,6203413245,6203413415.0,430 Commercial,,,Emporia,KS,66801,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,272,"430 Commercial, Emporia, KS 66801",,08:00 AM - 12:00 PM,,ho91932231,false,true,,,,poll91932231
MARION,Tina Spencer,tspencer@marioncoks.net,,6203822185,6203828815.0,Marion County Courthouse,"200 South Third, Suite 104",,Marion,KS,66861,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,273,"Marion County Courthouse 200 South Third, Suite 104, Marion, KS 66861",,08:00 AM - 05:00 PM,,ho14727303,false,true,,,,poll14727303
MARION,Tina Spencer,tspencer@marioncoks.net,,6203822185,6203828815.0,Marion County Courthouse,"200 South Third, Suite 104",,Marion,KS,66861,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,274,"Marion County Courthouse 200 South Third, Suite 104, Marion, KS 66861",,08:00 AM - 05:00 PM,,ho14727303,false,true,,,,poll14727303
MARION,Tina Spencer,tspencer@marioncoks.net,,6203822185,6203828815.0,Marion County Courthouse,"200 South Third, Suite 104",,Marion,KS,66861,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/2/16,central,,275,"Marion County Courthouse 200 South Third, Suite 104, Marion, KS 66861",,08:00 AM - 05:00 PM,,ho14727303,false,true,,,,poll14727303
MARION,Tina Spencer,tspencer@marioncoks.net,,6203822185,6203828815.0,Marion County Courthouse,"200 South Third, Suite 104",,Marion,KS,66861,8:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/3/16,central,,276,"Marion County Courthouse 200 South Third, Suite 104, Marion, KS 66861",,08:00 AM - 07:00 PM,,ho14727303,false,true,,,,poll14727303
MARION,Tina Spencer,tspencer@marioncoks.net,,6203822185,6203828815.0,Marion County Courthouse,"200 South Third, Suite 104",,Marion,KS,66861,8:00:00 - 05:00,17:00:00 - 05:00,11/4/16,11/4/16,central,,277,"Marion County Courthouse 200 South Third, Suite 104, Marion, KS 66861",,08:00 AM - 05:00 PM,,ho14727303,false,true,,,,poll14727303
MARION,Tina Spencer,tspencer@marioncoks.net,,6203822185,6203828815.0,Marion County Courthouse,"200 South Third, Suite 104",,Marion,KS,66861,13:00:00 - 06:00,15:00:00 - 06:00,11/6/16,11/6/16,central,,278,"Marion County Courthouse 200 South Third, Suite 104, Marion, KS 66861",,01:00 PM - 03:00 PM,,ho14727303,false,true,,,,poll14727303
MARION,Tina Spencer,tspencer@marioncoks.net,,6203822185,6203828815.0,Marion County Courthouse,"200 South Third, Suite 104",,Marion,KS,66861,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,279,"Marion County Courthouse 200 South Third, Suite 104, Marion, KS 66861",,08:00 AM - 12:00 PM,,ho14727303,false,true,,,,poll14727303
MARSHALL,Sonya L. Stohs,msctyclk@bluevalley.net,,7855625361,7855625262.0,1201 Broadway,,,Marysville,KS,66508,8:30:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016 8:30 - 5; close at noon on the 7th ,280,"1201 Broadway, Marysville, KS 66508",,08:30 AM - 05:00 PM,,ho43927063,false,true,,,,poll43927063
MARSHALL,Sonya L. Stohs,msctyclk@bluevalley.net,,7855625361,7855625262.0,1201 Broadway,,,Marysville,KS,66508,8:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,281,"1201 Broadway, Marysville, KS 66508",,08:30 AM - 05:00 PM,,ho43927063,false,true,,,,poll43927063
MARSHALL,Sonya L. Stohs,msctyclk@bluevalley.net,,7855625361,7855625262.0,1201 Broadway,,,Marysville,KS,66508,8:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,282,"1201 Broadway, Marysville, KS 66508",,08:30 AM - 05:00 PM,,ho43927063,false,true,,,,poll43927063
MARSHALL,Sonya L. Stohs,msctyclk@bluevalley.net,,7855625361,7855625262.0,1201 Broadway,,,Marysville,KS,66508,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,283,"1201 Broadway, Marysville, KS 66508",,08:30 AM - 12:00 PM,,ho43927063,false,true,,,,poll43927063
MCPHERSON,Cathy Schmidt,cschmidt@mcphersoncountyks.us,,6202413656,6202411168.0,117 N. Maple,,,McPherson,KS,67460,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,Start: 10-19-2016 8 - 5. Close at noon on the 7th. ,284,"117 N. Maple, McPherson, KS 67460",,08:00 AM - 05:00 PM,,ho93723938,false,true,,,,poll93723938
MCPHERSON,Cathy Schmidt,cschmidt@mcphersoncountyks.us,,6202413656,6202411168.0,117 N. Maple,,,McPherson,KS,67460,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,285,"117 N. Maple, McPherson, KS 67460",,08:00 AM - 05:00 PM,,ho93723938,false,true,,,,poll93723938
MCPHERSON,Cathy Schmidt,cschmidt@mcphersoncountyks.us,,6202413656,6202411168.0,117 N. Maple,,,McPherson,KS,67460,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,286,"117 N. Maple, McPherson, KS 67460",,08:00 AM - 05:00 PM,,ho93723938,false,true,,,,poll93723938
MCPHERSON,Cathy Schmidt,cschmidt@mcphersoncountyks.us,,6202413656,6202411168.0,117 N. Maple,,,McPherson,KS,67460,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,287,"117 N. Maple, McPherson, KS 67460",,08:00 AM - 12:00 PM,,ho93723938,false,true,,,,poll93723938
MEADE,Janet Hale,jhale@meadeco.org,,6208738700,6208738713.0,200 N Fowler St,,,Meade,KS,67864,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,288,"200 N Fowler St, Meade, KS 67864",,08:00 AM - 05:00 PM,,ho19823926,false,true,,,,poll19823926
MEADE,Janet Hale,jhale@meadeco.org,,6208738700,6208738713.0,200 N Fowler St,,,Meade,KS,67864,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,289,"200 N Fowler St, Meade, KS 67864",,08:00 AM - 05:00 PM,,ho19823926,false,true,,,,poll19823926
MEADE,Janet Hale,jhale@meadeco.org,,6208738700,6208738713.0,200 N Fowler St,,,Meade,KS,67864,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,290,"200 N Fowler St, Meade, KS 67864",,08:00 AM - 05:00 PM,,ho19823926,false,true,,,,poll19823926
MEADE,Janet Hale,jhale@meadeco.org,,6208738700,6208738713.0,200 N Fowler St,,,Meade,KS,67864,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,291,"200 N Fowler St, Meade, KS 67864",,08:00 AM - 12:00 PM,,ho19823926,false,true,,,,poll19823926
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:00:00 - 05:00,16:30:00 - 05:00,10/19/16,10/21/16,central,,292,"201 S. Pearl Suite 102, Paola, KS 66071",,08:00 AM - 04:30 PM,,ho35035398,false,true,,,,poll35035398
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/26/16,central,,293,"201 S. Pearl Suite 102, Paola, KS 66071",,08:00 AM - 04:30 PM,,ho35035398,false,true,,,,poll35035398
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:30:00 - 05:00,19:00:00 - 05:00,10/27/16,10/27/16,central,,294,"201 S. Pearl Suite 102, Paola, KS 66071",,08:30 AM - 07:00 PM,,ho35035398,false,true,,,,poll35035398
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:00:00 - 05:00,16:30:00 - 05:00,10/28/16,10/28/16,central,,295,"201 S. Pearl Suite 102, Paola, KS 66071",,08:00 AM - 04:30 PM,,ho35035398,false,true,,,,poll35035398
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,central,,296,"201 S. Pearl Suite 102, Paola, KS 66071",,08:00 AM - 12:00 PM,,ho35035398,false,true,,,,poll35035398
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/2/16,central,,297,"201 S. Pearl Suite 102, Paola, KS 66071",,08:00 AM - 04:30 PM,,ho35035398,false,true,,,,poll35035398
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:30:00 - 05:00,19:00:00 - 05:00,11/3/16,11/3/16,central,,298,"201 S. Pearl Suite 102, Paola, KS 66071",,08:30 AM - 07:00 PM,,ho35035398,false,true,,,,poll35035398
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:00:00 - 05:00,16:30:00 - 05:00,11/4/16,11/4/16,central,,299,"201 S. Pearl Suite 102, Paola, KS 66071",,08:00 AM - 04:30 PM,,ho35035398,false,true,,,,poll35035398
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,central,,300,"201 S. Pearl Suite 102, Paola, KS 66071",,08:00 AM - 12:00 PM,,ho35035398,false,true,,,,poll35035398
MIAMI,Janet White,countyclerk@miamicountyks.org,,9132943976,9132949544.0,201 S. Pearl,Suite 102,,Paola,KS,66071,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,301,"201 S. Pearl Suite 102, Paola, KS 66071",,08:00 AM - 12:00 PM,,ho35035398,false,true,,,,poll35035398
MITCHELL,Chris Treaster,mitchell_co@nckcn.com,,7857383652,7857385524.0,111 S Hersey,,,Beloit,KS,67420,8:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,302,"111 S Hersey, Beloit, KS 67420",,08:30 AM - 05:00 PM,,ho39808350,false,true,,,,poll39808350
MITCHELL,Chris Treaster,mitchell_co@nckcn.com,,7857383652,7857385524.0,111 S Hersey,,,Beloit,KS,67420,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,303,"111 S Hersey, Beloit, KS 67420",,08:30 AM - 12:00 PM,,ho39808350,false,true,,,,poll39808350
MONTGOMERY,Charlotte A. Scott-Schmidt,cassschmidt@mgcountyks.org,,6203301200,6203301202.0,217 E Myrtle St,,,Independence,KS,67301,8:30:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,,304,"217 E Myrtle St, Independence, KS 67301",,08:30 AM - 05:00 PM,,ho606214,false,true,,,,poll606214
MONTGOMERY,Charlotte A. Scott-Schmidt,cassschmidt@mgcountyks.org,,6203301200,6203301202.0,217 E Myrtle St,,,Independence,KS,67301,8:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,305,"217 E Myrtle St, Independence, KS 67301",,08:30 AM - 05:00 PM,,ho606214,false,true,,,,poll606214
MONTGOMERY,Charlotte A. Scott-Schmidt,cassschmidt@mgcountyks.org,,6203301200,6203301202.0,217 E Myrtle St,,,Independence,KS,67301,8:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,306,"217 E Myrtle St, Independence, KS 67301",,08:30 AM - 05:00 PM,,ho606214,false,true,,,,poll606214
MONTGOMERY,Charlotte A. Scott-Schmidt,cassschmidt@mgcountyks.org,,6203301200,6203301202.0,217 E Myrtle St,,,Independence,KS,67301,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,307,"217 E Myrtle St, Independence, KS 67301",,08:30 AM - 12:00 PM,,ho606214,false,true,,,,poll606214
MORRIS,Michelle Garrett,morris@cgtelco.net,,6207675518,6207676861.0,501 West Main,,,Council Grove,KS,66846,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016 8 - 5. On the sat before election open:  9 - 1. closes at noon the 7th . ,308,"501 West Main, Council Grove, KS 66846",,08:00 AM - 05:00 PM,,ho29403476,false,true,,,,poll29403476
MORRIS,Michelle Garrett,morris@cgtelco.net,,6207675518,6207676861.0,501 West Main,,,Council Grove,KS,66846,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,309,"501 West Main, Council Grove, KS 66846",,08:00 AM - 05:00 PM,,ho29403476,false,true,,,,poll29403476
MORRIS,Michelle Garrett,morris@cgtelco.net,,6207675518,6207676861.0,501 West Main,,,Council Grove,KS,66846,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,310,"501 West Main, Council Grove, KS 66846",,08:00 AM - 05:00 PM,,ho29403476,false,true,,,,poll29403476
MORRIS,Michelle Garrett,morris@cgtelco.net,,6207675518,6207676861.0,501 West Main,,,Council Grove,KS,66846,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,311,"501 West Main, Council Grove, KS 66846",,08:00 AM - 12:00 PM,,ho29403476,false,true,,,,poll29403476
MORTON,Gina Castillo,mortoncountyclerk@elkhart.com,,6206972157,6206972159.0,1025 Morton St,,,Elkhart,KS,67950,9:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,begin: 10-19-2016. 9 - 5. no late nights or saturdays. Closes at noon on the 7th ,312,"1025 Morton St, Elkhart, KS 67950",,09:00 AM - 05:00 PM,,ho10227693,false,true,,,,poll10227693
MORTON,Gina Castillo,mortoncountyclerk@elkhart.com,,6206972157,6206972159.0,1025 Morton St,,,Elkhart,KS,67950,9:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,,313,"1025 Morton St, Elkhart, KS 67950",,09:00 AM - 05:00 PM,,ho10227693,false,true,,,,poll10227693
MORTON,Gina Castillo,mortoncountyclerk@elkhart.com,,6206972157,6206972159.0,1025 Morton St,,,Elkhart,KS,67950,9:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,,314,"1025 Morton St, Elkhart, KS 67950",,09:00 AM - 05:00 PM,,ho10227693,false,true,,,,poll10227693
MORTON,Gina Castillo,mortoncountyclerk@elkhart.com,,6206972157,6206972159.0,1025 Morton St,,,Elkhart,KS,67950,9:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,315,"1025 Morton St, Elkhart, KS 67950",,09:00 AM - 12:00 PM,,ho10227693,false,true,,,,poll10227693
NEMAHA,Mary Kay Schultejans,nmclerk@carsoncomm.com,,7853362170,7853363373.0,607 Nemaha,,,Seneca,KS,66538,8:00:00 - 05:00,16:30:00 - 05:00,10/19/16,10/21/16,central,,316,"607 Nemaha, Seneca, KS 66538",,08:00 AM - 04:30 PM,,ho13473456,false,true,,,,poll13473456
NEMAHA,Mary Kay Schultejans,nmclerk@carsoncomm.com,,7853362170,7853363373.0,607 Nemaha,,,Seneca,KS,66538,8:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,central,,317,"607 Nemaha, Seneca, KS 66538",,08:00 AM - 04:30 PM,,ho13473456,false,true,,,,poll13473456
NEMAHA,Mary Kay Schultejans,nmclerk@carsoncomm.com,,7853362170,7853363373.0,607 Nemaha,,,Seneca,KS,66538,8:00:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,central,,318,"607 Nemaha, Seneca, KS 66538",,08:00 AM - 04:30 PM,,ho13473456,false,true,,,,poll13473456
NEMAHA,Mary Kay Schultejans,nmclerk@carsoncomm.com,,7853362170,7853363373.0,607 Nemaha,,,Seneca,KS,66538,8:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,central,,319,"607 Nemaha, Seneca, KS 66538",,08:00 AM - 12:00 PM,,ho13473456,false,true,,,,poll13473456
NEMAHA,Mary Kay Schultejans,nmclerk@carsoncomm.com,,7853362170,7853363373.0,607 Nemaha,,,Seneca,KS,66538,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,,320,"607 Nemaha, Seneca, KS 66538",,08:00 AM - 12:00 PM,,ho13473456,false,true,,,,poll13473456
NEOSHO,Randal E. Neely,NO_county_clerk@wan.kdor.state.ks.us,,6202443811,6202443810.0,100 S Main St.,,,Erie,KS,66733,8:00:00 - 05:00,16:30:00 - 05:00,10/19/16,10/21/16,central,begin 10-19-2016. 8 - 4:30 . end at noon on the 7th,321,"100 S Main St., Erie, KS 66733",,08:00 AM - 04:30 PM,,ho10592309,false,true,,,,poll10592309
NEOSHO,Randal E. Neely,NO_county_clerk@wan.kdor.state.ks.us,,6202443811,6202443810.0,100 S Main St.,,,Erie,KS,66733,8:00:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,central,,322,"100 S Main St., Erie, KS 66733",,08:00 AM - 04:30 PM,,ho10592309,false,true,,,,poll10592309
