COUNTY,OFFICER,EMAIL,,PHONE,FAX,ADDRESS1,ADDRESS2,DIRS,CITY,STATE,ZIP,START TIME,END TIME,START,END,TIME ZONE,NOTES 
RENO,Donna Patton,donna.patton@renogov.org,,6206942732,6206942534,700 Monterey Pl,,,Hutchinson,KS,67502,10:00:00 - 05:00,14:00:00 - 05:00,10/25/16,10/26/16,central,
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668,1815 M. Street,,,Belleville,KS,66935-0429,07:30:00 - 05:00,16:30:00 - 05:00,10/19/16,10/21/16,central,
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668,1815 M. Street,,,Belleville,KS,66935-0429,07:30:00 - 05:00,16:30:00 - 05:00,10/24/16,10/28/16,central,
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668,1815 M. Street,,,Belleville,KS,66935-0429,07:30:00 - 05:00,16:30:00 - 05:00,10/31/16,11/4/16,central,
REPUBLIC,Kathleen L. Marsicek,kmarsicek@republiccounty.org,,7855277231,7855272668,1815 M. Street,,,Belleville,KS,66935-0429,07:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/25/16,central,
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,18:00:00 - 05:00,10/26/16,10/26/16,central,
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,17:00:00 - 05:00,10/27/16,10/28/16,central,
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,,Lyons,KS,67554,9:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,central,
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/1/16,central,
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,,Lyons,KS,67554,7:00:00 - 05:00,18:00:00 - 05:00,11/2/16,11/4/16,central,
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,,Lyons,KS,67554,9:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,central,
RICE,Alicia Showalter,ashow@ricecocthse.com,,6202572232,6202573039,101 W Commercial,,,Lyons,KS,67554,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,19:00:00 - 05:00,10/24/16,10/28/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,12:00:00 - 05:00,10/29/16,10/29/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 05:00,12:00:00 - 05:00,11/5/16,11/5/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,110 Courthouse Plaza,,,Manhattan,KS,66502,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,1640 Anderson Ave,,,Manhattan,KS,66502,10:00:00 - 06:00,17:00:00 - 06:00,10/19/16,10/21/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,1640 Anderson Ave,,,Manhattan,KS,66502,10:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,1640 Anderson Ave,,,Manhattan,KS,66502,10:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,central,
RILEY,Rich Vargo,rvargo@rileycountyks.gov,,7855376300,7855376394,1640 Anderson Ave,,,Manhattan,KS,66502,10:00:00 - 07:00,12:00:00 - 07:00,11/7/16,11/7/16,central,
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,,Stockton,KS,67669,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,,Stockton,KS,67669,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,,Stockton,KS,67669,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
ROOKS,Clara Strutt,ro_county_clerk@wan.kdor.state.ks.us,,7854256391,7854256015,115 N Walnut,,,Stockton,KS,67669,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,,LaCrosse,KS,67548,8:30:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,,LaCrosse,KS,67548,8:30:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,,LaCrosse,KS,67548,8:30:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
RUSH,Corinne Baldwin,rushclerk@gbta.net,,7852222731,7852223559,715 Elm St,,,LaCrosse,KS,67548,8:30:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725,401 N Main St,,,Russell,KS,67665,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725,401 N Main St,,,Russell,KS,67665,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
RUSSELL,Mary Nuss,RS_county_clerk@wan.kdor.state.ks.us,,7854834641,7854835725,401 N Main St,,,Russell,KS,67665,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826,300 W Ash,Ste. #215,,Salina,KS,67401,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,10-24-2016. 8 - 5 except close at noon on the 7th 
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826,300 W Ash,Ste. #215,,Salina,KS,67401,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
SALINE,Donald R. Merriman,don.merriman@saline.org,,7853095820,7853095826,300 W Ash,Ste. #215,,Salina,KS,67401,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145,303 Court,,,Scott City,KS,67871,8:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016 8 - 5 . close at noon on the 7th 
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145,303 Court,,,Scott City,KS,67871,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145,303 Court,,,Scott City,KS,67871,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
SCOTT,Alice Brokofsky,SC_county_clerk@wan.kdor.state.ks.us,,6208722420,6208727145,303 Court,,,Scott City,KS,67871,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,,Wichita,KS,67203-3798,8:00:00 - 05:00,19:00:00 - 05:00,10/24/16,10/28/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,,Wichita,KS,67203-3798,8:00:00 - 05:00,19:00:00 - 05:00,10/31/16,10/31/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,,Wichita,KS,67203-3798,8:00:00 - 05:00,17:00:00 - 05:00,11/1/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,,Wichita,KS,67203-3798,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,510 N Main,,,Wichita,KS,67203-3798,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,7651 E Central Park,,,Bel Aire,KS,67226,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,7651 E Central Park,,,Bel Aire,KS,67226,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,7651 E Central Park,,,Bel Aire,KS,67226,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,7651 E Central Park,,,Bel Aire,KS,67226,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,18800 W Kellogg Dr,,,Goddard,KS,67052,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,18800 W Kellogg Dr,,,Goddard,KS,67052,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,18800 W Kellogg Dr,,,Goddard,KS,67052,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,18800 W Kellogg Dr,,,Goddard,KS,67052,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,5002 E. Douglas Ave.,,,Wichita,KS,67208,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,5002 E. Douglas Ave.,,,Wichita,KS,67208,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,5002 E. Douglas Ave.,,,Wichita,KS,67208,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,5002 E. Douglas Ave.,,,Wichita,KS,67208,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,1746 S. Greenwich Rd,,,Wichita,KS,67207,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,1746 S. Greenwich Rd,,,Wichita,KS,67207,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,1746 S. Greenwich Rd,,,Wichita,KS,67207,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,1746 S. Greenwich Rd,,,Wichita,KS,67207,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,210 Hays Ave.,,,Haysville,KS,67060,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,210 Hays Ave.,,,Haysville,KS,67060,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,210 Hays Ave.,,,Haysville,KS,67060,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,210 Hays Ave.,,,Haysville,KS,67060,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,3033 W. 2nd St. N.,,,Wichita,KS,67203,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,3033 W. 2nd St. N.,,,Wichita,KS,67203,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,3033 W. 2nd St. N.,,,Wichita,KS,67203,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,3033 W. 2nd St. N.,,,Wichita,KS,67203,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,3830 S. Meridian Ave.,,,Wichita,KS,67217,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,3830 S. Meridian Ave.,,,Wichita,KS,67217,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,3830 S. Meridian Ave.,,,Wichita,KS,67217,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,3830 S. Meridian Ave.,,,Wichita,KS,67217,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2727 E. 25th St. N.,,,Wichita,KS,67219,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2727 E. 25th St. N.,,,Wichita,KS,67219,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2727 E. 25th St. N.,,,Wichita,KS,67219,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2727 E. 25th St. N.,,,Wichita,KS,67219,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,7601 E. 13th St. N.,,,Wichita,KS,67206,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,7601 E. 13th St. N.,,,Wichita,KS,67206,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,7601 E. 13th St. N.,,,Wichita,KS,67206,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,7601 E. 13th St. N.,,,Wichita,KS,67206,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,5555 Zoo Blvd.,,,Wichita,KS,67212,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,5555 Zoo Blvd.,,,Wichita,KS,67212,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,5555 Zoo Blvd.,,,Wichita,KS,67212,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,5555 Zoo Blvd.,,,Wichita,KS,67212,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2221 S. Oliver,,,Wichita,KS,67218,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2221 S. Oliver,,,Wichita,KS,67218,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2221 S. Oliver,,,Wichita,KS,67218,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2221 S. Oliver,,,Wichita,KS,67218,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2555 Hyacinth Ln.,,,Wichita,KS,67204,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2555 Hyacinth Ln.,,,Wichita,KS,67204,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2555 Hyacinth Ln.,,,Wichita,KS,67204,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,2555 Hyacinth Ln.,,,Wichita,KS,67204,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,1801 East 5th Street,,,Valley Center,KS,67147,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,1801 East 5th Street,,,Valley Center,KS,67147,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,1801 East 5th Street,,,Valley Center,KS,67147,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,1801 East 5th Street,,,Valley Center,KS,67147,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,10025 W Central Ave,,,Wichita,KS,67212,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,10025 W Central Ave,,,Wichita,KS,67212,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,10025 W Central Ave,,,Wichita,KS,67212,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,10025 W Central Ave,,,Wichita,KS,67212,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,431 S. Woodlawn Blvd.,,,Derby,KS,67037,12:00:00 - 05:00,19:00:00 - 05:00,11/1/16,11/1/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,431 S. Woodlawn Blvd.,,,Derby,KS,67037,12:00:00 - 05:00,17:00:00 - 05:00,11/2/16,11/2/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,431 S. Woodlawn Blvd.,,,Derby,KS,67037,12:00:00 - 05:00,19:00:00 - 05:00,11/3/16,11/4/16,central,
SEDGWICK,Tabitha Lehman,tlehman@sedgwick.gov,,3166607100,3166607125,431 S. Woodlawn Blvd.,,,Derby,KS,67037,9:00:00 - 05:00,16:00:00 - 05:00,11/5/16,11/5/16,central,
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,,Liberal,KS,67901,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,,Liberal,KS,67901,9:00:00 - 05:00,13:00:00 - 05:00,10/29/16,10/29/16,central,
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,,Liberal,KS,67901,8:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,,Liberal,KS,67901,9:00:00 - 05:00,13:00:00 - 05:00,11/5/16,11/5/16,central,
SEWARD,Stacia D. Long,slong@sewardcountyks.org,,6206263355,6206263211,515 N Washington,Ste 100,,Liberal,KS,67901,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299,3420 SW Van Buren,,,Topeka,KS,66611,8:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299,3420 SW Van Buren,,,Topeka,KS,66611,8:00:00 - 05:00,19:00:00 - 05:00,10/31/16,11/4/16,central,
SHAWNEE,Andrew Howell,electionoffice@snco.us,,7852515900,7852660299,3420 SW Van Buren,,,Topeka,KS,66611,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,,Hoxie,KS,67740,13:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016 8 - noon and 1 - 5. close at noon on the 7th 
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,,Hoxie,KS,67740,8:00:00 - 05:00,12:00:00 - 05:00,10/19/16,10/21/16,central,
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,,Hoxie,KS,67740,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,,Hoxie,KS,67740,8:00:00 - 05:00,12:00:00 - 05:00,10/24/16,10/28/16,central,
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,,Hoxie,KS,67740,13:00:00 - 05:00,17:00:00 - 05:00,10/31/16,11/4/16,central,
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,,Hoxie,KS,67740,8:00:00 - 05:00,12:00:00 - 05:00,10/31/16,11/4/16,central,
SHERIDAN,Heather Bracht,sdcoclk@ruraltel.net,,7856753361,7856753487,925 9th Street,,,Hoxie,KS,67740,8:00:00 - 06:00,12:00:00 - 06:00,11/7/16,11/7/16,central,
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,,Goodland,KS,67735,13:00:00 - 06:00,17:00:00 - 06:00,10/24/16,10/28/16,mountain,10-24-2016.  8 - noon and 1 - 5. close at noon on the 7th 
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,,Goodland,KS,67735,8:00:00 - 06:00,12:00:00 - 06:00,10/24/16,10/28/16,mountain,
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,,Goodland,KS,67735,13:00:00 - 06:00,17:00:00 - 06:00,10/31/16,11/4/16,mountain,
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,,Goodland,KS,67735,8:00:00 - 06:00,12:00:00 - 06:00,10/31/16,11/4/16,mountain,
SHERMAN,Ashley Mannis,amannis@shermancounty.org,,7858904802,7858904809,813 Broadway,Rm 102,,Goodland,KS,67735,8:00:00 - 07:00,12:00:00 - 07:00,11/7/16,11/7/16,mountain,
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,,Smith Center,KS,66967,13:00:00 - 05:00,17:00:00 - 05:00,10/19/16,10/21/16,central,10-19-2016 8 - noon and 1 - 5. close at noon on the 7th 
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,,Smith Center,KS,66967,8:00:00 - 05:00,12:00:00 - 05:00,10/19/16,10/21/16,central,
SMITH,Sharon Wolters,sm_county_clerk@wan.kdor.state.ks.us,,7852825110,7852825114,218 S Grant,,,Smith Center,KS,66967,13:00:00 - 05:00,17:00:00 - 05:00,10/24/16,10/28/16,central,
