county,site,loc_name,adr_1,adr_2,adr_3,city,state,zip,dirs,services,start_date,end_date,start_time,end_time,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Brevard County,Kiwanis Park,Kiwanis Island Park Pavilion Carlton Room ,951 Kiwanis Island Park RD ,,,Merritt Island,FL,32952.0,,,10/29/16,10/30/16,08:00  - 04:00,16:00 - 04:00,257,"951 Kiwanis Island Park RD, Merritt Island, FL 32952",,08:00 AM-04:00 PM,,ho30193702,false,true,,,,poll83427922
Brevard County,Max K. Rodes Park,Max K. Rodes Park Community Center ,3410 Flanagan Ave ,,,West Melbourne,FL,32904.0,,,10/29/16,10/30/16,08:00  - 04:00,16:00 - 04:00,258,"3410 Flanagan Ave, West Melbourne, FL 32904",,08:00 AM-04:00 PM,,ho96031018,false,true,,,,poll43273912
Brevard County,Palm Bay Community Center,Palm Bay (Tony Rosa) Community Center,1502 Port Malabar RD NE,,,Palm Bay,FL,32905.0,,,10/29/16,10/30/16,08:00  - 04:00,16:00 - 04:00,259,"1502 Port Malabar RD NE, Palm Bay, FL 32905",,08:00 AM-04:00 PM,,ho77105210,false,true,,,,poll45599144
Brevard County,Palm Bay Elections Office,Palm Bay Elections Office,450 Cogan Dr SE,,,Palm Bay,FL,32909.0,,,10/29/16,10/30/16,08:00  - 04:00,16:00 - 04:00,260,"450 Cogan Dr SE, Palm Bay, FL 32909",,08:00 AM-04:00 PM,,ho3402661,false,true,,,,poll42409803
Brevard County,Space Coast Association of Realtors,Space Coast Association of Realtors,1450 Sarno RD ,,,Melbourne,FL,32935.0,,,10/29/16,10/30/16,08:00  - 04:00,16:00 - 04:00,261,"1450 Sarno RD, Melbourne, FL 32935",,08:00 AM-04:00 PM,,ho57677476,false,true,,,,poll87283926
Brevard County,Titusville Elections Office ,Titusville Elections Office ,400 South St ,,,Titusville,FL,32780.0,,,10/29/16,10/30/16,08:00  - 04:00,16:00 - 04:00,262,"400 South St, Titusville, FL 32780",,08:00 AM-04:00 PM,,ho9715772,false,true,,,,poll53784459
Brevard County,Viera Regional Park,Viera Regional Community Center ,2300 Judge Fran Jieson Way ,,,Viera,FL,32940.0,,,10/29/16,10/30/16,08:00  - 04:00,16:00 - 04:00,263,"2300 Judge Fran Jieson Way, Viera, FL 32940",,08:00 AM-04:00 PM,,ho19520194,false,true,,,,poll95138044
Brevard County,Wickh Park,Wickh Park Community Center,2815 Leisure Way ,,,Melbourne,FL,32935.0,,,10/29/16,10/30/16,08:00  - 04:00,16:00 - 04:00,264,"2815 Leisure Way, Melbourne, FL 32935",,08:00 AM-04:00 PM,,ho72096154,false,true,,,,poll69531272
DeSoto County,Supervisor of Elections office,County Administration Building,201 E. Oak Street,Room 104,,Arcadia,FL,34266.0,,www.votedesoto.com,10/29/16,10/30/16,7:00  - 04:00,15:00 - 04:00,265,"201 E. Oak Street, Arcadia, FL 34266",Room 104,07:00 AM-03:00 PM,,ho81222739,false,true,,,,poll85362379
Dixie County,Supervisor of Elections Office,Supervisor of Elections Office,229 NE 351 HWY,Suite A,,Cross City,FL,32628.0,,,10/30/16,10/30/16,08:00  - 04:00,16:00 - 04:00,266,"229 NE 351 HWY, Cross City, FL 32628",Suite A,08:00 AM-04:00 PM,,ho30218364,false,true,,,,poll5971199
Gadsden County,Chattahoochee Library,Chattahoochee Library,300 Maple Street,,,Chattahoochee,FL,32324.0,,,10/30/16,10/30/16,10:00  - 04:00,18:00 - 04:00,267,"300 Maple Street, Chattahoochee, FL 32324",,10:00 AM-06:00 PM,,ho32243416,false,true,,,,poll78233753
Gadsden County,Havana Library,Havana Library,203 E. 5th Ave.,,,Havana,FL,32333.0,,,10/30/16,10/30/16,10:00  - 04:00,18:00 - 04:00,268,"203 E. 5th Ave., Havana, FL 32333",,10:00 AM-06:00 PM,,ho5955495,false,true,,,,poll68642300
Gadsden County,Midway City Hall,Midway City Hall,60 MLK Blvd.,,,Midway,FL,32343.0,,,10/30/16,10/30/16,10:00  - 04:00,18:00 - 04:00,269,"60 MLK Blvd., Midway, FL 32343",,10:00 AM-06:00 PM,,ho50557937,false,true,,,,poll43474277
Gadsden County,Supervisor of Elections Office,Supervisor of Elections Office,16 S. Madison Street,,,Quincy,FL,32351.0,,,10/30/16,10/30/16,10:00  - 04:00,18:00 - 04:00,270,"16 S. Madison Street, Quincy, FL 32351",,10:00 AM-06:00 PM,,ho99818159,false,true,,,,poll25444708
Gilchrist County,Gilchrist County Supervisor of Elections Office,Courthouse,112 South Main St Room 128,,,Trenton,FL,32693.0,,www.votegilchrist.com,10/30/16,10/30/16,8:00  - 04:00,16:00 - 04:00,271,"112 South Main St Room 128, Trenton, FL 32693",,08:00 AM-04:00 PM,,ho95119891,false,true,,,,poll84919693
Gulf County,Port St. Joe,SOE Office,401 Long Ave,,,Port St. Joe,FL,32456.0,,,10/30/16,10/30/16,10:00  - 04:00,18:00 - 04:00,272,"401 Long Ave, Port St. Joe, FL 32456",,10:00 AM-06:00 PM,,ho25779463,false,true,,,,poll34485295
Gulf County,Wewahitcka,Wewa Branch Library,314 N 2nd St,,,Wewahitchka,FL,32465.0,,,10/30/16,10/30/16,9:00  - 05:00,17:00 - 05:00,273,"314 N 2nd St, Wewahitchka, FL 32465",,09:00 AM-05:00 PM,,ho71295785,false,true,,,,poll58307997
Hendry County,Clewiston Election Office,Hendry County Government Complex,1100 S. Olympia St.,,In the se building as the Driver`s License Office,Clewiston,FL,33440.0,,http://hendryelections.org,10/29/16,10/30/16,07:00  - 04:00,17:00 - 04:00,274,"1100 S. Olympia St., Clewiston, FL 33440",In the se building as the Driver`s License Office,07:00 AM-05:00 PM,,ho74541436,false,true,,,,poll17200307
Hendry County,LaBelle Election Office,Courthouse Complex,25 E. Hickpochee Ave.,,1st Floor,LaBelle,FL,33935.0,corner of Hickpochee and Bridge St,http://hendryelections.org,10/29/16,10/30/16,07:00  - 04:00,17:00 - 04:00,275,"25 E. Hickpochee Ave., LaBelle, FL 33935",1st Floor corner of Hickpochee and Bridge St,07:00 AM-05:00 PM,,ho72262779,false,true,,,,poll1717524
Highlands County,Avon Park City Hall Council Chbers,Avon Park City Hall Council Chbers,123 E Pine St,,,Avon Park,FL,33825.0,,,10/30/16,10/30/16,08:30  - 04:00,16:30 - 04:00,276,"123 E Pine St, Avon Park, FL 33825",,08:30 AM-04:30 PM,,ho5617773,false,true,,,,poll1794822
Highlands County,Kenilworth Operations Center,Kenilworth Operations Center,4500 Kenilworth Blvd,,,Sebring,FL,33870.0,,,10/30/16,10/30/16,08:30  - 04:00,16:30 - 04:00,277,"4500 Kenilworth Blvd, Sebring, FL 33870",,08:30 AM-04:30 PM,,ho88165925,false,true,,,,poll33278917
Highlands County,Lake Placid Town Hall Council Chbers,Lake Placid Town Hall Council Chbers,311 W Interlake Blvd,,,Lake Placid,FL,33852.0,,,10/30/16,10/30/16,08:30  - 04:00,16:30 - 04:00,278,"311 W Interlake Blvd, Lake Placid, FL 33852",,08:30 AM-04:30 PM,,ho30207222,false,true,,,,poll37621139
Holmes County,Supervisor of Elections Office,Holmes County Courthouse,"201 N. Oklahoma St., Suite 102",,,Bonifay,FL,32425.0,,,10/30/16,10/30/16,10:00  - 04:00,18:00 - 04:00,279,"201 N. Oklahoma St., Suite 102, Bonifay, FL 32425",,10:00 AM-06:00 PM,,ho20514063,false,true,,,,poll81153422
Jackson County,Graceville City Hall,Graceville City Hall,5348 Cliff Street,,,Graceville,FL,32440.0,,www.jacksoncountysoe.org,10/30/16,10/30/16,10:00  - 05:00,18:00 - 05:00,280,"5348 Cliff Street, Graceville, FL 32440",,10:00 AM-06:00 PM,,ho17378181,false,true,,,,poll35789186
Jackson County,Sneads City Hall,Sneads City Hall,2028 Third Avenue,,,Sneads,FL,32460.0,,www.jacksoncountysoe.org,10/30/16,10/30/16,10:00  - 05:00,18:00 - 05:00,281,"2028 Third Avenue, Sneads, FL 32460",,10:00 AM-06:00 PM,,ho67937734,false,true,,,,poll55087006
Jackson County,Supervisor of Elections Office,Supervisor of Elections Office,2851 Jefferson Street,,,Marianna,FL,32448.0,,www.jacksoncountysoe.org,10/30/16,10/30/16,10:00  - 05:00,18:00 - 05:00,282,"2851 Jefferson Street, Marianna, FL 32448",,10:00 AM-06:00 PM,,ho24180743,false,true,,,,poll61124016
Dixie County,Supervisor of Elections Office,Supervisor of Elections Office,229 NE 351 HWY,Suite A,,Cross City,FL,32628.0,,,10/27/16,10/29/16,08:00  - 04:00,18:00 - 04:00,283,"229 NE 351 HWY, Cross City, FL 32628",Suite A,08:00 AM-06:00 PM,,ho30218364,false,true,,,,poll5971199
Gadsden County,Chattahoochee Library,Chattahoochee Library,300 Maple Street,,,Chattahoochee,FL,32324.0,,,10/29/16,10/29/16,08:00  - 04:00,18:00 - 04:00,284,"300 Maple Street, Chattahoochee, FL 32324",,08:00 AM-06:00 PM,,ho32243416,false,true,,,,poll78233753
Gadsden County,Havana Library,Havana Library,203 E. 5th Ave.,,,Havana,FL,32333.0,,,10/29/16,10/29/16,08:00  - 04:00,18:00 - 04:00,285,"203 E. 5th Ave., Havana, FL 32333",,08:00 AM-06:00 PM,,ho5955495,false,true,,,,poll68642300
Gadsden County,Midway City Hall,Midway City Hall,60 MLK Blvd.,,,Midway,FL,32343.0,,,10/29/16,10/29/16,08:00  - 04:00,18:00 - 04:00,286,"60 MLK Blvd., Midway, FL 32343",,08:00 AM-06:00 PM,,ho50557937,false,true,,,,poll43474277
Gadsden County,Supervisor of Elections Office,Supervisor of Elections Office,16 S. Madison Street,,,Quincy,FL,32351.0,,,10/29/16,10/29/16,08:00  - 04:00,18:00 - 04:00,287,"16 S. Madison Street, Quincy, FL 32351",,08:00 AM-06:00 PM,,ho99818159,false,true,,,,poll25444708
Gilchrist County,Gilchrist County Supervisor of Elections Office,Courthouse,112 South Main St Room 128,,,Trenton,FL,32693.0,,www.votegilchrist.com,10/29/16,10/29/16,8:00  - 04:00,18:00 - 04:00,288,"112 South Main St Room 128, Trenton, FL 32693",,08:00 AM-06:00 PM,,ho95119891,false,true,,,,poll84919693
Gulf County,Port St. Joe,SOE Office,401 Long Ave,,,Port St. Joe,FL,32456.0,,,10/29/16,10/29/16,8:00  - 04:00,17:00 - 04:00,289,"401 Long Ave, Port St. Joe, FL 32456",,08:00 AM-05:00 PM,,ho25779463,false,true,,,,poll34485295
Gulf County,Wewahitcka,Wewa Branch Library,314 N 2nd St,,,Wewahitchka,FL,32465.0,,,10/29/16,10/29/16,7:00  - 05:00,16:00 - 05:00,290,"314 N 2nd St, Wewahitchka, FL 32465",,07:00 AM-04:00 PM,,ho71295785,false,true,,,,poll58307997
Highlands County,Avon Park City Hall Council Chbers,Avon Park City Hall Council Chbers,123 E Pine St,,,Avon Park,FL,33825.0,,,10/29/16,10/29/16,08:30  - 04:00,18:00 - 04:00,291,"123 E Pine St, Avon Park, FL 33825",,08:30 AM-06:00 PM,,ho5617773,false,true,,,,poll1794822
Highlands County,Kenilworth Operations Center,Kenilworth Operations Center,4500 Kenilworth Blvd,,,Sebring,FL,33870.0,,,10/29/16,10/29/16,08:30  - 04:00,18:00 - 04:00,292,"4500 Kenilworth Blvd, Sebring, FL 33870",,08:30 AM-06:00 PM,,ho88165925,false,true,,,,poll33278917
Highlands County,Lake Placid Town Hall Council Chbers,Lake Placid Town Hall Council Chbers,311 W Interlake Blvd,,,Lake Placid,FL,33852.0,,,10/29/16,10/29/16,08:30  - 04:00,18:00 - 04:00,293,"311 W Interlake Blvd, Lake Placid, FL 33852",,08:30 AM-06:00 PM,,ho30207222,false,true,,,,poll37621139
Holmes County,Supervisor of Elections Office,Holmes County Courthouse,"201 N. Oklahoma St., Suite 102",,,Bonifay,FL,32425.0,,,10/24/16,10/29/16,07:00  - 04:00,19:00 - 04:00,294,"201 N. Oklahoma St., Suite 102, Bonifay, FL 32425",,07:00 AM-07:00 PM,,ho20514063,false,true,,,,poll81153422
Jackson County,Graceville City Hall,Graceville City Hall,5348 Cliff Street,,,Graceville,FL,32440.0,,www.jacksoncountysoe.org,10/24/16,10/29/16,08:00  - 05:00,18:00 - 05:00,295,"5348 Cliff Street, Graceville, FL 32440",,08:00 AM-06:00 PM,,ho17378181,false,true,,,,poll35789186
Jackson County,Sneads City Hall,Sneads City Hall,2028 Third Avenue,,,Sneads,FL,32460.0,,www.jacksoncountysoe.org,10/24/16,10/29/16,08:00  - 05:00,18:00 - 05:00,296,"2028 Third Avenue, Sneads, FL 32460",,08:00 AM-06:00 PM,,ho67937734,false,true,,,,poll55087006
Jackson County,Supervisor of Elections Office,Supervisor of Elections Office,2851 Jefferson Street,,,Marianna,FL,32448.0,,www.jacksoncountysoe.org,10/24/16,10/29/16,08:00  - 05:00,18:00 - 05:00,297,"2851 Jefferson Street, Marianna, FL 32448",,08:00 AM-06:00 PM,,ho24180743,false,true,,,,poll61124016
Brevard County,Canova Beach,Canova Beach Park Community Center,2289 A1A,,,Indian Harbour Beach,FL,32937.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,298,"2289 A1A, Indian Harbour Beach, FL 32937",,08:00 AM-06:00 PM,,ho95988246,false,true,,,,poll39806983
Brevard County,Central Reference Library,Central Reference Library,308 Forrest Ave,,,Cocoa,FL,32922.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,299,"308 Forrest Ave, Cocoa, FL 32922",,08:00 AM-06:00 PM,,ho94175109,false,true,,,,poll97061409
Brevard County,Kiwanis Park,Kiwanis Island Park Pavilion Carlton Room ,951 Kiwanis Island Park RD ,,,Merritt Island,FL,32952.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,300,"951 Kiwanis Island Park RD, Merritt Island, FL 32952",,08:00 AM-06:00 PM,,ho30193702,false,true,,,,poll83427922
Brevard County,Max K. Rodes Park,Max K. Rodes Park Community Center ,3410 Flanagan Ave ,,,West Melbourne,FL,32904.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,301,"3410 Flanagan Ave, West Melbourne, FL 32904",,08:00 AM-06:00 PM,,ho96031018,false,true,,,,poll43273912
Brevard County,Palm Bay Community Center,Palm Bay (Tony Rosa) Community Center,1502 Port Malabar RD NE,,,Palm Bay,FL,32905.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,302,"1502 Port Malabar RD NE, Palm Bay, FL 32905",,08:00 AM-06:00 PM,,ho77105210,false,true,,,,poll45599144
Brevard County,Palm Bay Elections Office,Palm Bay Elections Office,450 Cogan Dr SE,,,Palm Bay,FL,32909.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,303,"450 Cogan Dr SE, Palm Bay, FL 32909",,08:00 AM-06:00 PM,,ho3402661,false,true,,,,poll42409803
Brevard County,Space Coast Association of Realtors,Space Coast Association of Realtors,1450 Sarno RD ,,,Melbourne,FL,32935.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,304,"1450 Sarno RD, Melbourne, FL 32935",,08:00 AM-06:00 PM,,ho57677476,false,true,,,,poll87283926
Brevard County,Titusville Elections Office ,Titusville Elections Office ,400 South St ,,,Titusville,FL,32780.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,305,"400 South St, Titusville, FL 32780",,08:00 AM-06:00 PM,,ho9715772,false,true,,,,poll53784459
Brevard County,Viera Regional Park,Viera Regional Community Center ,2300 Judge Fran Jieson Way ,,,Viera,FL,32940.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,306,"2300 Judge Fran Jieson Way, Viera, FL 32940",,08:00 AM-06:00 PM,,ho19520194,false,true,,,,poll95138044
Brevard County,Wickh Park,Wickh Park Community Center,2815 Leisure Way ,,,Melbourne,FL,32935.0,,,10/24/16,10/28/16,08:00  - 04:00,18:00 - 04:00,307,"2815 Leisure Way, Melbourne, FL 32935",,08:00 AM-06:00 PM,,ho72096154,false,true,,,,poll69531272
DeSoto County,Supervisor of Elections office,County Administration Building,201 E. Oak Street,Room 104,,Arcadia,FL,34266.0,,www.votedesoto.com,10/24/16,10/28/16,8:00  - 04:00,16:30 - 04:00,308,"201 E. Oak Street, Arcadia, FL 34266",Room 104,08:00 AM-04:30 PM,,ho81222739,false,true,,,,poll85362379
Gadsden County,Chattahoochee Library,Chattahoochee Library,300 Maple Street,,,Chattahoochee,FL,32324.0,,,10/24/16,10/28/16,08:00  - 04:00,19:00 - 04:00,309,"300 Maple Street, Chattahoochee, FL 32324",,08:00 AM-07:00 PM,,ho32243416,false,true,,,,poll78233753
Gadsden County,Havana Library,Havana Library,203 E. 5th Ave.,,,Havana,FL,32333.0,,,10/24/16,10/28/16,08:00  - 04:00,19:00 - 04:00,310,"203 E. 5th Ave., Havana, FL 32333",,08:00 AM-07:00 PM,,ho5955495,false,true,,,,poll68642300
Gadsden County,Midway City Hall,Midway City Hall,60 MLK Blvd.,,,Midway,FL,32343.0,,,10/24/16,10/28/16,08:00  - 04:00,19:00 - 04:00,311,"60 MLK Blvd., Midway, FL 32343",,08:00 AM-07:00 PM,,ho50557937,false,true,,,,poll43474277
Gadsden County,Supervisor of Elections Office,Supervisor of Elections Office,16 S. Madison Street,,,Quincy,FL,32351.0,,,10/24/16,10/28/16,08:00  - 04:00,19:00 - 04:00,312,"16 S. Madison Street, Quincy, FL 32351",,08:00 AM-07:00 PM,,ho99818159,false,true,,,,poll25444708
Hendry County,Clewiston Election Office,Hendry County Government Complex,1100 S. Olympia St.,,In the se building as the Driver`s License Office,Clewiston,FL,33440.0,,http://hendryelections.org,10/24/16,10/28/16,07:00  - 04:00,19:00 - 04:00,313,"1100 S. Olympia St., Clewiston, FL 33440",In the se building as the Driver`s License Office,07:00 AM-07:00 PM,,ho74541436,false,true,,,,poll17200307
Hendry County,LaBelle Election Office,Courthouse Complex,25 E. Hickpochee Ave.,,1st Floor,LaBelle,FL,33935.0,corner of Hickpochee and Bridge St,http://hendryelections.org,10/24/16,10/28/16,07:00  - 04:00,19:00 - 04:00,314,"25 E. Hickpochee Ave., LaBelle, FL 33935",1st Floor corner of Hickpochee and Bridge St,07:00 AM-07:00 PM,,ho72262779,false,true,,,,poll1717524
Marion County,Belleview,Belleview Public Library,13145 SE HWY 484,,,Belleview,FL,34420.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,315,"13145 SE HWY 484, Belleview, FL 34420",,08:00 AM-06:00 PM,,ho7246458,false,true,,,,poll43250170
Marion County,Deputy Litz Building,Deputy Brian Litz Building,9048 SW HWY 200,,,Ocala,FL,34481.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,316,"9048 SW HWY 200, Ocala, FL 34481",,08:00 AM-06:00 PM,,ho8461516,false,true,,,,poll51147333
Marion County,Dunnellon,Dunnellon Public Library,20351 Robinson Road,,,Dunnellon,FL,34431.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,317,"20351 Robinson Road, Dunnellon, FL 34431",,08:00 AM-06:00 PM,,ho50933146,false,true,,,,poll91795567
Marion County,Election Center,Marion County Election Center,981 NE 16th Street,,,Ocala,FL,34470.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,318,"981 NE 16th Street, Ocala, FL 34470",,08:00 AM-06:00 PM,,ho17671900,false,true,,,,poll70364657
Marion County,Forest,Forest Public Library,905 S HWY 314A,,,Ocklawaha,FL,32179.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,319,"905 S HWY 314A, Ocklawaha, FL 32179",,08:00 AM-06:00 PM,,ho68385273,false,true,,,,poll39988046
Marion County,Freedom,Freedom Public Library,5870 SW 95th Street,,,Ocala,FL,34476.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,320,"5870 SW 95th Street, Ocala, FL 34476",,08:00 AM-06:00 PM,,ho43215248,false,true,,,,poll30938109
Marion County,Reddick,Reddick Community Center,4345 NW 152nd Street,,,Reddick,FL,32686.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,321,"4345 NW 152nd Street, Reddick, FL 32686",,08:00 AM-06:00 PM,,ho54675129,false,true,,,,poll86096005
Marion County,Shores,Silver Springs Shores Community Center,590 Silver Road,,,Ocala,FL,34472.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,322,"590 Silver Road, Ocala, FL 34472",,08:00 AM-06:00 PM,,ho99118362,false,true,,,,poll31977231
Marion County,Villages,The Villages Mulberry Center,8445 SE 165th Mulberry Lane,,,The Villages,FL,32162.0,,www.VoteMarion.com,10/24/16,11/5/16,8:00  - 04:00,18:00 - 04:00,323,"8445 SE 165th Mulberry Lane, The Villages, FL 32162",,08:00 AM-06:00 PM,,ho98425927,false,true,,,,poll35377146
Martin County,County Line Civic Center,County Line Civic Center,18530 SE County Line Rd,,,Tequesta,FL,33469.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,324,"18530 SE County Line Rd, Tequesta, FL 33469",,08:00 AM-05:00 PM,,ho24512997,false,true,,,,poll57221727
Martin County,Elections Center,Elections Center,"135 SE Martin Luther King, Jr. Blvd",,,Stuart,FL,34994.0,,MartinVotes.com,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,325,"135 SE Martin Luther King, Jr. Blvd, Stuart, FL 34994",,08:00 AM-05:00 PM,,ho61751933,false,true,,,,poll14204044
Martin County,Elisabeth Lahti Library,Elisabeth Lahti Library,15200 SW Ads Ave,,,Indiantown,FL,34956.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,326,"15200 SW Ads Ave, Indiantown, FL 34956",,08:00 AM-05:00 PM,,ho12475166,false,true,,,,poll92737452
Martin County,Hobe Sound Library,Hobe Sound Library,10595 SE Federal Hwy,,,Hobe Sound,FL,33455.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,327,"10595 SE Federal Hwy, Hobe Sound, FL 33455",,08:00 AM-05:00 PM,,ho22024903,false,true,,,,poll60144066
Martin County,Hoke Library,Hoke Library,1150 NE Jack Willis Way,,,Jensen Beach,FL,34957.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,328,"1150 NE Jack Willis Way, Jensen Beach, FL 34957",,08:00 AM-05:00 PM,,ho4801600,false,true,,,,poll23764776
Martin County,Peter & Julie Cummings Library,Peter & Jule Cummings Library,2551 SW Matheson Ave,,,Palm City,FL,34990.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,329,"2551 SW Matheson Ave, Palm City, FL 34990",,08:00 AM-05:00 PM,,ho59930019,false,true,,,,poll77663589
Martin County,Robert Morgade Library,Robert Morgade Library,5851 SE Community Dr,,,Stuart,FL,34997.0,,,10/24/16,11/5/16,08:00  - 04:00,17:00 - 04:00,330,"5851 SE Community Dr, Stuart, FL 34997",,08:00 AM-05:00 PM,,ho58080675,false,true,,,,poll37782787
Miami-Dade County,Adrienne Arsht Center ,Adrienne Arsht Center ,1300 Biscayne Blvd,,,Mii,FL,33132.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,331,"1300 Biscayne Blvd, Mii, FL 33132",,07:00 AM-07:00 PM,,ho43125156,false,true,,,,poll78472100
Miami-Dade County,Adrienne Arsht Center ,Adrienne Arsht Center ,1300 Biscayne Blvd,,,Mii,FL,33132.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,332,"1300 Biscayne Blvd, Mii, FL 33132",,07:00 AM-07:00 PM,,ho43125156,false,true,,,,poll78472100
Miami-Dade County,Arcola Lakes Branch Library ,Arcola Lakes Branch Library ,8240 NW 7TH  Avenue,,,Mii,FL,33150.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,333,"8240 NW 7TH  Avenue, Mii, FL 33150",,07:00 AM-07:00 PM,,ho90306678,false,true,,,,poll34510262
Miami-Dade County,Arcola Lakes Branch Library ,Arcola Lakes Branch Library ,8240 NW 7TH  Avenue,,,Mii,FL,33150.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,334,"8240 NW 7TH  Avenue, Mii, FL 33150",,07:00 AM-07:00 PM,,ho90306678,false,true,,,,poll34510262
Miami-Dade County,Betty T. Ferguson,Betty T. Ferguson,3000 NW 199TH St,,,Mii Gardens,FL,33056.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,335,"3000 NW 199TH St, Mii Gardens, FL 33056",,07:00 AM-07:00 PM,,ho63797699,false,true,,,,poll73847892
Miami-Dade County,Betty T. Ferguson,Betty T. Ferguson,3000 NW 199TH St,,,Mii Gardens,FL,33056.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,336,"3000 NW 199TH St, Mii Gardens, FL 33056",,07:00 AM-07:00 PM,,ho63797699,false,true,,,,poll73847892
Miami-Dade County,Carrie P. Meek Senior & Cultural Center,Carrie P. Meek Senior & Cultural Center,1350 NW 50TH Street,,,Mii,FL,33142.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,337,"1350 NW 50TH Street, Mii, FL 33142",,07:00 AM-07:00 PM,,ho56264362,false,true,,,,poll62322614
Miami-Dade County,Carrie P. Meek Senior & Cultural Center,Carrie P. Meek Senior & Cultural Center,1350 NW 50TH Street,,,Mii,FL,33142.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,338,"1350 NW 50TH Street, Mii, FL 33142",,07:00 AM-07:00 PM,,ho56264362,false,true,,,,poll62322614
Miami-Dade County,Coral Gables Branch Library,Coral Gables Branch Library,3443 Segovia Street,,,Coral Gables,FL,33134.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,339,"3443 Segovia Street, Coral Gables, FL 33134",,07:00 AM-07:00 PM,,ho48386157,false,true,,,,poll40268478
Miami-Dade County,Coral Gables Branch Library,Coral Gables Branch Library,3443 Segovia Street,,,Coral Gables,FL,33134.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,340,"3443 Segovia Street, Coral Gables, FL 33134",,07:00 AM-07:00 PM,,ho48386157,false,true,,,,poll40268478
Miami-Dade County,Coral Reef Branch Library,Coral Reef Branch Library,9211 SW 152nd Street,,,Mii,FL,33157.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,341,"9211 SW 152nd Street, Mii, FL 33157",,07:00 AM-07:00 PM,,ho29371444,false,true,,,,poll1065940
Miami-Dade County,Coral Reef Branch Library,Coral Reef Branch Library,9211 SW 152nd Street,,,Mii,FL,33157.0,,http://www.miidade.gov/elections/voter-registration.asp,11/6/16,11/6/16,07:00  - 05:00,19:00 - 05:00,342,"9211 SW 152nd Street, Mii, FL 33157",,07:00 AM-07:00 PM,,ho29371444,false,true,,,,poll1065940
Miami-Dade County,Elections Department - Main Office,Elections Department - Main Office,2700 NW 87th Avenue ,,,Doral,FL,33172.0,,http://www.miidade.gov/elections/voter-registration.asp,10/24/16,11/5/16,07:00  - 04:00,19:00 - 04:00,343,"2700 NW 87th Avenue, Doral, FL 33172",,07:00 AM-07:00 PM,,ho1725177,false,true,,,,poll16859441
