office_name,ocd_division,description,homepage,phone,email,street,dirs,city,state,zip,start_time,end_time,appt_one,appt_two,subject_to_change,start_date,end_date,ev_or_aip,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,218,"808 Rollin Ave SW, Cooperstown, ND 58425",,08:00 AM - 12:00 PM,,ho50501877,false,true,,,,poll98157333
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,219,"808 Rollin Ave SW, Cooperstown, ND 58425",,01:00 PM - 04:30 PM,,ho50501877,false,true,,,,poll98157333
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,220,"808 Rollin Ave SW, Cooperstown, ND 58425",,08:00 AM - 12:00 PM,,ho50501877,false,true,,,,poll98157333
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,221,"808 Rollin Ave SW, Cooperstown, ND 58425",,01:00 PM - 04:30 PM,,ho50501877,false,true,,,,poll98157333
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,222,"808 Rollin Ave SW, Cooperstown, ND 58425",,08:00 AM - 12:00 PM,,ho50501877,false,true,,,,poll98157333
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,223,"808 Rollin Ave SW, Cooperstown, ND 58425",,01:00 PM - 04:30 PM,,ho50501877,false,true,,,,poll98157333
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,224,"808 Rollin Ave SW, Cooperstown, ND 58425",,08:00 AM - 12:00 PM,,ho50501877,false,true,,,,poll98157333
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,225,"808 Rollin Ave SW, Cooperstown, ND 58425",,01:00 PM - 04:30 PM,,ho50501877,false,true,,,,poll98157333
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,08:00:00 - 06:00,12:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,226,"808 Rollin Ave SW, Cooperstown, ND 58425",,08:00 AM - 12:00 PM,,ho50501877,false,true,,,,poll98157333
Griggs County,ocd-division/country:us/state:nd/county:griggs,Griggs County ND,,(701) 797-3117,samantha.quast@griggscountynd.gov,808 Rollin Ave SW,,Cooperstown,ND,58425,13:00:00 - 06:00,16:30:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,227,"808 Rollin Ave SW, Cooperstown, ND 58425",,01:00 PM - 04:30 PM,,ho50501877,false,true,,,,poll98157333
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,9/29/16,9/29/16,AIP,228,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,False,False,False,9/29/16,9/29/16,AIP,229,"336 Pacific Avenue, Mott, ND 58646",,12:45 PM - 04:30 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,9/30/16,9/30/16,AIP,230,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,10/3/16,10/6/16,AIP,231,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,False,False,False,10/3/16,10/6/16,AIP,232,"336 Pacific Avenue, Mott, ND 58646",,12:45 PM - 04:30 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,10/7/16,10/7/16,AIP,233,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,10/10/16,10/13/16,AIP,234,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,False,False,False,10/10/16,10/13/16,AIP,235,"336 Pacific Avenue, Mott, ND 58646",,12:45 PM - 04:30 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,10/14/16,10/14/16,AIP,236,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,10/17/16,10/20/16,AIP,237,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,False,False,False,10/17/16,10/20/16,AIP,238,"336 Pacific Avenue, Mott, ND 58646",,12:45 PM - 04:30 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,10/21/16,10/21/16,AIP,239,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,10/24/16,10/27/16,AIP,240,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,False,False,False,10/24/16,10/27/16,AIP,241,"336 Pacific Avenue, Mott, ND 58646",,12:45 PM - 04:30 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,10/28/16,10/28/16,AIP,242,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,10/31/16,11/3/16,AIP,243,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 06:00,16:30:00 - 06:00,False,False,False,10/31/16,11/3/16,AIP,244,"336 Pacific Avenue, Mott, ND 58646",,12:45 PM - 04:30 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 06:00,12:00:00 - 06:00,False,False,False,11/4/16,11/4/16,AIP,245,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,07:30:00 - 07:00,12:00:00 - 07:00,False,False,False,11/7/16,11/7/16,AIP,246,"336 Pacific Avenue, Mott, ND 58646",,07:30 AM - 12:00 PM,,ho47181560,false,true,,,,poll77155922
Hettinger County,ocd-division/country:us/state:nd/county:hettlinger,Hettinger County ND,,(701) 824-2515,jerschmidt@nd.gov,336 Pacific Avenue,,Mott,ND,58646,12:45:00 - 07:00,16:30:00 - 07:00,False,False,False,11/7/16,11/7/16,AIP,247,"336 Pacific Avenue, Mott, ND 58646",,12:45 PM - 04:30 PM,,ho47181560,false,true,,,,poll77155922
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,248,"120 Broadway E,, Steele, ND 58482",,09:00 AM - 12:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,249,"120 Broadway E,, Steele, ND 58482",,01:00 PM - 05:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,250,"120 Broadway E,, Steele, ND 58482",,09:00 AM - 12:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,251,"120 Broadway E,, Steele, ND 58482",,01:00 PM - 05:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,252,"120 Broadway E,, Steele, ND 58482",,09:00 AM - 12:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,253,"120 Broadway E,, Steele, ND 58482",,01:00 PM - 05:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,254,"120 Broadway E,, Steele, ND 58482",,09:00 AM - 12:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,255,"120 Broadway E,, Steele, ND 58482",,01:00 PM - 05:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,256,"120 Broadway E,, Steele, ND 58482",,09:00 AM - 12:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,257,"120 Broadway E,, Steele, ND 58482",,01:00 PM - 05:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 05:00,12:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,258,"120 Broadway E,, Steele, ND 58482",,09:00 AM - 12:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 05:00,17:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,259,"120 Broadway E,, Steele, ND 58482",,01:00 PM - 05:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,09:00:00 - 06:00,12:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,260,"120 Broadway E,, Steele, ND 58482",,09:00 AM - 12:00 PM,,ho50157949,false,true,,,,poll72170017
Kidder County,ocd-division/country:us/state:nd/county:kidder,Kidder County ND,,"(701) 475-2632, ext. 9218",jschoenhard@nd.gov,"120 Broadway E,",,Steele,ND,58482,13:00:00 - 06:00,17:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,261,"120 Broadway E,, Steele, ND 58482",,01:00 PM - 05:00 PM,,ho50157949,false,true,,,,poll72170017
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,262,"202 4th Ave NE, LaMoure, ND 58458",,08:30 AM - 12:00 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,263,"202 4th Ave NE, LaMoure, ND 58458",,01:00 PM - 04:30 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,264,"202 4th Ave NE, LaMoure, ND 58458",,08:30 AM - 12:00 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,265,"202 4th Ave NE, LaMoure, ND 58458",,01:00 PM - 04:30 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,266,"202 4th Ave NE, LaMoure, ND 58458",,08:30 AM - 12:00 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,267,"202 4th Ave NE, LaMoure, ND 58458",,01:00 PM - 04:30 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,268,"202 4th Ave NE, LaMoure, ND 58458",,08:30 AM - 12:00 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,269,"202 4th Ave NE, LaMoure, ND 58458",,01:00 PM - 04:30 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,270,"202 4th Ave NE, LaMoure, ND 58458",,08:30 AM - 12:00 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,271,"202 4th Ave NE, LaMoure, ND 58458",,01:00 PM - 04:30 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,272,"202 4th Ave NE, LaMoure, ND 58458",,08:30 AM - 12:00 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,273,"202 4th Ave NE, LaMoure, ND 58458",,01:00 PM - 04:30 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,08:30:00 - 06:00,12:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,274,"202 4th Ave NE, LaMoure, ND 58458",,08:30 AM - 12:00 PM,,ho66869321,false,true,,,,poll55155660
Lamoure County,ocd-division/country:us/state:nd/county:lamoure,Lamoure County ND,,"(701) 883-5301, ext. 6046",marlene.white@co.lamoure.nd.us,202 4th Ave NE,,LaMoure,ND,58458,13:00:00 - 06:00,16:30:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,275,"202 4th Ave NE, LaMoure, ND 58458",,01:00 PM - 04:30 PM,,ho66869321,false,true,,,,poll55155660
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,276,"301 Broadway, Napoleon, ND 58561",,08:30 AM - 12:00 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,9/29/16,9/30/16,AIP,277,"301 Broadway, Napoleon, ND 58561",,01:00 PM - 04:30 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,278,"301 Broadway, Napoleon, ND 58561",,08:30 AM - 12:00 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/3/16,10/7/16,AIP,279,"301 Broadway, Napoleon, ND 58561",,01:00 PM - 04:30 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,280,"301 Broadway, Napoleon, ND 58561",,08:30 AM - 12:00 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/10/16,10/14/16,AIP,281,"301 Broadway, Napoleon, ND 58561",,01:00 PM - 04:30 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,282,"301 Broadway, Napoleon, ND 58561",,08:30 AM - 12:00 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/17/16,10/21/16,AIP,283,"301 Broadway, Napoleon, ND 58561",,01:00 PM - 04:30 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,284,"301 Broadway, Napoleon, ND 58561",,08:30 AM - 12:00 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/24/16,10/28/16,AIP,285,"301 Broadway, Napoleon, ND 58561",,01:00 PM - 04:30 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 05:00,12:00:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,286,"301 Broadway, Napoleon, ND 58561",,08:30 AM - 12:00 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 05:00,16:30:00 - 05:00,False,False,False,10/31/16,11/4/16,AIP,287,"301 Broadway, Napoleon, ND 58561",,01:00 PM - 04:30 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,08:30:00 - 06:00,12:00:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,288,"301 Broadway, Napoleon, ND 58561",,08:30 AM - 12:00 PM,,ho15835314,false,true,,,,poll57321118
Logan County,ocd-division/country:us/state:nd/county:logan,Logan County ND,,(701) 754-2425,bkfischer@nd.gov,301 Broadway,,Napoleon,ND,58561-7010,13:00:00 - 06:00,16:30:00 - 06:00,False,False,False,11/7/16,11/7/16,AIP,289,"301 Broadway, Napoleon, ND 58561",,01:00 PM - 04:30 PM,,ho15835314,false,true,,,,poll57321118
