county,ocd_division,homepage_url,phone,email,loc_name,street,dirs,city,state,zip_code,start_time,end_time,start_date,end_date,notes,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1770 N McCulloch Blvd, Room A,Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10/24/16,10/28/16,,189,"1770 N McCulloch Blvd, Lake Havasu City, AZ 86403", Room A,09:00 AM-04:00 PM,,ho60886990,false,AZ,,,,poll42938128
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1770 N McCulloch Blvd, Room A,Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,10/31/16,10/31/16,,190,"1770 N McCulloch Blvd, Lake Havasu City, AZ 86403", Room A,09:00 AM-04:00 PM,,ho60886990,false,AZ,,,,poll42938128
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1770 N McCulloch Blvd, Room A,Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,11/2/16,11/2/16,,191,"1770 N McCulloch Blvd, Lake Havasu City, AZ 86403", Room A,09:00 AM-04:00 PM,,ho60886990,false,AZ,,,,poll42938128
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1770 N McCulloch Blvd, Room A,Lake Havasu City,AZ,86403,9:00:00 - 07:00,16:00:00 - 07:00,11/4/16,11/4/16,,192,"1770 N McCulloch Blvd, Lake Havasu City, AZ 86403", Room A,09:00 AM-04:00 PM,,ho60886990,false,AZ,,,,poll42938128
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1770 N McCulloch Blvd, Room A,Lake Havasu City,AZ,86403,9:00:00 - 07:00,19:00:00 - 07:00,11/1/16,11/1/16,,193,"1770 N McCulloch Blvd, Lake Havasu City, AZ 86403", Room A,09:00 AM-07:00 PM,,ho60886990,false,AZ,,,,poll42938128
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1770 N McCulloch Blvd, Room A,Lake Havasu City,AZ,86403,9:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/3/16,,194,"1770 N McCulloch Blvd, Lake Havasu City, AZ 86403", Room A,09:00 AM-07:00 PM,,ho60886990,false,AZ,,,,poll42938128
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1770 N McCulloch Blvd, Room A,Lake Havasu City,AZ,86403,10:00:00 - 07:00,15:00:00 - 07:00,10/29/16,10/29/16,,195,"1770 N McCulloch Blvd, Lake Havasu City, AZ 86403", Room A,10:00 AM-03:00 PM,,ho60886990,false,AZ,,,,poll42938128
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1170 E Hancock Rd,,Bullhead City,AZ,86442,9:00:00 - 07:00,14:00:00 - 07:00,10/12/16,10/14/16,,196,"1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-02:00 PM,,ho32525650,false,AZ,,,,poll59091996
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1170 E Hancock Rd,,Bullhead City,AZ,86442,9:00:00 - 07:00,14:00:00 - 07:00,10/17/16,10/21/16,,197,"1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-02:00 PM,,ho32525650,false,AZ,,,,poll59091996
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1170 E Hancock Rd,,Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,10/24/16,10/28/16,,198,"1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-04:00 PM,,ho32525650,false,AZ,,,,poll59091996
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1170 E Hancock Rd,,Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,10/31/16,10/31/16,,199,"1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-04:00 PM,,ho32525650,false,AZ,,,,poll59091996
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1170 E Hancock Rd,,Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,11/2/16,11/2/16,,200,"1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-04:00 PM,,ho32525650,false,AZ,,,,poll59091996
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1170 E Hancock Rd,,Bullhead City,AZ,86442,9:00:00 - 07:00,16:00:00 - 07:00,11/4/16,11/4/16,,201,"1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-04:00 PM,,ho32525650,false,AZ,,,,poll59091996
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1170 E Hancock Rd,,Bullhead City,AZ,86442,9:00:00 - 07:00,19:00:00 - 07:00,11/1/16,11/1/16,,202,"1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-07:00 PM,,ho32525650,false,AZ,,,,poll59091996
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1170 E Hancock Rd,,Bullhead City,AZ,86442,9:00:00 - 07:00,19:00:00 - 07:00,11/3/16,11/3/16,,203,"1170 E Hancock Rd, Bullhead City, AZ 86442",,09:00 AM-07:00 PM,,ho32525650,false,AZ,,,,poll59091996
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Mohave County Library, 1170 E Hancock Rd,,Bullhead City,AZ,86442,10:00:00 - 07:00,15:00:00 - 07:00,10/29/16,10/29/16,,204,"1170 E Hancock Rd, Bullhead City, AZ 86442",,10:00 AM-03:00 PM,,ho32525650,false,AZ,,,,poll59091996
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Kathryn Heidenreich Senior Center, 1776 Airway, Suite B,Kingman,AZ,86401,9:00:00 - 07:00,14:00:00 - 07:00,10/12/16,10/14/16,,205,"1776 Airway, Kingman, AZ 86401", Suite B,09:00 AM-02:00 PM,,ho68569338,false,AZ,,,,poll31115918
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Kathryn Heidenreich Senior Center, 1776 Airway, Suite B,Kingman,AZ,86401,9:00:00 - 07:00,14:00:00 - 07:00,10/17/16,10/21/16,,206,"1776 Airway, Kingman, AZ 86401", Suite B,09:00 AM-02:00 PM,,ho68569338,false,AZ,,,,poll31115918
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Kathryn Heidenreich Senior Center, 1776 Airway, Suite B,Kingman,AZ,86401,9:00:00 - 07:00,16:00:00 - 07:00,10/24/16,10/28/16,,207,"1776 Airway, Kingman, AZ 86401", Suite B,09:00 AM-04:00 PM,,ho68569338,false,AZ,,,,poll31115918
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Kathryn Heidenreich Senior Center, 1776 Airway, Suite B,Kingman,AZ,86401,9:00:00 - 07:00,16:00:00 - 07:00,10/31/16,11/4/16,,208,"1776 Airway, Kingman, AZ 86401", Suite B,09:00 AM-04:00 PM,,ho68569338,false,AZ,,,,poll31115918
Mohave County,ocd-division/country:us/state:az/county:mohave,http://www.co.mohave.az.us/ContentPage.aspx?id=129,"(928) 753-0733, opt. 2",elections@mohavecounty.us,Kathryn Heidenreich Senior Center, 1776 Airway, Suite B,Kingman,AZ,86401,10:00:00 - 07:00,15:00:00 - 07:00,10/29/16,10/29/16,,209,"1776 Airway, Kingman, AZ 86401", Suite B,10:00 AM-03:00 PM,,ho68569338,false,AZ,,,,poll31115918
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Recorder's Office,100 East Code Talkers Drive, South Hwy 77,Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,"Pinon Shopping Center (Bashas)        Wednesday October 12, 2016        10:00am-6:00pm MSTKayenta Shopping Center Area (Bashas)        Friday October 14, 2016        10:00am-6:00pm MSTWhiteriver - Social Services Building    (Lobby)        Wednesday October 19, 2016        11:00am-6:00pm MSTKayenta Shopping Center Area (Bashas)        Friday October 21, 2016        10:00am-6:00pm MSTDilkon Shopping Center (Bashas)        Wednesday October 26, 2016        11:00am-6:00pm MSTPolacca Circle M Store        Friday October 28, 2016        11:00am-6:00pm MSTShow Low Recorder's Office        Mon - Weds Oct 12, 2016 to Nov 4, 2016        8:00am - 5:00pm MSTHolbrook Recorder's Office        Mon - Fri Oct 12, 2016 to Nov 4, 2016        8:00am - 5:00pm MST ",210,"100 East Code Talkers Drive, Holbrook, AZ 86025", South Hwy 77,08:00 AM-05:00 PM,,ho76004956,false,AZ,,,,poll85971344
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Recorder's Office,100 East Code Talkers Drive, South Hwy 77,Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,211,"100 East Code Talkers Drive, Holbrook, AZ 86025", South Hwy 77,08:00 AM-05:00 PM,,ho76004956,false,AZ,,,,poll85971344
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Recorder's Office,100 East Code Talkers Drive, South Hwy 77,Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,212,"100 East Code Talkers Drive, Holbrook, AZ 86025", South Hwy 77,08:00 AM-05:00 PM,,ho76004956,false,AZ,,,,poll85971344
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Recorder's Office,100 East Code Talkers Drive, South Hwy 77,Holbrook,AZ,86025,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,213,"100 East Code Talkers Drive, Holbrook, AZ 86025", South Hwy 77,08:00 AM-05:00 PM,,ho76004956,false,AZ,,,,poll85971344
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Recorder's Office,180 N. 9th St.,,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/12/16,,214,"180 N. 9th St., Show Low, AZ 85901",,08:00 AM-05:00 PM,,ho20447930,false,AZ,,,,poll48331996
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Recorder's Office,180 N. 9th St.,,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/19/16,,215,"180 N. 9th St., Show Low, AZ 85901",,08:00 AM-05:00 PM,,ho20447930,false,AZ,,,,poll48331996
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Recorder's Office,180 N. 9th St.,,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/26/16,,216,"180 N. 9th St., Show Low, AZ 85901",,08:00 AM-05:00 PM,,ho20447930,false,AZ,,,,poll48331996
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Recorder's Office,180 N. 9th St.,,Show Low,AZ,85901,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/2/16,,217,"180 N. 9th St., Show Low, AZ 85901",,08:00 AM-05:00 PM,,ho20447930,false,AZ,,,,poll48331996
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Polacca Circle M Store, AZ-264,,Polacca,AZ,86042,11:00:00 - 07:00,18:00:00 - 07:00,10/28/16,10/28/16,,218,"AZ-264, Polacca, AZ 86042",,11:00 AM-06:00 PM,,ho12949700,false,AZ,,,,poll19397141
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Bashas Grocery Store, NEC NAVAJO RTE 15 ,,Dilkon,AZ,86047,11:00:00 - 07:00,18:00:00 - 07:00,10/26/16,10/26/16,,219,"NEC NAVAJO RTE 15, Dilkon, AZ 86047",,11:00 AM-06:00 PM,,ho56968552,false,AZ,,,,poll76794761
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Bashas Grocery Store, US-160,,Kayenta,AZ,86033,10:00:00 - 07:00,18:00:00 - 07:00,10/21/16,10/21/16,,220,"US-160, Kayenta, AZ 86033",,10:00 AM-06:00 PM,,ho54405104,false,AZ,,,,poll24468118
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Social Services Buoilding, 202 E Walnut,,Whiteriver,AZ,85941,11:00:00 - 07:00,18:00:00 - 07:00,10/19/16,10/19/16,,221,"202 E Walnut, Whiteriver, AZ 85941",,11:00 AM-06:00 PM,,ho49941948,false,AZ,,,,poll26194734
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Bashas Grocery Store, US-160,,Kayenta,AZ,86033,10:00:00 - 07:00,18:00:00 - 07:00,10/14/16,10/14/16,,222,"US-160, Kayenta, AZ 86033",,10:00 AM-06:00 PM,,ho54405104,false,AZ,,,,poll24468118
Navajo County,ocd-division/country:us/state:az/county:navajo,http://www.navajocountyaz.gov/Departments/Recorder,(928) 524-4191,laura.sanchez@co.navajo.az.us,Bashas Grocery Store,BIA Route 4 ,,Pinon,AZ,86510,10:00:00 - 07:00,18:00:00 - 07:00,10/12/16,10/12/16,,223,"BIA Route 4, Pinon, AZ 86510",,10:00 AM-06:00 PM,,ho19236074,false,AZ,,,,poll79397232
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,County Public Service Center, 240 North Stone Avenue, Recorderäó»s Main Office,Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,,224,"240 North Stone Avenue, Tucson, AZ 85701", Recorderäó»s Main Office,08:00 AM-05:00 PM,,ho74561839,false,AZ,,,,poll44535879
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,County Public Service Center, 240 North Stone Avenue, Recorderäó»s Main Office,Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,225,"240 North Stone Avenue, Tucson, AZ 85701", Recorderäó»s Main Office,08:00 AM-05:00 PM,,ho74561839,false,AZ,,,,poll44535879
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,County Public Service Center, 240 North Stone Avenue, Recorderäó»s Main Office,Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,226,"240 North Stone Avenue, Tucson, AZ 85701", Recorderäó»s Main Office,08:00 AM-05:00 PM,,ho74561839,false,AZ,,,,poll44535879
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,County Public Service Center, 240 North Stone Avenue, Recorderäó»s Main Office,Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,227,"240 North Stone Avenue, Tucson, AZ 85701", Recorderäó»s Main Office,08:00 AM-05:00 PM,,ho74561839,false,AZ,,,,poll44535879
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,County Public Service Center, 240 North Stone Avenue, Recorderäó»s Main Office,Tucson,AZ,85701,9:00:00 - 07:00,14:00:00 - 07:00,11/5/16,11/5/16,,228,"240 North Stone Avenue, Tucson, AZ 85701", Recorderäó»s Main Office,09:00 AM-02:00 PM,,ho74561839,false,AZ,,,,poll44535879
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,County Public Service Center, 240 North Stone Avenue, Recorderäó»s Main Office,Tucson,AZ,85701,8:00:00 - 07:00,17:00:00 - 07:00,11/7/16,11/7/16,,229,"240 North Stone Avenue, Tucson, AZ 85701", Recorderäó»s Main Office,08:00 AM-05:00 PM,,ho74561839,false,AZ,,,,poll44535879
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Recorderäó»s East Side Annex, 6920 East Broadway Boulevard,Suite D,Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,,230,"6920 East Broadway Boulevard, Tucson, AZ 85710",Suite D,08:00 AM-05:00 PM,,ho57841454,false,AZ,,,,poll28669241
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Recorderäó»s East Side Annex, 6920 East Broadway Boulevard,Suite D,Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,231,"6920 East Broadway Boulevard, Tucson, AZ 85710",Suite D,08:00 AM-05:00 PM,,ho57841454,false,AZ,,,,poll28669241
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Recorderäó»s East Side Annex, 6920 East Broadway Boulevard,Suite D,Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,232,"6920 East Broadway Boulevard, Tucson, AZ 85710",Suite D,08:00 AM-05:00 PM,,ho57841454,false,AZ,,,,poll28669241
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Recorderäó»s East Side Annex, 6920 East Broadway Boulevard,Suite D,Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,233,"6920 East Broadway Boulevard, Tucson, AZ 85710",Suite D,08:00 AM-05:00 PM,,ho57841454,false,AZ,,,,poll28669241
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Recorderäó»s East Side Annex, 6920 East Broadway Boulevard,Suite D,Tucson,AZ,85710,9:00:00 - 07:00,14:00:00 - 07:00,11/5/16,11/5/16,,234,"6920 East Broadway Boulevard, Tucson, AZ 85710",Suite D,09:00 AM-02:00 PM,,ho57841454,false,AZ,,,,poll28669241
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Recorderäó»s East Side Annex, 6920 East Broadway Boulevard,Suite D,Tucson,AZ,85710,8:00:00 - 07:00,17:00:00 - 07:00,11/7/16,11/7/16,,235,"6920 East Broadway Boulevard, Tucson, AZ 85710",Suite D,08:00 AM-05:00 PM,,ho57841454,false,AZ,,,,poll28669241
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Pima County Recorderäó»s Office Annex, 6550 South Country Club Rd,,Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10/12/16,10/14/16,,236,"6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho27678920,false,AZ,,,,poll4837456
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Pima County Recorderäó»s Office Annex, 6550 South Country Club Rd,,Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,237,"6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho27678920,false,AZ,,,,poll4837456
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Pima County Recorderäó»s Office Annex, 6550 South Country Club Rd,,Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,238,"6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho27678920,false,AZ,,,,poll4837456
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Pima County Recorderäó»s Office Annex, 6550 South Country Club Rd,,Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,239,"6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho27678920,false,AZ,,,,poll4837456
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Pima County Recorderäó»s Office Annex, 6550 South Country Club Rd,,Tucson,AZ,85756,9:00:00 - 07:00,14:00:00 - 07:00,11/5/16,11/5/16,,240,"6550 South Country Club Rd, Tucson, AZ 85756",,09:00 AM-02:00 PM,,ho27678920,false,AZ,,,,poll4837456
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Pima County Recorderäó»s Office Annex, 6550 South Country Club Rd,,Tucson,AZ,85756,8:00:00 - 07:00,17:00:00 - 07:00,11/7/16,11/7/16,,241,"6550 South Country Club Rd, Tucson, AZ 85756",,08:00 AM-05:00 PM,,ho27678920,false,AZ,,,,poll4837456
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Ascension Lutheran Church and School, 1220 W. Magee Road,,Tucson,AZ,85704,9:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,242,"1220 W. Magee Road, Tucson, AZ 85704",,09:00 AM-05:00 PM,,ho47218360,false,AZ,,,,poll39332923
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Ascension Lutheran Church and School, 1220 W. Magee Road,,Tucson,AZ,85704,9:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,243,"1220 W. Magee Road, Tucson, AZ 85704",,09:00 AM-05:00 PM,,ho47218360,false,AZ,,,,poll39332923
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Ascension Lutheran Church and School, 1220 W. Magee Road,,Tucson,AZ,85704,9:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,244,"1220 W. Magee Road, Tucson, AZ 85704",,09:00 AM-05:00 PM,,ho47218360,false,AZ,,,,poll39332923
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Sahuarita Town Hall, 375 West Sahuarita Center Way,,Sahuarita,AZ,85629,9:00:00 - 07:00,16:30:00 - 07:00,10/17/16,10/21/16,,245,"375 West Sahuarita Center Way, Sahuarita, AZ 85629",,09:00 AM-04:30 PM,,ho42008505,false,AZ,,,,poll28597582
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Sahuarita Town Hall, 375 West Sahuarita Center Way,,Sahuarita,AZ,85629,9:00:00 - 07:00,16:30:00 - 07:00,10/24/16,10/28/16,,246,"375 West Sahuarita Center Way, Sahuarita, AZ 85629",,09:00 AM-04:30 PM,,ho42008505,false,AZ,,,,poll28597582
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,Sahuarita Town Hall, 375 West Sahuarita Center Way,,Sahuarita,AZ,85629,9:00:00 - 07:00,16:30:00 - 07:00,10/31/16,11/4/16,,247,"375 West Sahuarita Center Way, Sahuarita, AZ 85629",,09:00 AM-04:30 PM,,ho42008505,false,AZ,,,,poll28597582
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,ASU Student Union,1303 E University Blvd,,Tucson,AZ,85721,9:00:00 - 07:00,17:00:00 - 07:00,10/17/16,10/21/16,,248,"1303 E University Blvd, Tucson, AZ 85721",,09:00 AM-05:00 PM,,ho54785765,false,AZ,,,,poll95176533
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,ASU Student Union,1303 E University Blvd,,Tucson,AZ,85721,9:00:00 - 07:00,17:00:00 - 07:00,10/24/16,10/28/16,,249,"1303 E University Blvd, Tucson, AZ 85721",,09:00 AM-05:00 PM,,ho54785765,false,AZ,,,,poll95176533
Pima County,ocd-division/country:us/state:az/county:pima,http://www.recorder.Pima.gov/,(520) 724-4330,recorder@recorder.pima.gov,ASU Student Union,1303 E University Blvd,,Tucson,AZ,85721,9:00:00 - 07:00,17:00:00 - 07:00,10/31/16,11/4/16,,250,"1303 E University Blvd, Tucson, AZ 85721",,09:00 AM-05:00 PM,,ho54785765,false,AZ,,,,poll95176533
