office-name	ocd-division	homepage-url	phone	name	address1	address 2	city	state	zip	start_time	end_time	start_date	end_date
Warren County	ocd-division/country:us/state:tn/county:warren	http://warrentnelections.com/	(931) 473-5834		201 Locust Street	 Suite 3	Maryville	TN	37804-5906	08:00:00 - 05:00	16:00:00 - 05:00	10-31-16	11-03-16
Warren County	ocd-division/country:us/state:tn/county:warren	http://warrentnelections.com/	(931) 473-5834		201 Locust Street	 Suite 3	Maryville	TN	37804	11:00:00 - 05:00	19:00:00 - 05:00	10-19-16	10-21-16
Warren County	ocd-division/country:us/state:tn/county:warren	http://warrentnelections.com/	(931) 473-5834		201 Locust Street	 Suite 3	Maryville	TN	37804	11:00:00 - 05:00	19:00:00 - 05:00	10-24-16	10-28-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Tennessee Department of Health	 219 Princeton Rd		Waverly	TN	37185-1547	08:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Tennessee Department of Health	 219 Princeton Rd		Waverly	TN	37185-1547	08:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Tennessee Department of Health	 219 Princeton Rd		Waverly	TN	37185-1547	08:00:00 - 05:00	16:00:00 - 05:00	10-31-16	11-03-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Tennessee Department of Health	 219 Princeton Rd		Gainesboro	TN	38562	08:00:00 - 05:00	12:00:00 - 05:00	10-19-16	10-19-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Tennessee Department of Health	 219 Princeton Rd		Gainesboro	TN	38562	08:00:00 - 05:00	15:00:00 - 05:00	10-20-16	10-21-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Gray Fire Dpt	 106 Gray Commons Circle		Madisonville	TN	37354-3110	08:30:00 - 05:00	17:00:00 - 05:00	10-31-16	11-03-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Gray Fire Dpt	 106 Gray Commons Circle		Sweetwater	TN	37874	09:00:00 - 05:00	17:00:00 - 05:00	10-19-16	10-21-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Gray Fire Dpt	 106 Gray Commons Circle		Tellicoe Plains	TN	37385	09:00:00 - 05:00	17:00:00 - 05:00	10-26-16	10-28-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Gray Fire Dpt	 106 Gray Commons Circle		Vonore	TN	37884	09:00:00 - 05:00	17:00:00 - 05:00	11-01-16	11-03-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Gray Fire Dpt	 106 Gray Commons Circle		Clarksville	TN	37040-3813	08:00:00 - 05:00	18:00:00 - 05:00	10-19-16	10-21-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Old Jonesborough Courthouse	 100 East Main Street		Byrdstown	TN	38549-2285	08:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Old Jonesborough Courthouse	 100 East Main Street		Byrdstown	TN	38549-2285	08:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Old Jonesborough Courthouse	 100 East Main Street		Byrdstown	TN	38549-2285	08:00:00 - 05:00	16:00:00 - 05:00	10-31-16	11-03-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Old Jonesborough Courthouse	 100 East Main Street		Benton	TN	37307-3603	09:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-21-16
Washington County	ocd-division/country:us/state:tn/county:washington	http://wcecoffice.com/	(423) 753-1688	Old Jonesborough Courthouse	 100 East Main Street		Benton	TN	37307-3603	09:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Wayne County	ocd-division/country:us/state:tn/county:wayne	http://waynecountytn.org/election/election%20commission.htm	(931) 722-3517	Courthouse	 100 Court Circle	 Room 201	Benton	TN	37307-3603	09:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Wayne County	ocd-division/country:us/state:tn/county:wayne	http://waynecountytn.org/election/election%20commission.htm	(931) 722-3517	Courthouse	 100 Court Circle	 Room 201	Benton	TN	37307-3603	09:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Wayne County	ocd-division/country:us/state:tn/county:wayne	http://waynecountytn.org/election/election%20commission.htm	(931) 722-3517	Courthouse	 100 Court Circle	 Room 201	Benton	TN	37307-3603	09:00:00 - 05:00	16:00:00 - 05:00	10-31-16	11-03-16
Wayne County	ocd-division/country:us/state:tn/county:wayne	http://waynecountytn.org/election/election%20commission.htm	(931) 722-3517	Courthouse	 100 Court Circle	 Room 201	Dovetown	TN	37326	09:00:00 - 05:00	17:00:00 - 05:00	10-21-16	10-22-16
Wayne County	ocd-division/country:us/state:tn/county:wayne	http://waynecountytn.org/election/election%20commission.htm	(931) 722-3517	Courthouse	 100 Court Circle	 Room 201	Dovetown	TN	37326	09:00:00 - 05:00	17:00:00 - 05:00	10-26-16	10-29-16
Weakley County	ocd-division/country:us/state:tn/county:weakley	http://www.weakleycountytn.gov/electioncommission.html	(731) 364-5564		135 South Poplar Street	 Suite A	Shelbyville	TN	37160-3952	08:00:00 - 05:00	17:00:00 - 05:00	10-24-16	10-26-16
Weakley County	ocd-division/country:us/state:tn/county:weakley	http://www.weakleycountytn.gov/electioncommission.html	(731) 364-5564		135 South Poplar Street	 Suite A	Shelbyville	TN	37160-3952	08:00:00 - 05:00	18:00:00 - 05:00	10-27-16	10-27-16
Weakley County	ocd-division/country:us/state:tn/county:weakley	http://www.weakleycountytn.gov/electioncommission.html	(731) 364-5564		135 South Poplar Street	 Suite A	Shelbyville	TN	37160-3952	07:00:00 - 05:00	17:00:00 - 05:00	10-28-16	10-28-16
Weakley County	ocd-division/country:us/state:tn/county:weakley	http://www.weakleycountytn.gov/electioncommission.html	(731) 364-5564		135 South Poplar Street	 Suite A	Shelbyville	TN	37160-3952	09:00:00 - 05:00	14:00:00 - 05:00	10-29-16	10-29-16
Weakley County	ocd-division/country:us/state:tn/county:weakley	http://www.weakleycountytn.gov/electioncommission.html	(731) 364-5564		135 South Poplar Street	 Suite A	Shelbyville	TN	37160-3952	08:00:00 - 05:00	18:00:00 - 05:00	10-31-16	11-03-16
Weakley County	ocd-division/country:us/state:tn/county:weakley	http://www.weakleycountytn.gov/electioncommission.html	(731) 364-5564		135 South Poplar Street	 Suite A	Camden	TN	38320-2044	08:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-21-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	08:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-19-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	10:00:00 - 05:00	18:00:00 - 05:00	10-20-16	10-20-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	08:00:00 - 05:00	16:00:00 - 05:00	10-21-16	10-21-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	09:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	08:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-24-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	10:00:00 - 05:00	18:00:00 - 05:00	10-25-16	10-25-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	08:00:00 - 05:00	16:00:00 - 05:00	10-26-16	10-26-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	10:00:00 - 05:00	18:00:00 - 05:00	10-27-16	10-27-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	08:00:00 - 05:00	16:00:00 - 05:00	10-28-16	10-28-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	09:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	08:00:00 - 05:00	16:00:00 - 05:00	10-31-16	10-31-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	10:00:00 - 05:00	18:00:00 - 05:00	11-01-16	11-01-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	08:00:00 - 05:00	16:00:00 - 05:00	11-02-16	11-02-16
White County	ocd-division/country:us/state:tn/county:white	www.whitecountytn.gov	(931) 836-3671	Courthouse	1 East Bockman Way	Room 215	Sparta	TN	38583	10:00:00 - 05:00	18:00:00 - 05:00	11-03-16	11-03-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Brentwood Library	 8109 Concord Road 		Tullahoma	TN	37388	09:00:00 - 05:00	16:30:00 - 05:00	10-19-16	10-21-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Brentwood Library	 8109 Concord Road 		Tullahoma	TN	37388	09:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Brentwood Library	 8109 Concord Road 		Tullahoma	TN	37388	09:00:00 - 05:00	16:30:00 - 05:00	10-24-16	10-28-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Brentwood Library	 8109 Concord Road 		Tullahoma	TN	37388	09:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Brentwood Library	 8109 Concord Road 		Tullahoma	TN	37388	09:00:00 - 05:00	16:30:00 - 05:00	10-31-16	11-02-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Nolensville Recreation Center	 7250 Nolensville Road 		Nashville	TN	37205	08:00:00 - 05:00	19:00:00 - 05:00	10-27-16	10-28-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Nolensville Recreation Center	 7250 Nolensville Road 		Nashville	TN	37205	08:00:00 - 05:00	16:30:00 - 05:00	10-29-16	10-29-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Nolensville Recreation Center	 7250 Nolensville Road 		Nashville	TN	37205	08:00:00 - 05:00	19:00:00 - 05:00	10-31-16	11-01-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Nolensville Recreation Center	 7250 Nolensville Road 		Nashville	TN	37205	08:00:00 - 05:00	16:30:00 - 05:00	11-02-16	11-02-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Nolensville Recreation Center	 7250 Nolensville Road 		Nashville	TN	37205	08:00:00 - 05:00	19:00:00 - 05:00	11-03-16	11-03-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Williamson County Ag Expo Center	 4215 Long Lane		Jamestown	TN	38556	09:00:00 - 05:00	16:00:00 - 05:00	10-24-16	10-28-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Williamson County Ag Expo Center	 4215 Long Lane		Jamestown	TN	38556	09:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Williamson County Ag Expo Center	 4215 Long Lane		Jamestown	TN	38556	09:00:00 - 05:00	16:00:00 - 05:00	10-31-16	11-03-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Williamson County Ag Expo Center	 4215 Long Lane		Winchester	TN	37398-1426	08:00:00 - 05:00	16:30:00 - 05:00	10-19-16	10-21-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Williamson County Ag Expo Center	 4215 Long Lane		Winchester	TN	37398-1426	08:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Longview Recreation Center	 2909 Commonwealth Drive 		Brownsville	TN	38012-2561	09:00:00 - 05:00	13:00:00 - 05:00	10-21-16	10-22-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Longview Recreation Center	 2909 Commonwealth Drive 		Brownsville	TN	38012-2561	09:00:00 - 05:00	13:00:00 - 05:00	10-24-16	10-24-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Longview Recreation Center	 2909 Commonwealth Drive 		Brownsville	TN	38012-2561	09:00:00 - 05:00	18:00:00 - 05:00	10-25-16	10-25-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Longview Recreation Center	 2909 Commonwealth Drive 		Brownsville	TN	38012-2561	09:00:00 - 05:00	13:00:00 - 05:00	10-26-16	10-26-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Longview Recreation Center	 2909 Commonwealth Drive 		Brownsville	TN	38012-2561	09:00:00 - 05:00	18:00:00 - 05:00	10-27-16	10-27-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Fairview Recreation Center	 2714 Fairview Boulevard 		Lexington	TN	38351-1838	08:30:00 - 05:00	16:00:00 - 05:00	10-24-16	10-24-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Fairview Recreation Center	 2714 Fairview Boulevard 		Lexington	TN	38351-1838	08:30:00 - 05:00	18:00:00 - 05:00	10-25-16	10-25-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Fairview Recreation Center	 2714 Fairview Boulevard 		Lexington	TN	38351-1838	08:30:00 - 05:00	16:00:00 - 05:00	10-26-16	10-26-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Fairview Recreation Center	 2714 Fairview Boulevard 		Lexington	TN	38351-1838	08:30:00 - 05:00	18:00:00 - 05:00	10-27-16	10-27-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Fairview Recreation Center	 2714 Fairview Boulevard 		Lexington	TN	38351-1838	08:30:00 - 05:00	16:00:00 - 05:00	10-28-16	10-28-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Factory at Franklin	 230 Franklin Road 		Paris	TN	38242	08:00:00 - 05:00	19:00:00 - 05:00	10-27-16	10-27-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Factory at Franklin	 230 Franklin Road 		Paris	TN	38242	08:00:00 - 05:00	16:30:00 - 05:00	10-28-16	10-28-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Factory at Franklin	 230 Franklin Road 		Paris	TN	38242	09:00:00 - 05:00	14:00:00 - 05:00	10-29-16	10-29-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Factory at Franklin	 230 Franklin Road 		Paris	TN	38242	08:00:00 - 05:00	16:30:00 - 05:00	10-31-16	11-03-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	The Factory at Franklin	 230 Franklin Road 		Centerville	TN	37033-1426	09:00:00 - 05:00	16:00:00 - 05:00	10-19-16	10-21-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Administrative Complex	 1320 West Main Street	 Suite 140	Loudon	TN	37774-1042	10:00:00 - 05:00 	18:00:00 - 05:00	10-19-16	10-21-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Administrative Complex	 1320 West Main Street	 Suite 140	Loudon	TN	37774-1042	09:00:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Administrative Complex	 1320 West Main Street	 Suite 140	Loudon	TN	37774-1042	10:00:00 - 05:00 	18:00:00 - 05:00	10-24-16	10-28-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Administrative Complex	 1320 West Main Street	 Suite 140	Loudon	TN	37774-1042	09:00:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Williamson County	ocd-division/country:us/state:tn/county:williamson	http://www.williamsoncounty-tn.gov/index.asp?nid=40	(615) 790-5711	Administrative Complex	 1320 West Main Street	 Suite 140	Loudon	TN	37774-1042	10:00:00 - 05:00 	18:00:00 - 05:00	10-31-16	11-03-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Gladeville Community Center	 95 McCreary Rd		Newport	TN	37821-3121	08:30:00 - 05:00	18:00:00 - 05:00	10-21-16	10-21-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Gladeville Community Center	 95 McCreary Rd		Newport	TN	37821-3121	08:30:00 - 05:00	12:00:00 - 05:00	10-22-16	10-22-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Gladeville Community Center	 95 McCreary Rd		Newport	TN	37821-3121	08:30:00 - 05:00	16:00:00 - 05:00	10-24-16	10-27-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Gladeville Community Center	 95 McCreary Rd		Newport	TN	37821-3121	08:30:00 - 05:00	18:00:00 - 05:00	10-28-16	10-28-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Gladeville Community Center	 95 McCreary Rd		Newport	TN	37821-3121	08:30:00 - 05:00	12:00:00 - 05:00	10-29-16	10-29-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Election Commission Office	 203 East Main Street		Mountain City	TN	37683-1870	08:00:00 - 05:00	18:00:00 - 05:00	10-31-16	10-31-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Election Commission Office	 203 East Main Street		Mountain City	TN	37683-1870	08:00:00 - 05:00	17:00:00 - 05:00	11-01-16	11-03-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Election Commission Office	 203 East Main Street		Knoxville	TN	37919	10:00:00 - 05:00	18:00:00 - 05:00	10-19-16	10-21-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Election Commission Office	 203 East Main Street		Knoxville	TN	37919	11:00:00 - 05:00	17:00:00 - 05:00	10-22-16	10-22-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216	Election Commission Office	 203 East Main Street		Knoxville	TN	37919	10:00:00 - 05:00	18:00:00 - 05:00	10-24-16	10-28-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		1075 Charlie Daniels Parkway 		Watertown	TN	37184	08:00:00 - 05:00	18:00:00 - 05:00	10-19-16	10-21-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		1075 Charlie Daniels Parkway 		Watertown	TN	37184	08:00:00 - 05:00	13:00:00 - 05:00	10-22-16	10-22-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		1075 Charlie Daniels Parkway 		Watertown	TN	37184	08:00:00 - 05:00	18:00:00 - 05:00	10-24-16	10-28-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		1075 Charlie Daniels Parkway 		Watertown	TN	37184	08:00:00 - 05:00	13:00:00 - 05:00	10-29-16	10-29-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		1075 Charlie Daniels Parkway 		Watertown	TN	37184	08:00:00 - 05:00	18:00:00 - 05:00	10-31-16	11-03-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		8630 Sparta Pike		Lebanon	TN	37090	08:00:00 - 05:00	18:00:00 - 05:00	10-19-16	10-21-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		8630 Sparta Pike		Lebanon	TN	37090	08:00:00 - 05:00	13:00:00 - 05:00	10-22-16	10-22-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		8630 Sparta Pike		Lebanon	TN	37090	08:00:00 - 05:00	18:00:00 - 05:00	10-24-16	10-28-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		8630 Sparta Pike		Lebanon	TN	37090	08:00:00 - 05:00	13:00:00 - 05:00	10-29-16	10-29-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		8630 Sparta Pike		Lebanon	TN	37090	08:00:00 - 05:00	18:00:00 - 05:00	10-31-16	11-03-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	17:00:00 - 05:00	10-19-16	10-19-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	18:00:00 - 05:00	10-20-16	10-21-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	13:00:00 - 05:00	10-22-16	10-22-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	18:00:00 - 05:00	10-24-16	10-25-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	17:00:00 - 05:00	10-26-16	10-26-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	18:00:00 - 05:00	10-27-16	10-28-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	13:00:00 - 05:00	10-29-16	10-29-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	18:00:00 - 05:00	10-31-16	11-01-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	17:00:00 - 05:00	11-02-16	11-02-16
Wilson County	ocd-division/country:us/state:tn/county:wilson	http://wilsonelections.com/	(615) 444-0216		6141 Saundersville Rd 		Mount Juliet	TN	37122	08:00:00 - 05:00	18:00:00 - 05:00	11-03-16	11-03-16
Shelby County	ocd-division/country:us/state:tn/county:shelby	http://www.shelbyvote.com/	(901) 222-1200	The Refuge Church	9817 Huff N Puff Road		Lakeland	TN	38002	10:00:00 - 05:00	19:00:00 - 05:00	10-19-16	10-21-16
Shelby County	ocd-division/country:us/state:tn/county:shelby	http://www.shelbyvote.com/	(901) 222-1200	The Refuge Church	9817 Huff N Puff Road		Lakeland	TN	38002	10:00:00 - 05:00	16:00:00 - 05:00	10-22-16	10-22-16
Shelby County	ocd-division/country:us/state:tn/county:shelby	http://www.shelbyvote.com/	(901) 222-1200	The Refuge Church	9817 Huff N Puff Road		Lakeland	TN	38002	10:00:00 - 05:00	19:00:00 - 05:00	10-24-16	10-28-16
Shelby County	ocd-division/country:us/state:tn/county:shelby	http://www.shelbyvote.com/	(901) 222-1200	The Refuge Church	9817 Huff N Puff Road		Lakeland	TN	38002	08:00:00 - 05:00	16:00:00 - 05:00	10-29-16	10-29-16
Shelby County	ocd-division/country:us/state:tn/county:shelby	http://www.shelbyvote.com/	(901) 222-1200	The Refuge Church	9817 Huff N Puff Road		Lakeland	TN	38002	10:00:00 - 05:00	19:00:00 - 05:00	10-31-16	11-03-16
Shelby County	ocd-division/country:us/state:tn/county:shelby	http://www.shelbyvote.com/	(901) 222-1200	Mississippi Blvd. Church-Family Life Center	70 N. Bellevue Boulevard		Memphis	TN	38106	10:00:00 - 05:00	19:00:00 - 05:00	10-19-16	10-21-16
