spr,title,ocd_division,description,homepage,phone,email,loc_name,adr_1,adr_2,city,state,zip,start_time,end_time,start_date,end_date,notes,index,name,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Jess Odom Community Center,1100 Edgewood Dr,,Maumelle,AR,72113,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,393,Jess Odom Community Center,"1100 Edgewood Dr, Maumelle, AR 72113",,10:00 AM - 04:00 PM,,ho68882952,false,true,,,,poll41431721
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Jack Evans Senior Citizen Center,2301 Thornhill Dr,,Sherwood,AR,72120,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,394,Jack Evans Senior Citizen Center,"2301 Thornhill Dr, Sherwood, AR 72120",,10:00 AM - 06:00 PM,,ho73268549,false,true,,,,poll32719903
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Jack Evans Senior Citizen Center,2301 Thornhill Dr,,Sherwood,AR,72120,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,395,Jack Evans Senior Citizen Center,"2301 Thornhill Dr, Sherwood, AR 72120",,10:00 AM - 04:00 PM,,ho73268549,false,true,,,,poll32719903
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Jack Evans Senior Citizen Center,2301 Thornhill Dr,,Sherwood,AR,72120,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,396,Jack Evans Senior Citizen Center,"2301 Thornhill Dr, Sherwood, AR 72120",,10:00 AM - 06:00 PM,,ho73268549,false,true,,,,poll32719903
Pulaski County,County Clerk,ocd-division/country:us/state:ar/county:pulaski,Pulaski County AR,,(501) 340-8500,pulaskiclerk@arkansasclerks.com,Jack Evans Senior Citizen Center,2301 Thornhill Dr,,Sherwood,AR,72120,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,397,Jack Evans Senior Citizen Center,"2301 Thornhill Dr, Sherwood, AR 72120",,10:00 AM - 04:00 PM,,ho73268549,false,true,,,,poll32719903
Randolph County,County Clerk,ocd-division/country:us/state:ar/county:randolph,Randolph County AR,,(870) 892-5822,randolphclerk@arkansasclerks.com,,511 W Church St,,Pocahontas,AR,72455,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"No, Early Voting does not take place directly in the county clerk's office. It will take place at First Baptist Church between the hours of 8:00 a.m. and 6:00 p.m., Monday through Friday, and 10:00 a.m. - 04:00 p.m. on Saturday. Early Voting ends at 5:00 p.m. on the Monday prior to the election.",398,,"511 W Church St, Pocahontas, AR 72455",,08:00 AM - 06:00 PM,,ho46002914,false,true,,,,poll94525702
Randolph County,County Clerk,ocd-division/country:us/state:ar/county:randolph,Randolph County AR,,(870) 892-5822,randolphclerk@arkansasclerks.com,,511 W Church St,,Pocahontas,AR,72455,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,"No, Early Voting does not take place directly in the county clerk's office. It will take place at First Baptist Church between the hours of 8:00 a.m. and 6:00 p.m., Monday through Friday, and 10:00 a.m. - 04:00 p.m. on Saturday. Early Voting ends at 5:00 p.m. on the Monday prior to the election.",399,,"511 W Church St, Pocahontas, AR 72455",,10:00 AM - 04:00 PM,,ho46002914,false,true,,,,poll94525702
Randolph County,County Clerk,ocd-division/country:us/state:ar/county:randolph,Randolph County AR,,(870) 892-5822,randolphclerk@arkansasclerks.com,,511 W Church St,,Pocahontas,AR,72455,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,"No, Early Voting does not take place directly in the county clerk's office. It will take place at First Baptist Church between the hours of 8:00 a.m. and 6:00 p.m., Monday through Friday, and 10:00 a.m. - 04:00 p.m. on Saturday. Early Voting ends at 5:00 p.m. on the Monday prior to the election.",400,,"511 W Church St, Pocahontas, AR 72455",,08:00 AM - 06:00 PM,,ho46002914,false,true,,,,poll94525702
Randolph County,County Clerk,ocd-division/country:us/state:ar/county:randolph,Randolph County AR,,(870) 892-5822,randolphclerk@arkansasclerks.com,,511 W Church St,,Pocahontas,AR,72455,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,"No, Early Voting does not take place directly in the county clerk's office. It will take place at First Baptist Church between the hours of 8:00 a.m. and 6:00 p.m., Monday through Friday, and 10:00 a.m. - 04:00 p.m. on Saturday. Early Voting ends at 5:00 p.m. on the Monday prior to the election.",401,,"511 W Church St, Pocahontas, AR 72455",,10:00 AM - 04:00 PM,,ho46002914,false,true,,,,poll94525702
Randolph County,County Clerk,ocd-division/country:us/state:ar/county:randolph,Randolph County AR,,(870) 892-5822,randolphclerk@arkansasclerks.com,,511 W Church St,,Pocahontas,AR,72455,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,"No, Early Voting does not take place directly in the county clerk's office. It will take place at First Baptist Church between the hours of 8:00 a.m. and 6:00 p.m., Monday through Friday, and 10:00 a.m. - 04:00 p.m. on Saturday. Early Voting ends at 5:00 p.m. on the Monday prior to the election.",402,,"511 W Church St, Pocahontas, AR 72455",,08:00 AM - 05:00 PM,,ho46002914,false,true,,,,poll94525702
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Benton Early Voting Center,221 North Main,,Benton,AR,72015,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,403,Benton Early Voting Center,"221 North Main, Benton, AR 72015",,08:00 AM - 06:00 PM,,ho42612220,false,true,,,,poll14094987
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Benton Early Voting Center,221 North Main,,Benton,AR,72015,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,404,Benton Early Voting Center,"221 North Main, Benton, AR 72015",,10:00 AM - 04:00 PM,,ho42612220,false,true,,,,poll14094987
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Benton Early Voting Center,221 North Main,,Benton,AR,72015,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,405,Benton Early Voting Center,"221 North Main, Benton, AR 72015",,08:00 AM - 06:00 PM,,ho42612220,false,true,,,,poll14094987
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Benton Early Voting Center,221 North Main,,Benton,AR,72015,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,406,Benton Early Voting Center,"221 North Main, Benton, AR 72015",,10:00 AM - 04:00 PM,,ho42612220,false,true,,,,poll14094987
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Benton Early Voting Center,221 North Main,,Benton,AR,72015,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,407,Benton Early Voting Center,"221 North Main, Benton, AR 72015",,08:00 AM - 05:00 PM,,ho42612220,false,true,,,,poll14094987
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Grace Church,4200 Hwy 5 North,,Bryant,AR,72022,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,408,Grace Church,"4200 Hwy 5 North, Bryant, AR 72022",,10:00 AM - 06:00 PM,,ho38525273,false,true,,,,poll31362327
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Grace Church,4200 Hwy 5 North,,Bryant,AR,72022,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,409,Grace Church,"4200 Hwy 5 North, Bryant, AR 72022",,10:00 AM - 04:00 PM,,ho38525273,false,true,,,,poll31362327
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Grace Church,4200 Hwy 5 North,,Bryant,AR,72022,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,410,Grace Church,"4200 Hwy 5 North, Bryant, AR 72022",,10:00 AM - 06:00 PM,,ho38525273,false,true,,,,poll31362327
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Grace Church,4200 Hwy 5 North,,Bryant,AR,72022,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,411,Grace Church,"4200 Hwy 5 North, Bryant, AR 72022",,10:00 AM - 04:00 PM,,ho38525273,false,true,,,,poll31362327
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Bank of the Ozarks,24705 Hwy 5,,Lonsdale,AR,72087,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,412,Bank Of The Ozarks,"24705 Hwy 5, Lonsdale, AR 72087",,10:00 AM - 06:00 PM,,ho44100486,false,true,,,,poll95737351
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Bank of the Ozarks,24705 Hwy 5,,Lonsdale,AR,72087,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,413,Bank Of The Ozarks,"24705 Hwy 5, Lonsdale, AR 72087",,10:00 AM - 04:00 PM,,ho44100486,false,true,,,,poll95737351
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Bank of the Ozarks,24705 Hwy 5,,Lonsdale,AR,72087,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,414,Bank Of The Ozarks,"24705 Hwy 5, Lonsdale, AR 72087",,10:00 AM - 06:00 PM,,ho44100486,false,true,,,,poll95737351
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,Bank of the Ozarks,24705 Hwy 5,,Lonsdale,AR,72087,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,415,Bank Of The Ozarks,"24705 Hwy 5, Lonsdale, AR 72087",,10:00 AM - 04:00 PM,,ho44100486,false,true,,,,poll95737351
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,East Union Baptist Church,20422 North Springlake Road,,Helsey,AR,72065,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,416,East Union Baptist Church,"20422 North Springlake Road, Helsey, AR 72065",,10:00 AM - 06:00 PM,,ho26118243,false,true,,,,poll42484838
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,East Union Baptist Church,20422 North Springlake Road,,Helsey,AR,72065,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,417,East Union Baptist Church,"20422 North Springlake Road, Helsey, AR 72065",,10:00 AM - 04:00 PM,,ho26118243,false,true,,,,poll42484838
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,East Union Baptist Church,20422 North Springlake Road,,Helsey,AR,72065,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,418,East Union Baptist Church,"20422 North Springlake Road, Helsey, AR 72065",,10:00 AM - 06:00 PM,,ho26118243,false,true,,,,poll42484838
Saline County,,ocd-division/country:us/state:ar/county:saline,Saline County AR,,(501) 303-5630,salineclerk@arkansasclerks.com,East Union Baptist Church,20422 North Springlake Road,,Helsey,AR,72065,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,419,East Union Baptist Church,"20422 North Springlake Road, Helsey, AR 72065",,10:00 AM - 04:00 PM,,ho26118243,false,true,,,,poll42484838
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,FORT SMITH COURTHOUSE,30 S 6th St,#10308,Fort Smith,AR,72901,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,420,Fort Smith Courthouse,"30 S 6th St, Fort Smith, AR 72901",#10308,10:00 AM - 06:00 PM,,ho9211162,false,true,,,,poll49189027
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,FORT SMITH COURTHOUSE,30 S 6th St,#10308,Fort Smith,AR,72901,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,421,Fort Smith Courthouse,"30 S 6th St, Fort Smith, AR 72901",#10308,10:00 AM - 04:00 PM,,ho9211162,false,true,,,,poll49189027
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,FORT SMITH COURTHOUSE,30 S 6th St,#10308,Fort Smith,AR,72901,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,422,Fort Smith Courthouse,"30 S 6th St, Fort Smith, AR 72901",#10308,10:00 AM - 06:00 PM,,ho9211162,false,true,,,,poll49189027
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,FORT SMITH COURTHOUSE,30 S 6th St,#10308,Fort Smith,AR,72901,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,423,Fort Smith Courthouse,"30 S 6th St, Fort Smith, AR 72901",#10308,10:00 AM - 04:00 PM,,ho9211162,false,true,,,,poll49189027
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,GREENWOOD COURTHOUSE,301 E Center St,,Greenwood,AR,72936,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,424,Greenwood Courthouse,"301 E Center St, Greenwood, AR 72936",,10:00 AM - 06:00 PM,,ho51593231,false,true,,,,poll76330147
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,GREENWOOD COURTHOUSE,301 E Center St,,Greenwood,AR,72936,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,425,Greenwood Courthouse,"301 E Center St, Greenwood, AR 72936",,10:00 AM - 04:00 PM,,ho51593231,false,true,,,,poll76330147
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,GREENWOOD COURTHOUSE,301 E Center St,,Greenwood,AR,72936,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,426,Greenwood Courthouse,"301 E Center St, Greenwood, AR 72936",,10:00 AM - 06:00 PM,,ho51593231,false,true,,,,poll76330147
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,GREENWOOD COURTHOUSE,301 E Center St,,Greenwood,AR,72936,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,427,Greenwood Courthouse,"301 E Center St, Greenwood, AR 72936",,10:00 AM - 04:00 PM,,ho51593231,false,true,,,,poll76330147
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,EASTSIDE BAPTIST,2710 Massard Rd,,Fort Smith,AR,72903,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,428,Eastside Baptist,"2710 Massard Rd, Fort Smith, AR 72903",,10:00 AM - 06:00 PM,,ho53740544,false,true,,,,poll34332602
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,EASTSIDE BAPTIST,2710 Massard Rd,,Fort Smith,AR,72903,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,429,Eastside Baptist,"2710 Massard Rd, Fort Smith, AR 72903",,10:00 AM - 04:00 PM,,ho53740544,false,true,,,,poll34332602
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,EASTSIDE BAPTIST,2710 Massard Rd,,Fort Smith,AR,72903,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,430,Eastside Baptist,"2710 Massard Rd, Fort Smith, AR 72903",,10:00 AM - 06:00 PM,,ho53740544,false,true,,,,poll34332602
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,EASTSIDE BAPTIST,2710 Massard Rd,,Fort Smith,AR,72903,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,431,Eastside Baptist,"2710 Massard Rd, Fort Smith, AR 72903",,10:00 AM - 04:00 PM,,ho53740544,false,true,,,,poll34332602
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,HARVEST TIME TABERNACLE,3100 Briarcliff,,Fort Smith,AR,72908,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,432,Harvest Time Tabernacle,"3100 Briarcliff, Fort Smith, AR 72908",,10:00 AM - 06:00 PM,,ho66794638,false,true,,,,poll33771496
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,HARVEST TIME TABERNACLE,3100 Briarcliff,,Fort Smith,AR,72908,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,433,Harvest Time Tabernacle,"3100 Briarcliff, Fort Smith, AR 72908",,10:00 AM - 04:00 PM,,ho66794638,false,true,,,,poll33771496
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,HARVEST TIME TABERNACLE,3100 Briarcliff,,Fort Smith,AR,72908,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,434,Harvest Time Tabernacle,"3100 Briarcliff, Fort Smith, AR 72908",,10:00 AM - 06:00 PM,,ho66794638,false,true,,,,poll33771496
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,HARVEST TIME TABERNACLE,3100 Briarcliff,,Fort Smith,AR,72908,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,435,Harvest Time Tabernacle,"3100 Briarcliff, Fort Smith, AR 72908",,10:00 AM - 04:00 PM,,ho66794638,false,true,,,,poll33771496
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,CREEKMORE PARK,"3301 South ""M"" St",,Fort Smith,AR,72901,10:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,,436,Creekmore Park,"3301 South ""M"" St, Fort Smith, AR 72901",,10:00 AM - 06:00 PM,,ho52384048,false,true,,,,poll22981282
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,CREEKMORE PARK,"3301 South ""M"" St",,Fort Smith,AR,72901,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,437,Creekmore Park,"3301 South ""M"" St, Fort Smith, AR 72901",,10:00 AM - 04:00 PM,,ho52384048,false,true,,,,poll22981282
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,CREEKMORE PARK,"3301 South ""M"" St",,Fort Smith,AR,72901,10:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,438,Creekmore Park,"3301 South ""M"" St, Fort Smith, AR 72901",,10:00 AM - 06:00 PM,,ho52384048,false,true,,,,poll22981282
Sebastian County,County Clerk,ocd-division/country:us/state:ar/county:sebastian,Sebastian County AR,,(479) 782-5065,sebastianclerk@arkansasclerks.com,CREEKMORE PARK,"3301 South ""M"" St",,Fort Smith,AR,72901,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,439,Creekmore Park,"3301 South ""M"" St, Fort Smith, AR 72901",,10:00 AM - 04:00 PM,,ho52384048,false,true,,,,poll22981282
Scott County,County Clerk,ocd-division/country:us/state:ar/county:scott,Scott County AR,,(479) 637-2642,scottclerk@arkansasclerks.com,,190 West 1st St.,,Waldron,AR,72958,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"M-F 8-6, Sat 10-4, Nov 7th 8-5 pm",440,,"190 West 1st St., Waldron, AR 72958",,08:00 AM - 06:00 PM,,ho94591064,false,true,,,,poll5782240
Scott County,County Clerk,ocd-division/country:us/state:ar/county:scott,Scott County AR,,(479) 637-2642,scottclerk@arkansasclerks.com,,190 West 1st St.,,Waldron,AR,72958,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,441,,"190 West 1st St., Waldron, AR 72958",,10:00 AM - 04:00 PM,,ho94591064,false,true,,,,poll5782240
Scott County,County Clerk,ocd-division/country:us/state:ar/county:scott,Scott County AR,,(479) 637-2642,scottclerk@arkansasclerks.com,,190 West 1st St.,,Waldron,AR,72958,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,442,,"190 West 1st St., Waldron, AR 72958",,08:00 AM - 06:00 PM,,ho94591064,false,true,,,,poll5782240
Scott County,County Clerk,ocd-division/country:us/state:ar/county:scott,Scott County AR,,(479) 637-2642,scottclerk@arkansasclerks.com,,190 West 1st St.,,Waldron,AR,72958,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,443,,"190 West 1st St., Waldron, AR 72958",,10:00 AM - 04:00 PM,,ho94591064,false,true,,,,poll5782240
Scott County,County Clerk,ocd-division/country:us/state:ar/county:scott,Scott County AR,,(479) 637-2642,scottclerk@arkansasclerks.com,,190 West 1st St.,,Waldron,AR,72958,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,444,,"190 West 1st St., Waldron, AR 72958",,08:00 AM - 05:00 PM,,ho94591064,false,true,,,,poll5782240
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,"8-6 M-F, 10-4 S, 11/7 8-5pm",445,,"200 South Highway 27, Marshall, AR 72650",,08:00 AM - 06:00 PM,,ho97171536,false,true,,,,poll80966298
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,,446,,"200 South Highway 27, Marshall, AR 72650",,10:00 AM - 04:00 PM,,ho97171536,false,true,,,,poll80966298
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,,447,,"200 South Highway 27, Marshall, AR 72650",,08:00 AM - 06:00 PM,,ho97171536,false,true,,,,poll80966298
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,,448,,"200 South Highway 27, Marshall, AR 72650",,10:00 AM - 04:00 PM,,ho97171536,false,true,,,,poll80966298
Searcy County,County Clerk,ocd-division/country:us/state:ar/county:searcy,Searcy County AR,,(870) 448-3807,searcyclerk@arkansasclerks.com,,200 South Highway 27,,Marshall,AR,72650,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,,449,,"200 South Highway 27, Marshall, AR 72650",,08:00 AM - 05:00 PM,,ho97171536,false,true,,,,poll80966298
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,08:00:00 - 05:00,18:00:00 - 05:00,10/24/2016,10/28/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays,450,,"115 North 3rd St., De Queen, AR 71832",Room 102,08:00 AM - 06:00 PM,,ho56692581,false,true,,,,poll5912654
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,10:00:00 - 05:00,16:00:00 - 05:00,10/29/2016,10/29/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays,451,,"115 North 3rd St., De Queen, AR 71832",Room 102,10:00 AM - 04:00 PM,,ho56692581,false,true,,,,poll5912654
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,08:00:00 - 05:00,18:00:00 - 05:00,10/31/2016,11/4/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays,452,,"115 North 3rd St., De Queen, AR 71832",Room 102,08:00 AM - 06:00 PM,,ho56692581,false,true,,,,poll5912654
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,10:00:00 - 05:00,16:00:00 - 05:00,11/5/2016,11/5/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays,453,,"115 North 3rd St., De Queen, AR 71832",Room 102,10:00 AM - 04:00 PM,,ho56692581,false,true,,,,poll5912654
Sevier County,County Clerk,ocd-division/country:us/state:ar/county:sevier,Sevier County AR,,(870) 642-2852,sevierclerk@arkansasclerks.com,,115 North 3rd St.,Room 102,De Queen,AR,71832,08:00:00 - 06:00,17:00:00 - 06:00,11/7/2016,11/7/2016,Hours are 8:00 a.m. - 6:00 p.m. Monday through Friday and 10:00 a.m. - 04:00 p.m. on Saturdays,454,,"115 North 3rd St., De Queen, AR 71832",Room 102,08:00 AM - 05:00 PM,,ho56692581,false,true,,,,poll5912654
