office-name,official-title,ocd-division,homepage-url,phone,email,directions,precinct name,name,street,City,state,zip,start time,end time
Mitchell County,County Chief Registrar,ocd-division/country:us/state:ga/county:mitchell,http://www.mitchellcountyga.net/boardofelections.html,(229) 336-2018,baycock@mitchellcountyga.net,,PE,Pelham Depot,415 W Railroad St S,Pelham,GA,31779,07:00:00 - 05:00,19:00:00 - 05:00
Mitchell County,County Chief Registrar,ocd-division/country:us/state:ga/county:mitchell,http://www.mitchellcountyga.net/boardofelections.html,(229) 336-2018,baycock@mitchellcountyga.net,,SC,Sale City Community Center,221 S. Barnes St,Sale City,GA,31784,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,1,Popes Ferry Fire Station,95 Popes Ferry Road,Juliette,GA,31046,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,2,Smarr Fire Station,50 Evans Road,Forsyth,GA,31029,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,3,Mount Zion Baptist Church,7015 Rivoli Road,Bolingbroke,GA,31004,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,4,Cabaniss Fire Station,56 Blue Ridge School Road,Forsyth,GA,31029,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,5,Brent Fire Station,193 Hopewell Road,Forsyth,GA,31029,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,6,Culloden Fire Station,9 College Street,Culloden,GA,31016,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,7,Maynard Baptist Church,1195 Juliette Road,Forsyth,GA,31029,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,8,Johnstonville Fire Station,2022 English Road,Forsyth,GA,31029,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,9,Monroe County Recreation Facility,430 Dan Pitts Drive,Forsyth,GA,31029,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,10,High Falls First Baptist Church,4408 High Falls Road,Jackson,GA,30233,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,11,Shi Road Fire Station,2519 Shi Road,Forsyth,GA,31029,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,12,Juliette Fire Station,5487 Juliette Road,Juliette,GA,31046,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,13,Paran Baptist Church,5691 Hwy 42 North,Forsyth,GA,31029,07:00:00 - 05:00,19:00:00 - 05:00
Monroe County,County Chief Registrar,ocd-division/country:us/state:ga/county:monroe,http://monroecountygaelections.com/,(478) 994-7622,kwarren@monroecountygeorgia.com,,14,Russellville Fire Station,73 Russellville Road,Forsyth,GA,31029,07:00:00 - 05:00,19:00:00 - 05:00
Montgomery County,County Chief Registrar,ocd-division/country:us/state:ga/county:montgomery,,(912) 583-4296,vrmontgomery@yahoo.com,,5,Adult Literacy Center,251 Richardson St.,Mount Vernon,GA,30445,07:00:00 - 05:00,19:00:00 - 05:00
Montgomery County,County Chief Registrar,ocd-division/country:us/state:ga/county:montgomery,,(912) 583-4296,vrmontgomery@yahoo.com,,1,Ailey's Old Rosenweld School,324 N Pine St.,Ailey,GA,30410,07:00:00 - 05:00,19:00:00 - 05:00
Montgomery County,County Chief Registrar,ocd-division/country:us/state:ga/county:montgomery,,(912) 583-4296,vrmontgomery@yahoo.com,,5,Ailey's Old Rosenweld School,324 N Pine St.,Ailey,GA,30410,07:00:00 - 05:00,19:00:00 - 05:00
Montgomery County,County Chief Registrar,ocd-division/country:us/state:ga/county:montgomery,,(912) 583-4296,vrmontgomery@yahoo.com,,2,City Hall Alston,5177 GA Hwy 135,Alston,GA,30412,07:00:00 - 05:00,19:00:00 - 05:00
Montgomery County,County Chief Registrar,ocd-division/country:us/state:ga/county:montgomery,,(912) 583-4296,vrmontgomery@yahoo.com,,3,Higgston Baptist Church,512 James St.,Higgston,GA,30410,07:00:00 - 05:00,19:00:00 - 05:00
Montgomery County,County Chief Registrar,ocd-division/country:us/state:ga/county:montgomery,,(912) 583-4296,vrmontgomery@yahoo.com,,4,Kibbee Fire Station,3800 Thompson Pond Rd.,Tarrytown,GA,30470,07:00:00 - 05:00,19:00:00 - 05:00
Montgomery County,County Chief Registrar,ocd-division/country:us/state:ga/county:montgomery,,(912) 583-4296,vrmontgomery@yahoo.com,,3,Old Health Department,109 Morris St.,Vidalia,GA,30474,07:00:00 - 05:00,19:00:00 - 05:00
Montgomery County,County Chief Registrar,ocd-division/country:us/state:ga/county:montgomery,,(912) 583-4296,vrmontgomery@yahoo.com,,6,Tarrytown Fire Station,503 Main St.,Tarrytown,GA,30470,07:00:00 - 05:00,19:00:00 - 05:00
Montgomery County,County Chief Registrar,ocd-division/country:us/state:ga/county:montgomery,,(912) 583-4296,vrmontgomery@yahoo.com,,7,Uvalda Community Center,830 W Main St.,Uvalda,GA,30473,07:00:00 - 05:00,19:00:00 - 05:00
Morgan County,County Election Supervisor,ocd-division/country:us/state:ga/county:morgan,,(706) 343-6311,sdoorenbos@morganga.org,,1,Morgan County Recreation Department,1253 College Dr.,Madison,GA,30650,07:00:00 - 05:00,19:00:00 - 05:00
Morgan County,County Election Supervisor,ocd-division/country:us/state:ga/county:morgan,,(706) 343-6311,sdoorenbos@morganga.org,,2,Buckhead Baptist Church,1061 Parks Mill Rd.,Buckhead,GA,30625,07:00:00 - 05:00,19:00:00 - 05:00
Morgan County,County Election Supervisor,ocd-division/country:us/state:ga/county:morgan,,(706) 343-6311,sdoorenbos@morganga.org,,3,Fire Station,4291 Seven Islands Rd.,Madison,GA,30650,07:00:00 - 05:00,19:00:00 - 05:00
Morgan County,County Election Supervisor,ocd-division/country:us/state:ga/county:morgan,,(706) 343-6311,sdoorenbos@morganga.org,,4,Morgan Co. DEFCS,2005 S. Main St.,Madison,GA,30650,07:00:00 - 05:00,19:00:00 - 05:00
Morgan County,County Election Supervisor,ocd-division/country:us/state:ga/county:morgan,,(706) 343-6311,sdoorenbos@morganga.org,,5,Fire Station,2301 Broughton Rd.,Newborn,GA,30056,07:00:00 - 05:00,19:00:00 - 05:00
Morgan County,County Election Supervisor,ocd-division/country:us/state:ga/county:morgan,,(706) 343-6311,sdoorenbos@morganga.org,,6,Centennial Baptist Church,5321 Brownwood Rd.,Rutledge,GA,30663,07:00:00 - 05:00,19:00:00 - 05:00
Morgan County,County Election Supervisor,ocd-division/country:us/state:ga/county:morgan,,(706) 343-6311,sdoorenbos@morganga.org,,7,Gibb's Memorial Baptist Church,1041 Church St.,Bostwick,GA,30623,07:00:00 - 05:00,19:00:00 - 05:00
Murray County,County Chief Registrar,ocd-division/country:us/state:ga/county:murray,http://www.murraycountyga.org/index.aspx?nid=77,"(706) 517-1400, ext. 7",vote1@windstream.net,,824,,810 G I MADDOX PKWY,CHATSWORTH,GA,30705,07:00:00 - 05:00,19:00:00 - 05:00
Murray County,County Chief Registrar,ocd-division/country:us/state:ga/county:murray,http://www.murraycountyga.org/index.aspx?nid=77,"(706) 517-1400, ext. 7",vote1@windstream.net,,872,,2411 OLD HWY 411,CHATSWORTH,GA,30705,07:00:00 - 05:00,19:00:00 - 05:00
Murray County,County Chief Registrar,ocd-division/country:us/state:ga/county:murray,http://www.murraycountyga.org/index.aspx?nid=77,"(706) 517-1400, ext. 7",vote1@windstream.net,,874,,85 SHIELDS RD,CRANDALL,GA,30711,07:00:00 - 05:00,19:00:00 - 05:00
Murray County,County Chief Registrar,ocd-division/country:us/state:ga/county:murray,http://www.murraycountyga.org/index.aspx?nid=77,"(706) 517-1400, ext. 7",vote1@windstream.net,,1013,,829 HWY 286 W,CHATSWORTH,GA,30705,07:00:00 - 05:00,19:00:00 - 05:00
Murray County,County Chief Registrar,ocd-division/country:us/state:ga/county:murray,http://www.murraycountyga.org/index.aspx?nid=77,"(706) 517-1400, ext. 7",vote1@windstream.net,,1039,,50 ZION HILL CHURCH RD,CHATSWORTH,GA,30705,07:00:00 - 05:00,19:00:00 - 05:00
Murray County,County Chief Registrar,ocd-division/country:us/state:ga/county:murray,http://www.murraycountyga.org/index.aspx?nid=77,"(706) 517-1400, ext. 7",vote1@windstream.net,,1895,,2795 LEONARD BRIDGE RD,CHATSWORTH,GA,30705,07:00:00 - 05:00,19:00:00 - 05:00
Murray County,County Chief Registrar,ocd-division/country:us/state:ga/county:murray,http://www.murraycountyga.org/index.aspx?nid=77,"(706) 517-1400, ext. 7",vote1@windstream.net,,1291,,6620 HWY 225 S,CHATSWORTH,GA,30705,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,101,WYNNTON METHODIST CHURCH,2412 WYNNTON ROAD,Columbus,GA,31906,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,102,COLUMBUS PUBLIC LIBRARY,3000 MACON ROAD,Columbus,GA,31906,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,103,ST. JOHN AME CHURCH,3980 STEAM MILL ROAD GA,Columbus,GA,31907,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,104,BRITT DAVID BAPTIST CHURCH,2801 BRITT DAVID ROAD,Columbus,GA,31909,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,105,ST. PETER METHODIST CHURCH,6507 MOON ROAD,Columbus,GA,31909,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,106,CORNERSTONE CHURCH OF GOD,7701 LLOYD ROAD,Columbus,GA,31909,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,107,COLUMBUS TECH,928  MANCHESTER EXPWY,Columbus,GA,31904,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,108,ST. MARK UMC,6795 WHITESVILLE ROAD,Columbus,GA,31904,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,109,WYNNBROOK BAPTIST CHURCH,500 RIVER KNOLL WAY,Columbus,GA,31904,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,110,CUSSETA ROAD CHURCH OF CHRIST,3013 CUSSETA ROAD,Columbus,GA,31903,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,111,NATIONAL INFANTRY MUSEUM,1775 LEGACY WAY,Columbus,GA,31903,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,112,EDDY MIDDLE SCHOOL,2100 SOUTH LUMPKIN ROAD,Columbus,GA,31903,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,113,MT. PILGRIM BAPTIST CHURCH,4400 OLD CUSSETA ROAD,Columbus,GA,31903,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,114,FAITH TABERNACLE CHURCH,1603 FLOYD ROAD,Columbus,GA,31907,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,115,FORT MIDDLE SCHOOL,2900 WOODRUFF FARM ROAD,Columbus,GA,31907,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,116,ROTHSCHILD MIDDLE SCHOOL,1136 HUNT AVENUE,Columbus,GA,31907,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,117,CHURCH OF JESUS CHRIST LDS,4400 REESE ROAD,Columbus,GA,31907,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,118,ST. PAUL METHODIST CHURCH,2101 WILDWOOD AVENUE,Columbus,GA,31906,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,119,NORTH HIGHLAND ASSEMBLY OF GOD,7300 WHITTLESEY BOULEVARD,Columbus,GA,31909,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,120,ST. ANDREWS PRESBYTERIAN CHURCH,4980 HANCOCK ROAD,Midland,GA,31820,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,121,SALVATION ARMY CHURCH,5201 WARM SPRINGS ROAD,Columbus,GA,31909,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,122,FIRST AFRICAN BAPTIST CHURCH,901 5TH AVENUE,Columbus,GA,31901,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,124,EPWORTH UMC,2400 DEVONSHIRE DRIVE,Columbus,GA,31904,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,125,MARIANNA GALLOPS CENTER,1212 15TH STREET,Columbus,GA,30912,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,126,EDGEWOOD BAPTIST CHURCH,3564 FORREST ROAD,Columbus,GA,31907,07:00:00 - 05:00,19:00:00 - 05:00
Muscogee County,County Election Supervisor,ocd-division/country:us/state:ga/county:muscogee,http://www.columbusga.org/elections/,(706) 653-4392,nboren@columbusga.org,,127,PSALMOND ROAD REC CENTER,6500 PSALMOND ROAD,Midland,GA,31820,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,4,Newton County Library,7116 Floyd Street NE,Covington,GA,30014,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,3,Almon Community Center,65 Mount Tabor Road,Covington,GA,30016,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,13,Gateway Community Church,11677 Brown Bridge Road,Covington,GA,30016,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,6,Red Oak Methodist Church,15105 Highway 36,Covington,GA,30014,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,7,St. Augustine Catholic Church,11524 Highway 278 E,Covington,GA,30014,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,19,Zion Baptist Church,7037 Highway 212 N,Covington,GA,30016,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,8,Porterdale Baptist Church,2 Palmetto Street,Porterdale,GA,30070,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,1,Central Community Church,11157 City Pond Road,Covington,GA,30014,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,5,LifePointe Church of the Nazarene,5133 Jackson Highway,Covington,GA,30014,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,24,The Potter's House,1120 Crowell Road N,Covington,GA,30014,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,10,Prospect United Methodist Church,6752 Highway 212,Covington,GA,30016,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,23,Belmont Baptist Church,3275 Iris Drive SE,Conyers,GA,30013,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,12,Gum Creek Precinct Building,325 Dial Mill Road,Oxford,GA,30054,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,25,Berean Baptist Church,20 Old Social Circle Road,Social Circle,GA,30025,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,14,High Point Baptist Church,12025 Highway 36,Covington,GA,30014,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,9,County Line Baptist Church,3325 Highway 162 S,Covington,GA,30016,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,15,Mansfield Community House,3158 Highway 11,Mansfield,GA,30055,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,16,Newborn United Methodist Church,118 Church Street,Newborn,GA,30056,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,17,Oxford City Hall,110 W Clark Street,Oxford,GA,30054,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,18,Newton County Fire Station 2,3687 Highway 162,Covington,GA,30016,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,20,Voice of Pentecost,4648 Salem Road,Covington,GA,30016,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/county:newton,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,2,Washington Street Community Center,4138 School Street,Covington,GA,30014,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/place:covington,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,2,Covington City Hall,2194 Emory Street NW,Covington,GA,30014,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/place:mansfield,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,5,Mansfield City Hall,3146 Highway 11,Mansfield,GA,30055,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/place:newborn,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,6,Newborn City Hall,4224 Highway 142 E,Newborn,GA,30056,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/place:oxford,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,3,Oxford City Hall,110 W Clark Street,Oxford,GA,30054,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/place:porterdale,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,4,Porterdale Fire Station,2 Main Street,Porterdale,GA,30070,07:00:00 - 05:00,19:00:00 - 05:00
Newton County,County Election Supervisor,ocd-division/country:us/state:ga/place:social_circle,http://www.co.newton.ga.us/departments/board-of-elections,(770) 784-2055,elections@co.newton.ga.us,,7,"Social Circle City Hall, Community Room",138 E Hightower Trail,Social Circle,GA,30025,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,1,,1081 Rocky Branch Rd,Bogart,GA,30622,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,2,,1100 Antioch Church Rd,Watkinsville,GA,30670,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,3,,1281 Spartan Lane,Athens,GA,30606,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,4,,1291 Greensboro Hwy,Watkinsville,GA,30677,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,5,,141 East Thompson St,Bogart,GA,30622,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,6,,190 Colham Ferry Rd,Watkinsville,GA,30677,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,7,,191 V.F.W. Dr,Watkinsville,GA,30677,07:00:00 - 05:00,19:00:00 - 05:00
Oconee County,County Election Supervisor,ocd-division/country:us/state:ga/county:oconee,http://www.oconeecounty.com/index.php/departments/elections-a-registrations,(706) 769-3958,phayes@oconee.ga.us,,8,,250 Hillsboro Rd,High Shoals,GA,30645,07:00:00 - 05:00,19:00:00 - 05:00
