ocd_division,email,county,location_name,address_1,address_2,city,state,zip_code,start_time,end_time,start_date,end_date,is_only_by_appointment,is_or_by_appointment,appointment_phone,is_subject_to_change,index,address_line,directions,hours,photo_uri,hours_open_id,is_drop_box,is_early_voting,latitude,longitude,latlng_source,id
ocd-division/country:us/state:sd/county:oglala_lakota,sue.ganje@state.sd.us,Oglala Lakota County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10-24-2016,10-28-2016,False,False,False,False,559,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll23876517
ocd-division/country:us/state:sd/county:oglala_lakota,sue.ganje@state.sd.us,Oglala Lakota County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10-24-2016,10-28-2016,False,False,False,False,560,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll51147937
ocd-division/country:us/state:sd/county:oglala_lakota,sue.ganje@state.sd.us,Oglala Lakota County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 6:00,17:00:00 - 6:00,10-31-2016,11-04-2016,False,False,False,False,561,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll23876517
ocd-division/country:us/state:sd/county:oglala_lakota,sue.ganje@state.sd.us,Oglala Lakota County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 6:00,17:00:00 - 6:00,10-31-2016,11-04-2016,False,False,False,False,562,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll51147937
ocd-division/country:us/state:sd/county:oglala_lakota,sue.ganje@state.sd.us,Oglala Lakota County,SuAnne Big Crow Center,1 Positive Place,,Pine Ridge,SD,57770,8:00:00 - 7:00,17:00:00 - 7:00,11-07-2016,11-07-2016,False,False,False,False,563,"1 Positive Place, Pine Ridge, SD 57770",,08:00 AM-05:00 PM,,ho46630229,false,false,,,,poll23876517
ocd-division/country:us/state:sd/county:oglala_lakota,sue.ganje@state.sd.us,Oglala Lakota County,Oglala Lakota Courthouse,906 N. River St.,,Hot Springs,SD,57747,8:00:00 - 7:00,17:00:00 - 7:00,11-07-2016,11-07-2016,False,False,False,False,564,"906 N. River St., Hot Springs, SD 57747",,08:00 AM-05:00 PM,,ho47501868,false,false,,,,poll51147937
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,09-23-2016,09-23-2016,False,False,False,False,565,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,09-26-2016,09-30-2016,False,False,False,False,566,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10-03-2016,10-07-2016,False,False,False,False,567,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10-10-2016,10-14-2016,False,False,False,False,568,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10-17-2016,10-21-2016,False,False,False,False,569,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10-24-2016,10-28-2016,False,False,False,False,570,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 6:00,17:00:00 - 6:00,10-31-2016,11-04-2016,False,False,False,False,571,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:pennington,loris@pennco.org,Pennington County,Pennington County Administration Building,130 Kansas City St,Ste 230,Rapid City,SD,57701,8:00:00 - 7:00,17:00:00 - 7:00,11-07-2016,11-07-2016,False,False,False,False,572,"130 Kansas City St Ste 230, Rapid City, SD 57701",,08:00 AM-05:00 PM,,ho57546226,false,false,,,,poll15103554
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,09-23-2016,09-23-2016,False,False,False,False,573,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,09-26-2016,09-29-2016,False,False,False,False,574,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,09-30-2016,09-30-2016,False,False,False,False,575,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10-03-2016,10-06-2016,False,False,False,False,576,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10-07-2016,10-07-2016,False,False,False,False,577,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10-10-2016,10-13-2016,False,False,False,False,578,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10-14-2016,10-14-2016,False,False,False,False,579,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10-17-2016,10-20-2016,False,False,False,False,580,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10-21-2016,10-21-2016,False,False,False,False,581,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10-24-2016,10-27-2016,False,False,False,False,582,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10-28-2016,10-28-2016,False,False,False,False,583,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,10-31-2016,11-03-2016,False,False,False,False,584,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 6:00,12:00:00 - 6:00,11-04-2016,11-04-2016,False,False,False,False,585,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:perkins,pkaud@sdplains.com,Perkins County,Perkins County Courthouse,100 East Main Street,,Bison,SD,57620,7:30:00 - 7:00,12:00:00 - 7:00,11-07-2016,11-07-2016,False,False,False,False,586,"100 East Main Street, Bison, SD 57620",,07:30 AM-12:00 PM,,ho72255578,false,false,,,,poll66517497
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,587,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-29-2016,False,False,False,False,588,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,09-26-2016,09-29-2016,False,False,False,False,589,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,09-30-2016,09-30-2016,False,False,False,False,590,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-06-2016,False,False,False,False,591,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10-03-2016,10-06-2016,False,False,False,False,592,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10-07-2016,10-07-2016,False,False,False,False,593,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-13-2016,False,False,False,False,594,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10-10-2016,10-13-2016,False,False,False,False,595,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10-14-2016,10-14-2016,False,False,False,False,596,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-20-2016,False,False,False,False,597,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10-17-2016,10-20-2016,False,False,False,False,598,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10-21-2016,10-21-2016,False,False,False,False,599,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-27-2016,False,False,False,False,600,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10-24-2016,10-27-2016,False,False,False,False,601,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10-28-2016,10-28-2016,False,False,False,False,602,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,12:30:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-03-2016,False,False,False,False,603,"201 S Exene St, Gettysburg, SD 57442",,12:30 PM-05:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,10-31-2016,11-03-2016,False,False,False,False,604,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 5:00,12:00:00 - 5:00,11-04-2016,11-04-2016,False,False,False,False,605,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:potter,pcaudit@venturecomm.net,Potter County,Potter County Courthouse,201 S Exene St,,Gettysburg,SD,57442,7:30:00 - 6:00,12:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,606,"201 S Exene St, Gettysburg, SD 57442",,07:30 AM-12:00 PM,,ho35428799,false,false,,,,poll69062356
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,607,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,608,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,609,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,610,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,611,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,612,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,613,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:roberts,dawn.sattler@state.sd.us,Roberts County,Roberts County Courthouse,411 2nd Ave. E.,,Sisseton,SD,57262,8:00:00 - 6:00,17:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,614,"411 2nd Ave. E., Sisseton, SD 57262",,08:00 AM-05:00 PM,,ho97307563,false,false,,,,poll35183156
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,615,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,616,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,617,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,618,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,619,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,620,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 5:00,16:30:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,621,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:sanborn,sancoaud@santel.net,Sanborn County,Sanborn County Courthouse,604 W 6th St,,Woonsocket,SD,57385,8:00:00 - 6:00,16:30:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,622,"604 W 6th St, Woonsocket, SD 57385",,08:00 AM-04:30 PM,,ho93391352,false,false,,,,poll37627034
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,09-23-2016,09-23-2016,False,False,False,False,623,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,09-26-2016,09-30-2016,False,False,False,False,624,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10-03-2016,10-07-2016,False,False,False,False,625,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10-10-2016,10-14-2016,False,False,False,False,626,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10-17-2016,10-21-2016,False,False,False,False,627,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10-24-2016,10-28-2016,False,False,False,False,628,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 5:00,17:00:00 - 5:00,10-31-2016,11-04-2016,False,False,False,False,629,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:spink,spinkcoauditor@nrctv.com,Spink County,Spink County Courthouse,210 East 7th Avenue,Ste 5,Redfield,SD,57469,8:00:00 - 6:00,17:00:00 - 6:00,11-07-2016,11-07-2016,False,False,False,False,630,"210 East 7th Avenue Ste 5, Redfield, SD 57469",,08:00 AM-05:00 PM,,ho69404550,false,false,,,,poll12529796
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 6:00,17:00:00 - 6:00,09-23-2016,09-23-2016,False,False,False,False,631,"08 E 2 Avenue, Fort Pierre, SD 57532",,01:00 PM-05:00 PM,,ho15829064,false,false,,,,poll82465289
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 6:00,12:00:00 - 6:00,09-23-2016,09-23-2016,False,False,False,False,632,"08 E 2 Avenue, Fort Pierre, SD 57532",,08:00 AM-12:00 PM,,ho15829064,false,false,,,,poll82465289
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,13:00:00 - 6:00,17:00:00 - 6:00,09-26-2016,09-30-2016,False,False,False,False,633,"08 E 2 Avenue, Fort Pierre, SD 57532",,01:00 PM-05:00 PM,,ho15829064,false,false,,,,poll82465289
ocd-division/country:us/state:sd/county:stanley,scauditor@midconetwork.com,Stanley County,Stanley County Courthouse,08 E 2 Avenue,,Fort Pierre,SD,57532,8:00:00 - 6:00,12:00:00 - 6:00,09-26-2016,09-30-2016,False,False,False,False,634,"08 E 2 Avenue, Fort Pierre, SD 57532",,08:00 AM-12:00 PM,,ho15829064,false,false,,,,poll82465289
